#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
597        809943903064058      103.533            0.02               0.0                delayed            zams               62.578             0.02               0.0                delayed            zams               5.46e+04           0.624              end                end            556828240189319  
598        617406369595102      22.196             0.02               0.0                delayed            zams               11.842             0.02               0.0                delayed            zams               4.47e+04           0.891              end                end            644715216632278  
599        143817382581360      67.649             0.02               0.0                delayed            zams               53.970             0.02               0.0                delayed            zams               107                0.294              end                end            67576240806072   
600        610602564916845      27.376             0.02               0.0                delayed            zams               9.272              0.02               0.0                delayed            zams               97.4               0.216              end                end            631040928117665  
601        522535271293328      42.070             0.02               0.0                delayed            zams               41.724             0.02               0.0                delayed            zams               32.1               0.084              end                end            864852733409210  
602        789295644162776      27.134             0.02               0.0                delayed            zams               11.054             0.02               0.0                delayed            zams               1.37e+04           0.153              end                end            597341369721357  
603        667733871168593      57.871             0.02               0.0                delayed            zams               39.676             0.02               0.0                delayed            zams               3.85e+03           0.122              end                end            491816633598931  
604        279093106441471      51.061             0.02               0.0                delayed            zams               48.321             0.02               0.0                delayed            zams               485                0.0792             end                end            485732139145060  
605        331983028944442      22.861             0.02               0.0                delayed            zams               20.616             0.02               0.0                delayed            zams               310                0.0096             end                end            776275397301587  
606        583399229500509      54.725             0.02               0.0                delayed            zams               24.189             0.02               0.0                delayed            zams               4.18e+03           0.259              end                end            568588206076019  
607        338372087019145      38.431             0.02               0.0                delayed            zams               25.738             0.02               0.0                delayed            zams               38.3               0.224              end                end            362662446914215  
608        270571053889484      25.113             0.02               0.0                delayed            zams               23.913             0.02               0.0                delayed            zams               1.04e+03           0.589              end                end            261868990681417  
609        546786717414340      67.824             0.02               0.0                delayed            zams               22.813             0.02               0.0                delayed            zams               50.8               0.381              end                end            418510080511465  
610        133771681349973      39.143             0.02               0.0                delayed            zams               34.766             0.02               0.0                delayed            zams               1.75e+04           0.68               end                end            891482913252165  
611        482115949846100      26.875             0.02               0.0                delayed            zams               12.223             0.02               0.0                delayed            zams               139                0.0302             end                end            293795576216761  
612        474008329155657      35.761             0.02               0.0                delayed            zams               25.871             0.02               0.0                delayed            zams               40.9               0.0204             end                end            307635276924480  
613        921577146062863      47.531             0.02               0.0                delayed            zams               13.957             0.02               0.0                delayed            zams               208                0.049              end                end            835559512872254  
614        695395581631894      66.910             0.02               0.0                delayed            zams               64.209             0.02               0.0                delayed            zams               1.52e+04           0.0688             end                end            422693746701227  
615        929545712563861      66.142             0.02               0.0                delayed            zams               22.201             0.02               0.0                delayed            zams               2.22e+04           0.0361             end                end            311408504257394  
616        714849797231222      138.007            0.02               0.0                delayed            zams               57.198             0.02               0.0                delayed            zams               312                0.707              end                end            16815391319661   
617        254262608751779      54.706             0.02               0.0                delayed            zams               18.375             0.02               0.0                delayed            zams               143                0.347              end                end            149025774201421  
618        210005968708150      45.132             0.02               0.0                delayed            zams               7.605              0.02               0.0                delayed            zams               2.83e+04           0.967              end                end            804405586479408  
619        537318052517373      32.315             0.02               0.0                delayed            zams               29.518             0.02               0.0                delayed            zams               52.6               0.289              end                end            191264634657886  
620        458545298975035      56.811             0.02               0.0                delayed            zams               46.495             0.02               0.0                delayed            zams               1.56e+04           0.471              end                end            266681232091101  
621        942032365389674      42.714             0.02               0.0                delayed            zams               13.083             0.02               0.0                delayed            zams               1.46e+04           0.211              end                end            923526510448074  
622        430978606962499      49.590             0.02               0.0                delayed            zams               5.205              0.02               0.0                delayed            zams               7.95e+03           0.0422             end                end            751625847795700  
623        458684844482129      36.082             0.02               0.0                delayed            zams               27.592             0.02               0.0                delayed            zams               139                0.119              end                end            591619551104315  
624        845505212147104      44.323             0.02               0.0                delayed            zams               38.161             0.02               0.0                delayed            zams               52.9               0.14               end                end            20127205060130   
625        422321332641299      51.389             0.02               0.0                delayed            zams               29.491             0.02               0.0                delayed            zams               1.82e+03           0.0257             end                end            520339969900450  
626        967278642747758      22.706             0.02               0.0                delayed            zams               2.422              0.02               0.0                delayed            zams               156                0.424              end                end            360650803289132  
627        744710918077671      22.891             0.02               0.0                delayed            zams               9.027              0.02               0.0                delayed            zams               48.7               0.163              end                end            73324731797842   
628        841272812661907      40.557             0.02               0.0                delayed            zams               10.129             0.02               0.0                delayed            zams               1.93e+04           0.166              end                end            237802652681629  
629        552158378598160      28.534             0.02               0.0                delayed            zams               8.112              0.02               0.0                delayed            zams               259                0.154              end                end            675691187286267  
630        122965200108110      76.523             0.02               0.0                delayed            zams               41.682             0.02               0.0                delayed            zams               144                0.16               end                end            105956270232149  
631        382465603556270      24.563             0.02               0.0                delayed            zams               10.869             0.02               0.0                delayed            zams               41.4               0.456              end                end            978103024969785  
632        438826775712821      31.449             0.02               0.0                delayed            zams               25.813             0.02               0.0                delayed            zams               96.5               0.159              end                end            540154307340048  
633        510057414075672      25.867             0.02               0.0                delayed            zams               22.294             0.02               0.0                delayed            zams               85.5               0.0307             end                end            485813832276124  
634        308405887929782      26.929             0.02               0.0                delayed            zams               11.304             0.02               0.0                delayed            zams               44.3               0.306              end                end            899926505707434  
635        142943621535656      131.950            0.02               0.0                delayed            zams               121.835            0.02               0.0                delayed            zams               890                0.159              end                end            563288874395627  
636        523258370970183      36.136             0.02               0.0                delayed            zams               34.050             0.02               0.0                delayed            zams               1.04e+03           0.00283            end                end            169496608662570  
637        122388442389073      58.700             0.02               0.0                delayed            zams               12.040             0.02               0.0                delayed            zams               3.78e+04           0.00233            end                end            6235055352037    
638        879797589516259      65.893             0.02               0.0                delayed            zams               61.509             0.02               0.0                delayed            zams               118                0.0311             end                end            229860809802241  
639        189459416329173      104.125            0.02               0.0                delayed            zams               74.732             0.02               0.0                delayed            zams               1.31e+03           0.372              end                end            398777602852753  
640        415979097771327      38.260             0.02               0.0                delayed            zams               16.800             0.02               0.0                delayed            zams               1.88e+04           0.943              end                end            472776753040080  
641        656104814118697      26.061             0.02               0.0                delayed            zams               14.251             0.02               0.0                delayed            zams               654                0.0142             end                end            48335672843284   
642        314582818630608      112.933            0.02               0.0                delayed            zams               62.119             0.02               0.0                delayed            zams               1.58e+03           0.677              end                end            349044092392670  
643        577564100943126      46.006             0.02               0.0                delayed            zams               33.932             0.02               0.0                delayed            zams               43.3               0.00388            end                end            990451651236107  
644        618399409930098      34.160             0.02               0.0                delayed            zams               8.686              0.02               0.0                delayed            zams               6.99e+03           0.738              end                end            797561479246960  
645        491764606705391      24.062             0.02               0.0                delayed            zams               5.549              0.02               0.0                delayed            zams               4.2e+03            0.505              end                end            685683766303361  
646        230409248364530      71.196             0.02               0.0                delayed            zams               44.827             0.02               0.0                delayed            zams               55                 0.00231            end                end            484351291153244  
647        186571905058903      22.710             0.02               0.0                delayed            zams               4.146              0.02               0.0                delayed            zams               22.7               0.0903             end                end            532192321713029  
648        213893237215367      27.851             0.02               0.0                delayed            zams               17.374             0.02               0.0                delayed            zams               3.36e+03           0.377              end                end            469762329307370  
649        500237640746575      87.455             0.02               0.0                delayed            zams               70.527             0.02               0.0                delayed            zams               36.3               0.00509            end                end            719533000554099  
650        545730863523558      36.199             0.02               0.0                delayed            zams               24.195             0.02               0.0                delayed            zams               37.2               0.0293             end                end            683587112959342  
651        183109278001375      31.119             0.02               0.0                delayed            zams               27.654             0.02               0.0                delayed            zams               680                0.593              end                end            589194981994760  
652        977760652665455      22.268             0.02               0.0                delayed            zams               17.543             0.02               0.0                delayed            zams               4.09e+04           0.515              end                end            55575927462690   
653        873913123384419      27.614             0.02               0.0                delayed            zams               10.594             0.02               0.0                delayed            zams               3.01e+04           0.629              end                end            683041444995706  
654        847035118003490      40.240             0.02               0.0                delayed            zams               36.878             0.02               0.0                delayed            zams               52.2               0.0498             end                end            648781528263362  
655        999008224323918      51.118             0.02               0.0                delayed            zams               21.900             0.02               0.0                delayed            zams               7.06e+03           0.835              end                end            47031078090390   
656        724239189759940      29.419             0.02               0.0                delayed            zams               17.426             0.02               0.0                delayed            zams               348                0.366              end                end            472158571049496  
657        605791831926668      53.510             0.02               0.0                delayed            zams               28.656             0.02               0.0                delayed            zams               497                0.0176             end                end            884701108052347  
658        195180716813701      37.578             0.02               0.0                delayed            zams               9.816              0.02               0.0                delayed            zams               495                0.177              end                end            658884820168277  
659        633467710036685      23.303             0.02               0.0                delayed            zams               10.877             0.02               0.0                delayed            zams               879                0.000591           end                end            822822403821836  
660        671244301664970      72.024             0.02               0.0                delayed            zams               10.249             0.02               0.0                delayed            zams               1.41e+04           0.28               end                end            608871959350747  
661        230804822817701      22.980             0.02               0.0                delayed            zams               3.257              0.02               0.0                delayed            zams               3.57e+03           0.402              end                end            265090664627065  
662        796611898405279      41.904             0.02               0.0                delayed            zams               14.004             0.02               0.0                delayed            zams               4.78e+04           0.252              end                end            66518330757173   
663        375767157448400      40.963             0.02               0.0                delayed            zams               30.515             0.02               0.0                delayed            zams               284                0.489              end                end            188346447301429  
664        167447367452062      32.366             0.02               0.0                delayed            zams               13.182             0.02               0.0                delayed            zams               40.2               0.00381            end                end            542129575913418  
665        865551168626627      140.421            0.02               0.0                delayed            zams               80.309             0.02               0.0                delayed            zams               5.66e+04           0.782              end                end            344935507655649  
666        740717889116127      89.547             0.02               0.0                delayed            zams               68.660             0.02               0.0                delayed            zams               1.61e+03           0.672              end                end            37321853807519   
667        139931519527340      24.656             0.02               0.0                delayed            zams               15.698             0.02               0.0                delayed            zams               35.7               0.254              end                end            501603194397275  
668        868322122899074      24.804             0.02               0.0                delayed            zams               13.753             0.02               0.0                delayed            zams               66                 0.0611             end                end            749833282782261  
669        173043148793058      112.044            0.02               0.0                delayed            zams               16.699             0.02               0.0                delayed            zams               1.87e+04           0.178              end                end            259716577647178  
670        114526064635078      96.289             0.02               0.0                delayed            zams               85.331             0.02               0.0                delayed            zams               2.56e+04           0.339              end                end            283105503630066  
671        711720047169846      29.558             0.02               0.0                delayed            zams               4.770              0.02               0.0                delayed            zams               83.7               0.174              end                end            254875227143543  
672        767710615502715      26.822             0.02               0.0                delayed            zams               21.431             0.02               0.0                delayed            zams               2.85e+03           0.27               end                end            708557989542312  
673        226955375933289      26.054             0.02               0.0                delayed            zams               18.893             0.02               0.0                delayed            zams               26.5               0.0948             end                end            739204059176311  
674        108298499706213      56.226             0.02               0.0                delayed            zams               28.941             0.02               0.0                delayed            zams               43.4               0.0182             end                end            241238033075138  
675        255861708713678      24.816             0.02               0.0                delayed            zams               4.174              0.02               0.0                delayed            zams               6.23e+03           0.000924           end                end            818944189936189  
676        408413686899258      91.258             0.02               0.0                delayed            zams               29.746             0.02               0.0                delayed            zams               34.4               0.0131             end                end            575405587284011  
677        664058454249631      47.155             0.02               0.0                delayed            zams               7.119              0.02               0.0                delayed            zams               103                0.521              end                end            123825286871494  
678        705575535486042      22.540             0.02               0.0                delayed            zams               21.636             0.02               0.0                delayed            zams               1.25e+03           0.0847             end                end            849742781844154  
679        830603623088174      23.492             0.02               0.0                delayed            zams               20.336             0.02               0.0                delayed            zams               165                0.214              end                end            222346525279740  
680        126579607262951      30.512             0.02               0.0                delayed            zams               16.729             0.02               0.0                delayed            zams               2.92e+03           0.271              end                end            486838442800384  
681        402994875262727      23.160             0.02               0.0                delayed            zams               7.922              0.02               0.0                delayed            zams               2.89e+03           0.866              end                end            991611829340484  
682        215665915916635      54.293             0.02               0.0                delayed            zams               6.528              0.02               0.0                delayed            zams               562                0.269              end                end            716910330639907  
683        151447006445402      27.775             0.02               0.0                delayed            zams               5.224              0.02               0.0                delayed            zams               116                0.695              end                end            923552769562966  
684        817005031227108      125.736            0.02               0.0                delayed            zams               46.594             0.02               0.0                delayed            zams               113                0.000498           end                end            85145110244448   
685        310186327676775      23.671             0.02               0.0                delayed            zams               8.175              0.02               0.0                delayed            zams               1.95e+03           0.000326           end                end            95724945808789   
686        834078977540562      87.012             0.02               0.0                delayed            zams               42.666             0.02               0.0                delayed            zams               128                0.0147             end                end            67790768992571   
687        588373162697855      27.444             0.02               0.0                delayed            zams               23.698             0.02               0.0                delayed            zams               8.66e+03           0.276              end                end            395984848209295  
688        308806818592415      33.762             0.02               0.0                delayed            zams               13.393             0.02               0.0                delayed            zams               2.73e+03           0.326              end                end            70527777520170   
689        336965391943134      117.676            0.02               0.0                delayed            zams               98.860             0.02               0.0                delayed            zams               208                0.319              end                end            517478340077299  
690        462344954211339      26.806             0.02               0.0                delayed            zams               16.851             0.02               0.0                delayed            zams               176                0.0372             end                end            545459959694946  
691        162396965166475      43.817             0.02               0.0                delayed            zams               33.536             0.02               0.0                delayed            zams               316                0.875              end                end            201582253262107  
692        818788067727161      32.767             0.02               0.0                delayed            zams               9.435              0.02               0.0                delayed            zams               73.9               0.682              end                end            813588083312139  
693        444296528232484      62.864             0.02               0.0                delayed            zams               57.093             0.02               0.0                delayed            zams               345                0.16               end                end            715850613650876  
694        850959857997814      23.868             0.02               0.0                delayed            zams               5.906              0.02               0.0                delayed            zams               2.25e+03           0.491              end                end            309534044812866  
695        258126231433235      36.154             0.02               0.0                delayed            zams               9.861              0.02               0.0                delayed            zams               24.2               0.00544            end                end            774054522395100  
696        908281958278308      30.199             0.02               0.0                delayed            zams               23.977             0.02               0.0                delayed            zams               6.11e+03           0.577              end                end            762877973003205  
697        592430064374632      91.315             0.02               0.0                delayed            zams               47.770             0.02               0.0                delayed            zams               35.8               0.000322           end                end            861230092066449  
698        703592064679777      65.076             0.02               0.0                delayed            zams               43.327             0.02               0.0                delayed            zams               112                0.0101             end                end            87998418571845   
699        924297734235920      127.439            0.02               0.0                delayed            zams               61.180             0.02               0.0                delayed            zams               39.5               0.0122             end                end            910314395879882  
700        521768338031980      37.276             0.02               0.0                delayed            zams               8.183              0.02               0.0                delayed            zams               711                0.957              end                end            966657645480867  
701        572545301403836      120.550            0.02               0.0                delayed            zams               36.277             0.02               0.0                delayed            zams               40.3               0.0676             end                end            42569858416086   
702        819747005826323      26.863             0.02               0.0                delayed            zams               6.657              0.02               0.0                delayed            zams               1.89e+04           0.116              end                end            249046280182260  
703        429469887852931      27.472             0.02               0.0                delayed            zams               26.076             0.02               0.0                delayed            zams               241                0.229              end                end            691508152833182  
704        965548753171085      29.255             0.02               0.0                delayed            zams               28.433             0.02               0.0                delayed            zams               179                0.398              end                end            531522193683479  
705        919594919684372      36.530             0.02               0.0                delayed            zams               32.008             0.02               0.0                delayed            zams               3.63e+04           0.201              end                end            774622281645548  
706        103877895205007      22.160             0.02               0.0                delayed            zams               7.122              0.02               0.0                delayed            zams               1.26e+04           0.452              end                end            134713407159309  
707        685886438366544      71.202             0.02               0.0                delayed            zams               29.563             0.02               0.0                delayed            zams               1.15e+04           0.0838             end                end            259795573347750  
708        472580839373415      33.555             0.02               0.0                delayed            zams               16.874             0.02               0.0                delayed            zams               8.52e+03           0.0132             end                end            722687070878537  
709        828218727583681      27.297             0.02               0.0                delayed            zams               14.253             0.02               0.0                delayed            zams               9.13e+03           0.812              end                end            309853275209755  
710        760149237603680      37.020             0.02               0.0                delayed            zams               13.689             0.02               0.0                delayed            zams               28.9               0.117              end                end            434315526881608  
711        864427343915273      31.415             0.02               0.0                delayed            zams               16.572             0.02               0.0                delayed            zams               281                0.0923             end                end            587040393426601  
712        310797959096705      22.822             0.02               0.0                delayed            zams               21.729             0.02               0.0                delayed            zams               28.5               0.103              end                end            967870437201603  
713        168878499342453      23.086             0.02               0.0                delayed            zams               22.465             0.02               0.0                delayed            zams               4.84e+03           0.571              end                end            205291650454530  
714        713060896336484      58.892             0.02               0.0                delayed            zams               19.481             0.02               0.0                delayed            zams               35.3               0.0208             end                end            268741823723775  
715        712870612395127      50.663             0.02               0.0                delayed            zams               27.029             0.02               0.0                delayed            zams               95.9               0.514              end                end            93136083508695   
716        913627364722492      23.572             0.02               0.0                delayed            zams               22.020             0.02               0.0                delayed            zams               24                 0.00169            end                end            784969218954064  
717        638070571564049      46.015             0.02               0.0                delayed            zams               10.678             0.02               0.0                delayed            zams               60                 0.000354           end                end            141400447900794  
718        350377695507978      48.364             0.02               0.0                delayed            zams               20.799             0.02               0.0                delayed            zams               3.68e+04           0.57               end                end            523525015201263  
719        591511842662146      29.552             0.02               0.0                delayed            zams               15.689             0.02               0.0                delayed            zams               57.8               0.26               end                end            947196514619937  
720        693772655268642      28.579             0.02               0.0                delayed            zams               12.214             0.02               0.0                delayed            zams               38.3               0.0775             end                end            634133754388622  
721        704827533068213      26.393             0.02               0.0                delayed            zams               24.563             0.02               0.0                delayed            zams               406                0.17               end                end            828767345093713  
722        898926521082216      36.792             0.02               0.0                delayed            zams               27.565             0.02               0.0                delayed            zams               2.48e+04           0.485              end                end            908235334204244  
723        203567963529563      29.390             0.02               0.0                delayed            zams               22.441             0.02               0.0                delayed            zams               741                0.911              end                end            489672558035217  
724        291550267543835      24.634             0.02               0.0                delayed            zams               15.413             0.02               0.0                delayed            zams               7.19e+03           0.0232             end                end            610001039330981  
725        529063375274474      75.710             0.02               0.0                delayed            zams               11.828             0.02               0.0                delayed            zams               1.22e+03           0.171              end                end            842698996291627  
726        623520231989766      26.830             0.02               0.0                delayed            zams               5.110              0.02               0.0                delayed            zams               986                0.336              end                end            805532268041616  
727        800895114013674      22.954             0.02               0.0                delayed            zams               21.251             0.02               0.0                delayed            zams               26.3               0.0552             end                end            475610974800257  
728        972021413092532      29.126             0.02               0.0                delayed            zams               11.230             0.02               0.0                delayed            zams               393                0.466              end                end            677126713984716  
729        660638019643275      23.843             0.02               0.0                delayed            zams               8.626              0.02               0.0                delayed            zams               6.12e+03           0.15               end                end            81375814962304   
730        205998664828198      25.698             0.02               0.0                delayed            zams               5.005              0.02               0.0                delayed            zams               521                0.708              end                end            6556954417623    
731        541708305362056      29.608             0.02               0.0                delayed            zams               23.057             0.02               0.0                delayed            zams               3.21e+04           0.109              end                end            903430785519898  
732        716210032192979      23.834             0.02               0.0                delayed            zams               20.876             0.02               0.0                delayed            zams               31.5               0.0779             end                end            617979309283313  
733        293293338354089      27.465             0.02               0.0                delayed            zams               11.502             0.02               0.0                delayed            zams               6.07e+03           0.585              end                end            536750001065027  
734        302892707201979      81.970             0.02               0.0                delayed            zams               61.808             0.02               0.0                delayed            zams               2.95e+04           0.0594             end                end            405915787442411  
735        636681195262342      23.122             0.02               0.0                delayed            zams               20.663             0.02               0.0                delayed            zams               410                0.284              end                end            578823633470761  
736        924944085946190      66.982             0.02               0.0                delayed            zams               21.878             0.02               0.0                delayed            zams               5.47e+03           0.0921             end                end            38908023266489   
737        413813762836557      30.144             0.02               0.0                delayed            zams               13.853             0.02               0.0                delayed            zams               9.19e+03           0.576              end                end            353435960362687  
738        816348343778595      40.385             0.02               0.0                delayed            zams               13.292             0.02               0.0                delayed            zams               3.07e+04           0.79               end                end            763185464388385  
739        632178399376085      27.578             0.02               0.0                delayed            zams               13.673             0.02               0.0                delayed            zams               2.36e+04           0.452              end                end            960759635317639  
740        895800141458489      24.080             0.02               0.0                delayed            zams               18.335             0.02               0.0                delayed            zams               2.02e+03           0.453              end                end            125983748589254  
741        844863818321674      35.707             0.02               0.0                delayed            zams               11.236             0.02               0.0                delayed            zams               500                0.362              end                end            734966731923184  
