0.00000000e+00   4   2.49388310e+02   5   2.50299063e+02   6   
0.00000000e+00   4   2.01895505e+02   5   2.02657114e+02   6   
0.00000000e+00   4   1.62981627e+02   5   1.63574125e+02   6   
0.00000000e+00   4   1.36920357e+02   5   1.37410192e+02   6   
0.00000000e+00   4   1.01134311e+02   5   1.01479271e+02   6   
0.00000000e+00   4   8.82808102e+01   5   8.85744194e+01   6   
0.00000000e+00   4   6.35147646e+01   5   6.37311308e+01   6   
0.00000000e+00   4   4.89717686e+01   5   4.91349784e+01   6   
0.00000000e+00   4   3.84030864e+01   5   3.85309509e+01   6   
0.00000000e+00   4   3.05679242e+01   5   3.06720688e+01   6   
0.00000000e+00   4   2.54551862e+01   5   2.55391889e+01   6   
0.00000000e+00   4   2.12800809e+01   5   2.13521283e+01   6   
0.00000000e+00   4   1.57003781e+01   5   1.57542010e+01   6   
0.00000000e+00   4   7.01076005e+00   5   7.03348933e+00   6   
0.00000000e+00   4   6.03242548e+00   5   6.05246531e+00   6   
0.00000000e+00   4   5.26681514e+00   5   5.28413499e+00   6   
0.00000000e+00   4   2.28474854e+00   5   2.29302741e+00   6   
0.00000000e+00   4   2.02196912e+00   5   2.02940431e+00   6   
0.00000000e+00   4   1.81047898e+00   5   1.81721922e+00   6   
0.00000000e+00   4   1.64489879e+00   5   1.65104723e+00   6   
0.00000000e+00   4   1.49661759e+00   5   1.50230205e+00   6   
0.00000000e+00   4   1.38804745e+00   5   1.39333586e+00   6   
0.00000000e+00   4   1.28738973e+00   5   1.29237508e+00   6   
0.00000000e+00   4   1.19921940e+00   5   1.20392765e+00   6   
0.00000000e+00   4   1.12683386e+00   5   1.13126026e+00   6   
0.00000000e+00   4   1.06703572e+00   5   1.07127344e+00   6   
0.00000000e+00   4   1.00922687e+00   5   1.01323408e+00   6   
0.00000000e+00   4   9.20085633e-01   5   9.23800135e-01   6   
0.00000000e+00   4   8.82093852e-01   5   8.85650367e-01   6   
0.00000000e+00   4   8.54241490e-01   5   8.57624107e-01   6   
0.00000000e+00   4   8.23845541e-01   5   8.27129734e-01   6   
0.00000000e+00   4   7.92595970e-01   5   7.95789786e-01   6   
0.00000000e+00   4   7.65999552e-01   5   7.69096648e-01   6   
0.00000000e+00   4   7.44461938e-01   5   7.47495412e-01   6   
0.00000000e+00   4   7.26754918e-01   5   7.29695539e-01   6   
0.00000000e+00   4   7.01645928e-01   5   7.04497695e-01   6   
0.00000000e+00   4   6.67304326e-01   5   6.70032975e-01   6   
0.00000000e+00   4   6.52233666e-01   5   6.54917390e-01   6   
0.00000000e+00   4   6.38513339e-01   5   6.41122577e-01   6   
0.00000000e+00   4   6.25575364e-01   5   6.28165225e-01   6   
0.00000000e+00   4   6.13618426e-01   5   6.16159379e-01   6   
0.00000000e+00   4   5.99505401e-01   5   6.01980765e-01   6   
0.00000000e+00   4   5.88277855e-01   5   5.90694712e-01   6   
0.00000000e+00   4   5.88767864e-01   5   5.91185478e-01   6   
0.00000000e+00   4   5.82795822e-01   5   5.85221546e-01   6   
0.00000000e+00   4   5.85128696e-01   5   5.87525407e-01   6   
0.00000000e+00   4   5.78499217e-01   5   5.80828951e-01   6   
0.00000000e+00   4   5.68847306e-01   5   5.71164184e-01   6   
0.00000000e+00   4   5.47486936e-01   5   5.49697173e-01   6   
0.00000000e+00   4   5.26490024e-01   5   5.28592888e-01   6   
0.00000000e+00   4   5.11877181e-01   5   5.13945899e-01   6   
0.00000000e+00   4   4.96726862e-01   5   4.98688309e-01   6   
0.00000000e+00   4   4.83277055e-01   5   4.85188052e-01   6   
0.00000000e+00   4   4.70427848e-01   5   4.72270635e-01   6   
0.00000000e+00   4   4.32731970e-01   5   4.34404535e-01   6   
0.00000000e+00   4   4.17397597e-01   5   4.18993726e-01   6   
0.00000000e+00   4   3.75710995e-01   5   3.77133472e-01   6   
0.00000000e+00   4   3.65182709e-01   5   3.66540972e-01   6   
0.00000000e+00   4   3.50404776e-01   5   3.51668999e-01   6   
0.00000000e+00   4   3.38671862e-01   5   3.39977186e-01   6   
0.00000000e+00   4   3.28761766e-01   5   3.30037646e-01   6   
0.00000000e+00   4   3.20316478e-01   5   3.21461917e-01   6   
0.00000000e+00   4   3.12839818e-01   5   3.13933755e-01   6   
0.00000000e+00   4   3.06170204e-01   5   3.07312875e-01   6   
0.00000000e+00   4   3.00312086e-01   5   3.01452516e-01   6   
0.00000000e+00   4   2.95156372e-01   5   2.96265051e-01   6   
0.00000000e+00   4   2.90488618e-01   5   2.91569852e-01   6   
0.00000000e+00   4   2.86295360e-01   5   2.87347178e-01   6   
0.00000000e+00   4   2.77285629e-01   5   2.78308724e-01   6   
0.00000000e+00   4   2.69922997e-01   5   2.70927702e-01   6   
0.00000000e+00   4   2.63730473e-01   5   2.64707382e-01   6   
0.00000000e+00   4   2.53917682e-01   5   2.54852344e-01   6   
0.00000000e+00   4   2.50080458e-01   5   2.51016371e-01   6   
0.00000000e+00   4   2.46653599e-01   5   2.47573212e-01   6   
0.00000000e+00   4   2.43615280e-01   5   2.44512405e-01   6   
0.00000000e+00   4   2.40901542e-01   5   2.41780939e-01   6   
0.00000000e+00   4   2.38383112e-01   5   2.39255728e-01   6   
0.00000000e+00   4   2.36144712e-01   5   2.37039482e-01   6   
0.00000000e+00   4   2.34203396e-01   5   2.35088720e-01   6   
0.00000000e+00   4   2.27653755e-01   5   2.28459987e-01   6   
