0.00000000e+00   0   2.11173524e+01   1   8.26974289e+02   2   8.27810575e+02   3   8.46394950e+02   4   1.06480790e+03   5   1.06533152e+03   6   
0.00000000e+00   0   1.62975413e+01   1   6.54133233e+02   2   6.54764796e+02   3   7.34239330e+02   4   8.26681845e+02   5   8.27089711e+02   6   
0.00000000e+00   0   1.39384081e+01   1   5.27864226e+02   2   5.28342972e+02   3   5.73117849e+02   4   6.56808843e+02   5   6.57107063e+02   6   
0.00000000e+00   0   1.13750793e+01   1   4.30946875e+02   2   4.31335918e+02   3   4.53886964e+02   4   5.27981778e+02   5   5.28223311e+02   6   
0.00000000e+00   0   9.47471628e+00   1   3.60566132e+02   2   3.60880760e+02   3   3.73292862e+02   4   4.34266005e+02   5   4.34457133e+02   6   
0.00000000e+00   0   8.37342023e+00   1   3.04583168e+02   2   3.04838914e+02   3   3.14670658e+02   4   3.61487978e+02   5   3.61639926e+02   6   
0.00000000e+00   0   6.94335359e+00   1   2.60019071e+02   2   2.60234534e+02   3   2.68317412e+02   4   3.05335952e+02   5   3.05457294e+02   6   
0.00000000e+00   0   6.05207932e+00   1   2.24816273e+02   2   2.24994980e+02   3   2.31958927e+02   4   2.61386618e+02   5   2.61483941e+02   6   
0.00000000e+00   0   5.22854737e+00   1   1.95719094e+02   2   1.95873937e+02   3   2.01972391e+02   4   2.25653621e+02   5   2.25735927e+02   6   
0.00000000e+00   0   4.80627436e+00   1   1.71962829e+02   2   1.72099200e+02   3   1.77564262e+02   4   1.97078856e+02   5   1.97143781e+02   6   
0.00000000e+00   0   3.65611484e+00   1   1.28718081e+02   2   1.28815447e+02   3   1.32829651e+02   4   1.45751340e+02   5   1.45798400e+02   6   
0.00000000e+00   0   2.76089039e+00   1   9.97566645e+01   2   9.98304445e+01   3   1.02987003e+02   4   1.12139017e+02   5   1.12173840e+02   6   
0.00000000e+00   0   2.15382084e+00   1   8.00226981e+01   2   8.00816842e+01   3   8.24962566e+01   4   8.92948582e+01   5   8.93229085e+01   6   
0.00000000e+00   0   1.85733999e+00   1   6.57145822e+01   2   6.57614734e+01   3   6.76314475e+01   4   7.29705793e+01   5   7.29937828e+01   6   
0.00000000e+00   0   1.63081503e+00   1   6.09553168e+01   2   6.09987106e+01   3   6.27085147e+01   4   6.76137887e+01   5   6.76349256e+01   6   
0.00000000e+00   0   1.50303133e+00   1   5.69668930e+01   2   5.70074228e+01   3   5.85879898e+01   4   6.30805899e+01   5   6.31001379e+01   6   
0.00000000e+00   0   1.22167039e+00   1   4.70274653e+01   2   4.70614425e+01   3   4.82332184e+01   4   5.19047334e+01   5   5.19203004e+01   6   
0.00000000e+00   0   1.09072653e+00   1   4.07682059e+01   2   4.07971189e+01   3   4.17243079e+01   4   4.48571673e+01   5   4.48703518e+01   6   
0.00000000e+00   0   9.62487109e-01   1   3.58266795e+01   2   3.58523266e+01   3   3.65902785e+01   4   3.92871274e+01   5   3.92988479e+01   6   
0.00000000e+00   0   7.54691309e-01   1   2.85736337e+01   2   2.85945657e+01   3   2.90837236e+01   4   3.12126813e+01   5   3.12216286e+01   6   
0.00000000e+00   0   6.15995581e-01   1   2.35916519e+01   2   2.36092797e+01   3   2.39253437e+01   4   2.56796801e+01   5   2.56865143e+01   6   
0.00000000e+00   0   4.44268832e-01   1   1.73860386e+01   2   1.73994123e+01   3   1.75220953e+01   4   1.88522012e+01   5   1.88573157e+01   6   
0.00000000e+00   0   3.46082044e-01   1   1.37805961e+01   2   1.37914516e+01   3   1.38175934e+01   4   1.51909539e+01   5   1.51944057e+01   6   
0.00000000e+00   0   2.73003365e-01   1   1.14954729e+01   2   1.15046337e+01   3   1.15251009e+01   4   1.24469785e+01   5   1.24504584e+01   6   
0.00000000e+00   0   2.37730710e-01   1   9.91035154e+00   2   9.91863710e+00   3   9.93477654e+00   4   1.08540628e+01   5   1.08566958e+01   6   
0.00000000e+00   0   1.91564635e-01   1   8.76229016e+00   2   8.76982508e+00   3   8.78381718e+00   4   9.47750435e+00   5   9.48018327e+00   6   
0.00000000e+00   0   1.21945227e-01   1   5.90523424e+00   2   5.91080646e+00   3   5.91914704e+00   4   6.39981912e+00   5   6.40162674e+00   6   
