0.00000000e+00   0   2.83275882e+02   1   1.75802496e+04   2   1.79423910e+04   3   1.88237138e+04   4   1.89012772e+04   5   1.89014215e+04   6   
0.00000000e+00   0   2.25164491e+02   1   1.38368981e+04   2   1.41355765e+04   3   1.48551461e+04   4   1.49301297e+04   5   1.49302143e+04   6   
0.00000000e+00   0   1.83040862e+02   1   1.10611008e+04   2   1.13083865e+04   3   1.19020731e+04   4   1.19765988e+04   5   1.19766912e+04   6   
0.00000000e+00   0   1.47796217e+02   1   8.98746538e+03   2   9.17344467e+03   3   9.67902434e+03   4   9.75249318e+03   5   9.75262686e+03   6   
0.00000000e+00   0   1.23781304e+02   1   7.37967552e+03   2   7.55549167e+03   3   7.98026950e+03   4   8.05361722e+03   5   8.05377001e+03   6   
0.00000000e+00   0   1.14976917e+02   1   6.85072663e+03   2   7.01618518e+03   3   7.41292140e+03   4   7.48780968e+03   5   7.48797030e+03   6   
0.00000000e+00   0   1.07238883e+02   1   6.35168231e+03   2   6.52522408e+03   3   6.89707363e+03   4   6.97033909e+03   5   6.97050260e+03   6   
0.00000000e+00   0   1.00181674e+02   1   5.91970229e+03   2   6.07047581e+03   3   6.42770974e+03   4   6.50209081e+03   5   6.50226345e+03   6   
0.00000000e+00   0   9.46732753e+01   1   5.52059629e+03   2   5.66388020e+03   3   6.00187288e+03   4   6.07744483e+03   5   6.07762271e+03   6   
0.00000000e+00   0   8.93256119e+01   1   5.15774633e+03   2   5.29511817e+03   3   5.61262913e+03   4   5.68823864e+03   5   5.68841465e+03   6   
0.00000000e+00   0   8.44175964e+01   1   4.83004886e+03   2   4.95665646e+03   3   5.25729438e+03   4   5.33124529e+03   5   5.33141532e+03   6   
0.00000000e+00   0   7.75110105e+01   1   4.51332089e+03   2   4.64816425e+03   3   4.93137581e+03   4   5.00623848e+03   5   5.00641803e+03   6   
0.00000000e+00   0   7.54188965e+01   1   4.23197338e+03   2   4.36323807e+03   3   4.63161724e+03   4   4.70759727e+03   5   4.70778907e+03   6   
0.00000000e+00   0   6.94885534e+01   1   3.98147055e+03   2   4.10309466e+03   3   4.35570597e+03   4   4.43300394e+03   5   4.43320803e+03   6   
0.00000000e+00   0   6.62817161e+01   1   3.74698269e+03   2   3.86090686e+03   3   4.10248579e+03   4   4.18102394e+03   5   4.18123225e+03   6   
0.00000000e+00   0   6.48920796e+01   1   3.52023930e+03   2   3.63960928e+03   3   3.86823398e+03   4   3.94740291e+03   5   3.94761807e+03   6   
0.00000000e+00   0   6.15004106e+01   1   3.32225893e+03   2   3.42927239e+03   3   3.65272022e+03   4   3.73715279e+03   5   3.73738453e+03   6   
0.00000000e+00   0   5.86929878e+01   1   3.13941585e+03   2   3.23972795e+03   3   3.45201062e+03   4   3.53515182e+03   5   3.53537232e+03   6   
0.00000000e+00   0   5.43366314e+01   1   2.95936988e+03   2   3.06543805e+03   3   3.26690348e+03   4   3.35354289e+03   5   3.35376615e+03   6   
0.00000000e+00   0   5.21874322e+01   1   2.80401053e+03   2   2.90045220e+03   3   3.09365725e+03   4   3.18501870e+03   5   3.18524419e+03   6   
0.00000000e+00   0   5.11203218e+01   1   2.65072956e+03   2   2.75068784e+03   3   2.93325616e+03   4   3.03139898e+03   5   3.03163208e+03   6   
0.00000000e+00   0   4.76051443e+01   1   2.52121235e+03   2   2.61198713e+03   3   2.78442783e+03   4   2.88575048e+03   5   2.88598430e+03   6   
