0.00000000e+00   0   2.21995292e+01   1   8.63686394e+02   2   8.64540272e+02   3   8.83888665e+02   4   1.11174922e+03   5   1.11227871e+03   6   
0.00000000e+00   0   5.89412038e-02   1   3.24260394e+00   2   3.24662589e+00   3   3.24945320e+00   4   3.59794656e+00   5   3.59941105e+00   6   
0.00000000e+00   0   5.69411398e-02   1   3.09359193e+00   2   3.09746207e+00   3   3.10022326e+00   4   3.44373847e+00   5   3.44513547e+00   6   
0.00000000e+00   0   5.45190010e-02   1   2.97165650e+00   2   2.97548152e+00   3   2.97822547e+00   4   3.31691835e+00   5   3.31831681e+00   6   
0.00000000e+00   0   4.57792972e-02   1   2.61706411e+00   2   2.62066180e+00   3   2.62312753e+00   4   2.94076874e+00   5   2.94203958e+00   6   
0.00000000e+00   0   4.13236512e-02   1   2.43504419e+00   2   2.43846603e+00   3   2.44067836e+00   4   2.74310397e+00   5   2.74433134e+00   6   
0.00000000e+00   0   3.86394214e-02   1   2.32236150e+00   2   2.32575096e+00   3   2.32777013e+00   4   2.61997400e+00   5   2.62113573e+00   6   
0.00000000e+00   0   3.45175626e-02   1   2.24289097e+00   2   2.24612548e+00   3   2.24807322e+00   4   2.53298990e+00   5   2.53411791e+00   6   
0.00000000e+00   0   3.39695925e-02   1   2.18020342e+00   2   2.18332158e+00   3   2.18520046e+00   4   2.46447078e+00   5   2.46556638e+00   6   
0.00000000e+00   0   3.24928749e-02   1   2.13900013e+00   2   2.14209038e+00   3   2.14391965e+00   4   2.42118898e+00   5   2.42227542e+00   6   
0.00000000e+00   0   3.03569383e-02   1   2.11540395e+00   2   2.11851428e+00   3   2.12039065e+00   4   2.39751200e+00   5   2.39858765e+00   6   
0.00000000e+00   0   3.19519717e-02   1   2.09969400e+00   2   2.10281614e+00   3   2.10463875e+00   4   2.38171817e+00   5   2.38280987e+00   6   
0.00000000e+00   0   3.08808788e-02   1   2.09013964e+00   2   2.09321852e+00   3   2.09504419e+00   4   2.37222183e+00   5   2.37330526e+00   6   
0.00000000e+00   0   2.88152204e-02   1   1.94787556e+00   2   1.95063981e+00   3   1.95264159e+00   4   2.20304888e+00   5   2.20388998e+00   6   
