0.00000000e+00   0   2.04487117e+01   1   9.81570549e+02   2   9.81621677e+02   3   9.99241036e+02   4   1.23357891e+03   5   1.23395352e+03   6   
0.00000000e+00   0   1.17389856e+01   1   6.04356410e+02   2   6.04386442e+02   3   6.11415540e+02   4   7.40944339e+02   5   7.41178815e+02   6   
0.00000000e+00   0   7.81734974e+00   1   4.04677836e+02   2   4.04697026e+02   3   4.08379548e+02   4   4.77348891e+02   5   4.77493545e+02   6   
0.00000000e+00   0   5.27642427e+00   1   2.88232065e+02   2   2.88245612e+02   3   2.90458527e+02   4   3.30400612e+02   5   3.30490438e+02   6   
0.00000000e+00   0   3.94155232e+00   1   2.15014632e+02   2   2.15024767e+02   3   2.16471146e+02   4   2.42280393e+02   5   2.42338725e+02   6   
0.00000000e+00   0   3.03663732e+00   1   1.66361259e+02   2   1.66368426e+02   3   1.67375857e+02   4   1.85437512e+02   5   1.85481418e+02   6   
0.00000000e+00   0   2.35085764e+00   1   1.32616782e+02   2   1.32622469e+02   3   1.33344250e+02   4   1.46841992e+02   5   1.46876352e+02   6   
0.00000000e+00   0   2.01120464e+00   1   1.08496901e+02   2   1.08500947e+02   3   1.09040329e+02   4   1.19714103e+02   5   1.19739807e+02   6   
0.00000000e+00   0   1.57340613e+00   1   9.04944467e+01   2   9.04974649e+01   3   9.09175374e+01   4   9.93082271e+01   5   9.93312258e+01   6   
0.00000000e+00   0   1.37817429e+00   1   7.67784574e+01   2   7.67809874e+01   3   7.71095775e+01   4   8.39940973e+01   5   8.40116923e+01   6   
0.00000000e+00   0   1.12709940e+00   1   6.60046259e+01   2   6.60068882e+01   3   6.62668682e+01   4   7.20895688e+01   5   7.21052509e+01   6   
0.00000000e+00   0   1.03228005e+00   1   5.75581607e+01   2   5.75600187e+01   3   5.77757882e+01   4   6.27430997e+01   5   6.27568117e+01   6   
0.00000000e+00   0   8.44693528e-01   1   5.07953890e+01   2   5.07968690e+01   3   5.09763916e+01   4   5.52733572e+01   5   5.52863517e+01   6   
0.00000000e+00   0   7.85285959e-01   1   4.52315388e+01   2   4.52327169e+01   3   4.53839759e+01   4   4.91430586e+01   5   4.91542904e+01   6   
0.00000000e+00   0   6.86216629e-01   1   4.06383629e+01   2   4.06394636e+01   3   4.07695758e+01   4   4.40907063e+01   5   4.41011072e+01   6   
0.00000000e+00   0   6.29328260e-01   1   3.68036934e+01   2   3.68045906e+01   3   3.69148624e+01   4   3.98788908e+01   5   3.98878409e+01   6   
0.00000000e+00   0   5.42420730e-01   1   3.35558318e+01   2   3.35566157e+01   3   3.36538855e+01   4   3.63194754e+01   5   3.63277574e+01   6   
0.00000000e+00   0   5.02333710e-01   1   3.07858793e+01   2   3.07865313e+01   3   3.08708213e+01   4   3.32895999e+01   5   3.32973346e+01   6   
0.00000000e+00   0   4.57162266e-01   1   2.83975822e+01   2   2.83981828e+01   3   2.84725962e+01   4   3.06749779e+01   5   3.06825789e+01   6   
0.00000000e+00   0   4.17955502e-01   1   2.63359904e+01   2   2.63365472e+01   3   2.64031634e+01   4   2.84129351e+01   5   2.84200584e+01   6   
0.00000000e+00   0   4.07107400e-01   1   2.45329315e+01   2   2.45333976e+01   3   2.45929768e+01   4   2.64573723e+01   5   2.64642305e+01   6   
0.00000000e+00   0   2.88623519e-01   1   1.81686288e+01   2   1.81689429e+01   3   1.82065998e+01   4   1.95510588e+01   5   1.95561231e+01   6   
0.00000000e+00   0   2.11910851e-01   1   1.44578491e+01   2   1.44580300e+01   3   1.44868861e+01   4   1.55270842e+01   5   1.55314891e+01   6   
0.00000000e+00   0   1.66094843e-01   1   1.20501263e+01   2   1.20502804e+01   3   1.20704341e+01   4   1.29343110e+01   5   1.29380396e+01   6   
0.00000000e+00   0   1.43847633e-01   1   1.03915642e+01   2   1.03916987e+01   3   1.04081808e+01   4   1.11635041e+01   5   1.11667922e+01   6   
0.00000000e+00   0   1.27024393e-01   1   9.18760088e+00   2   9.18771956e+00   3   9.20190460e+00   4   9.84644124e+00   5   9.84955334e+00   6   
0.00000000e+00   0   9.91933713e-02   1   8.28469404e+00   2   8.28480344e+00   3   8.29696280e+00   4   8.89943861e+00   5   8.90233181e+00   6   
0.00000000e+00   0   8.71400080e-02   1   7.57410168e+00   2   7.57420114e+00   3   7.58562154e+00   4   8.13785546e+00   5   8.14032388e+00   6   
