0.00000000e+00   0   1.07049234e+01   1   4.73514171e+02   2   4.74149418e+02   3   5.55661929e+02   4   5.75903118e+02   5   5.76049715e+02   6   
0.00000000e+00   0   9.02337013e+00   1   3.88129141e+02   2   3.88602803e+02   3   4.42452478e+02   4   4.59127647e+02   5   4.59244879e+02   6   
0.00000000e+00   0   7.91339231e+00   1   3.22258288e+02   2   3.22613623e+02   3   3.61528634e+02   4   3.75912098e+02   5   3.76011052e+02   6   
0.00000000e+00   0   6.52650795e+00   1   2.72907908e+02   2   2.73193186e+02   3   3.01966801e+02   4   3.14869730e+02   5   3.14951316e+02   6   
0.00000000e+00   0   6.17948763e+00   1   2.34961125e+02   2   2.35182771e+02   3   2.57145907e+02   4   2.68434478e+02   5   2.68501575e+02   6   
0.00000000e+00   0   5.43948639e+00   1   2.04184947e+02   2   2.04375026e+02   3   2.21904763e+02   4   2.31542666e+02   5   2.31600719e+02   6   
0.00000000e+00   0   4.68006956e+00   1   1.79131035e+02   2   1.79295724e+02   3   1.93552834e+02   4   2.01952310e+02   5   2.02003587e+02   6   
0.00000000e+00   0   4.09941226e+00   1   1.58669767e+02   2   1.58812425e+02   3   1.70549332e+02   4   1.77966699e+02   5   1.78012713e+02   6   
0.00000000e+00   0   3.67378080e+00   1   1.41341091e+02   2   1.41467855e+02   3   1.51315158e+02   4   1.58127197e+02   5   1.58167173e+02   6   
0.00000000e+00   0   3.44446777e+00   1   1.27289339e+02   2   1.27394832e+02   3   1.35698539e+02   4   1.41746339e+02   5   1.41783739e+02   6   
0.00000000e+00   0   2.73981195e+00   1   9.98758884e+01   2   9.99569176e+01   3   1.05656444e+02   4   1.10524182e+02   5   1.10553743e+02   6   
0.00000000e+00   0   2.08667330e+00   1   8.08762899e+01   2   8.09384791e+01   3   8.50154027e+01   4   8.90006617e+01   5   8.90255025e+01   6   
0.00000000e+00   0   1.85686219e+00   1   6.70012499e+01   2   6.70518907e+01   3   7.00512620e+01   4   7.34348448e+01   5   7.34558436e+01   6   
0.00000000e+00   0   1.48545809e+00   1   5.66705381e+01   2   5.67135929e+01   3   5.89402641e+01   4   6.18977439e+01   5   6.19153420e+01   6   
0.00000000e+00   0   1.43888133e+00   1   5.31865044e+01   2   5.32272158e+01   3   5.52340963e+01   4   5.80681486e+01   5   5.80843117e+01   6   
