0.00000000e+00   0   1.60256449e+01   1   6.45112918e+02   2   6.45867857e+02   3   6.64409521e+02   4   8.06152294e+02   5   8.06369779e+02   6   
0.00000000e+00   0   2.52440190e-01   1   1.03492571e+01   2   1.03576585e+01   3   1.03728950e+01   4   1.11107259e+01   5   1.11137102e+01   6   
0.00000000e+00   0   2.13721052e-01   1   9.17647811e+00   2   9.18401453e+00   3   9.19661181e+00   4   9.86062694e+00   5   9.86331992e+00   6   
0.00000000e+00   0   1.41038245e-01   1   6.18008646e+00   2   6.18569690e+00   3   6.19346157e+00   4   6.64986330e+00   5   6.65177546e+00   6   
0.00000000e+00   0   1.08686344e-01   1   4.94016465e+00   2   4.94487894e+00   3   4.95085145e+00   4   5.33031832e+00   5   5.33192610e+00   6   
0.00000000e+00   0   9.14623935e-02   1   4.26258991e+00   2   4.26682791e+00   3   4.27194973e+00   4   4.61213046e+00   5   4.61357468e+00   6   
0.00000000e+00   0   8.10423923e-02   1   3.83240818e+00   2   3.83634002e+00   3   3.84105091e+00   4   4.15693713e+00   5   4.15822658e+00   6   
0.00000000e+00   0   7.27735001e-02   1   3.53708343e+00   2   3.54080935e+00   3   3.54496534e+00   4   3.84349583e+00   5   3.84474638e+00   6   
0.00000000e+00   0   6.74041714e-02   1   3.31842732e+00   2   3.32200377e+00   3   3.32615820e+00   4   3.61219632e+00   5   3.61332126e+00   6   
0.00000000e+00   0   6.30567936e-02   1   3.14956113e+00   2   3.15301157e+00   3   3.15702562e+00   4   3.43380224e+00   5   3.43489605e+00   6   
0.00000000e+00   0   5.84743277e-02   1   3.01487312e+00   2   3.01824247e+00   3   3.02220492e+00   4   3.29153524e+00   5   3.29259196e+00   6   
0.00000000e+00   0   4.90387230e-02   1   2.61138649e+00   2   2.61436513e+00   3   2.61724758e+00   4   2.88574633e+00   5   2.88677019e+00   6   
0.00000000e+00   0   4.53016308e-02   1   2.41587350e+00   2   2.41880860e+00   3   2.42049418e+00   4   2.66482365e+00   5   2.66579232e+00   6   
0.00000000e+00   0   4.17600252e-02   1   2.29871121e+00   2   2.30137834e+00   3   2.30458544e+00   4   2.54756920e+00   5   2.54927982e+00   6   
0.00000000e+00   0   4.03950162e-02   1   2.20442335e+00   2   2.20714377e+00   3   2.20857895e+00   4   2.47293363e+00   5   2.47428392e+00   6   
0.00000000e+00   0   3.93930436e-02   1   2.40855705e+00   2   2.41115696e+00   3   2.41255348e+00   4   2.64319489e+00   5   2.64414223e+00   6   
0.00000000e+00   0   3.80680284e-02   1   2.09283224e+00   2   2.09548332e+00   3   2.09886443e+00   4   2.32789688e+00   5   2.32957222e+00   6   
0.00000000e+00   0   3.46237309e-02   1   2.14132636e+00   2   2.14388134e+00   3   2.14526438e+00   4   2.37045843e+00   5   2.37160926e+00   6   
0.00000000e+00   0   3.56826579e-02   1   2.10284848e+00   2   2.10537508e+00   3   2.10675250e+00   4   2.33098949e+00   5   2.33282810e+00   6   
0.00000000e+00   0   3.28705167e-02   1   2.02525551e+00   2   2.02778571e+00   3   2.02915887e+00   4   2.24466708e+00   5   2.24560450e+00   6   
0.00000000e+00   0   3.22736002e-02   1   1.98238360e+00   2   1.98487246e+00   3   1.98623905e+00   4   2.20646091e+00   5   2.20745550e+00   6   
