0.00000000e+00   0   3.61890146e+02   1   2.23373515e+04   2   2.29579582e+04   3   2.44577516e+04   4   2.45461267e+04   5   2.45462132e+04   6   
0.00000000e+00   0   2.84814786e+02   1   1.71904938e+04   2   1.77417931e+04   3   1.89546553e+04   4   1.90412154e+04   5   1.90413214e+04   6   
0.00000000e+00   0   2.25265597e+02   1   1.34715204e+04   2   1.39327550e+04   3   1.49358797e+04   4   1.50207863e+04   5   1.50208906e+04   6   
0.00000000e+00   0   1.86592416e+02   1   1.07128752e+04   2   1.10991880e+04   3   1.19549429e+04   4   1.20387712e+04   5   1.20388604e+04   6   
0.00000000e+00   0   1.49819386e+02   1   8.63307359e+03   2   8.98998156e+03   3   9.70980924e+03   4   9.79318753e+03   5   9.79327542e+03   6   
0.00000000e+00   0   1.25804421e+02   1   7.07954880e+03   2   7.37860022e+03   3   7.99526588e+03   4   8.07922013e+03   5   8.07930498e+03   6   
0.00000000e+00   0   1.16260952e+02   1   6.55850286e+03   2   6.84031331e+03   3   7.42267235e+03   4   7.50604337e+03   5   7.50612944e+03   6   
0.00000000e+00   0   1.08589710e+02   1   6.06578543e+03   2   6.33836895e+03   3   6.90313128e+03   4   6.98740411e+03   5   6.98748992e+03   6   
0.00000000e+00   0   1.04180020e+02   1   5.64574101e+03   2   5.89818773e+03   3   6.43187918e+03   4   6.51612537e+03   5   6.51620897e+03   6   
0.00000000e+00   0   9.72239280e+01   1   5.24415459e+03   2   5.50013874e+03   3   6.00195424e+03   4   6.08679617e+03   5   6.08688086e+03   6   
0.00000000e+00   0   8.93830854e+01   1   4.88370956e+03   2   5.12901998e+03   3   5.61055588e+03   4   5.69468882e+03   5   5.69477651e+03   6   
0.00000000e+00   0   8.49426207e+01   1   4.54893292e+03   2   4.79799010e+03   3   5.25270182e+03   4   5.33679316e+03   5   5.33688121e+03   6   
0.00000000e+00   0   7.96881172e+01   1   4.26182520e+03   2   4.48041304e+03   3   4.92449724e+03   4   5.00981030e+03   5   5.00989625e+03   6   
0.00000000e+00   0   7.54254212e+01   1   3.97885867e+03   2   4.20237475e+03   3   4.62383240e+03   4   4.70852105e+03   5   4.70860551e+03   6   
0.00000000e+00   0   7.11892223e+01   1   3.72848843e+03   2   3.94081913e+03   3   4.34655658e+03   4   4.43266109e+03   5   4.43274782e+03   6   
0.00000000e+00   0   6.89297096e+01   1   3.50749048e+03   2   3.70485584e+03   3   4.09177769e+03   4   4.17810469e+03   5   4.17819255e+03   6   
0.00000000e+00   0   6.34720004e+01   1   3.28072654e+03   2   3.48063664e+03   3   3.85695015e+03   4   3.94372285e+03   5   3.94380894e+03   6   
0.00000000e+00   0   6.19656942e+01   1   3.09198749e+03   2   3.27992771e+03   3   3.63982086e+03   4   3.72595561e+03   5   3.72602919e+03   6   
0.00000000e+00   0   5.82536463e+01   1   2.91511922e+03   2   3.09472731e+03   3   3.43965938e+03   4   3.52722202e+03   5   3.52729585e+03   6   
0.00000000e+00   0   5.52757215e+01   1   2.74624066e+03   2   2.92187014e+03   3   3.25405467e+03   4   3.34283128e+03   5   3.34292178e+03   6   
0.00000000e+00   0   5.33323624e+01   1   2.59054142e+03   2   2.76164901e+03   3   3.08186327e+03   4   3.17058381e+03   5   3.17065962e+03   6   
0.00000000e+00   0   5.10983804e+01   1   2.44346977e+03   2   2.61528835e+03   3   2.92257874e+03   4   3.01026965e+03   5   3.01034648e+03   6   
0.00000000e+00   0   4.91853802e+01   1   2.31141927e+03   2   2.47663279e+03   3   2.77287783e+03   4   2.86166083e+03   5   2.86173882e+03   6   
0.00000000e+00   0   4.62096084e+01   1   2.18761241e+03   2   2.34308401e+03   3   2.63401002e+03   4   2.72294609e+03   5   2.72302313e+03   6   
0.00000000e+00   0   4.50976124e+01   1   2.06855886e+03   2   2.22328951e+03   3   2.50486547e+03   4   2.59511220e+03   5   2.59519249e+03   6   
0.00000000e+00   0   4.30253975e+01   1   1.95922866e+03   2   2.11578079e+03   3   2.38411742e+03   4   2.47398604e+03   5   2.47406739e+03   6   
0.00000000e+00   0   4.13925285e+01   1   1.85917251e+03   2   2.00694895e+03   3   2.27058177e+03   4   2.36254206e+03   5   2.36262686e+03   6   
0.00000000e+00   0   3.98895067e+01   1   1.76618312e+03   2   1.90957550e+03   3   2.16457483e+03   4   2.25676509e+03   5   2.25684478e+03   6   
0.00000000e+00   0   3.83174474e+01   1   1.67639662e+03   2   1.81752363e+03   3   2.06507858e+03   4   2.15709557e+03   5   2.15718259e+03   6   
0.00000000e+00   0   3.68976553e+01   1   1.59466919e+03   2   1.73624331e+03   3   1.97168195e+03   4   2.06424609e+03   5   2.06433416e+03   6   
0.00000000e+00   0   3.49703725e+01   1   1.52344301e+03   2   1.65227748e+03   3   1.88402426e+03   4   1.97825532e+03   5   1.97834556e+03   6   
0.00000000e+00   0   3.38740020e+01   1   1.45942090e+03   2   1.57987353e+03   3   1.80111002e+03   4   1.90107560e+03   5   1.90118073e+03   6   
0.00000000e+00   0   3.27516002e+01   1   1.41673577e+03   2   1.51878342e+03   3   1.72288739e+03   4   1.81822984e+03   5   1.81832545e+03   6   
0.00000000e+00   0   3.14576293e+01   1   1.35793152e+03   2   1.45160507e+03   3   1.64907114e+03   4   1.74581745e+03   5   1.74593196e+03   6   
0.00000000e+00   0   3.03096518e+01   1   1.30255061e+03   2   1.38985602e+03   3   1.57986360e+03   4   1.67734786e+03   5   1.67746197e+03   6   
0.00000000e+00   0   2.96086009e+01   1   1.25148590e+03   2   1.33038655e+03   3   1.51441110e+03   4   1.61217708e+03   5   1.61228707e+03   6   
0.00000000e+00   0   2.80860043e+01   1   1.19620165e+03   2   1.27469149e+03   3   1.45279097e+03   4   1.55175911e+03   5   1.55188204e+03   6   
0.00000000e+00   0   2.75494671e+01   1   1.15358615e+03   2   1.22284313e+03   3   1.39464349e+03   4   1.49518007e+03   5   1.49531404e+03   6   
0.00000000e+00   0   2.62288775e+01   1   1.11125603e+03   2   1.17248604e+03   3   1.33949092e+03   4   1.44213362e+03   5   1.44223213e+03   6   
0.00000000e+00   0   2.58082736e+01   1   1.07040032e+03   2   1.12672468e+03   3   1.28717086e+03   4   1.38943296e+03   5   1.38952839e+03   6   
0.00000000e+00   0   2.44578146e+01   1   1.02941344e+03   2   1.08184237e+03   3   1.23769234e+03   4   1.34386697e+03   5   1.34396746e+03   6   
0.00000000e+00   0   2.42308873e+01   1   9.95047339e+02   2   1.04364083e+03   3   1.19074277e+03   4   1.29560080e+03   5   1.29569257e+03   6   
0.00000000e+00   0   2.34538522e+01   1   9.62208549e+02   2   1.00489806e+03   3   1.14638219e+03   4   1.25335821e+03   5   1.25345151e+03   6   
0.00000000e+00   0   2.30474398e+01   1   9.29274749e+02   2   9.64214759e+02   3   1.10368826e+03   4   1.21484538e+03   5   1.21494419e+03   6   
0.00000000e+00   0   2.14866233e+01   1   9.00233952e+02   2   9.31847588e+02   3   1.06356564e+03   4   1.17529546e+03   5   1.17539820e+03   6   
0.00000000e+00   0   2.16450138e+01   1   8.71545564e+02   2   8.97459594e+02   3   1.02529783e+03   4   1.13887874e+03   5   1.13899074e+03   6   
0.00000000e+00   0   2.03330452e+01   1   8.45169671e+02   2   8.67580403e+02   3   9.89063815e+02   4   1.09895640e+03   5   1.09904071e+03   6   
