0.00000000e+00   0   1.87812134e+01   1   9.23440077e+02   2   9.23488715e+02   3   9.39561815e+02   4   1.15850153e+03   5   1.15884607e+03   6   
0.00000000e+00   0   1.09529152e+01   1   5.71917025e+02   2   5.71946529e+02   3   5.78468194e+02   4   6.97536831e+02   5   6.97744107e+02   6   
0.00000000e+00   0   7.35764370e+00   1   3.85968394e+02   2   3.85986970e+02   3   3.89420381e+02   4   4.52663632e+02   5   4.52786838e+02   6   
0.00000000e+00   0   5.19850634e+00   1   2.76405377e+02   2   2.76418495e+02   3   2.78510738e+02   4   3.15042113e+02   5   3.15121830e+02   6   
0.00000000e+00   0   3.81105027e+00   1   2.07465107e+02   2   2.07474095e+02   3   2.08845343e+02   4   2.32608303e+02   5   2.32662373e+02   6   
0.00000000e+00   0   2.86162795e+00   1   1.61279607e+02   2   1.61286526e+02   3   1.62251627e+02   4   1.79229890e+02   5   1.79270498e+02   6   
0.00000000e+00   0   2.26492063e+00   1   1.29145455e+02   2   1.29150893e+02   3   1.29841398e+02   4   1.42625624e+02   5   1.42657890e+02   6   
0.00000000e+00   0   1.89818504e+00   1   1.06113575e+02   2   1.06117089e+02   3   1.06635607e+02   4   1.16595520e+02   5   1.16619542e+02   6   
0.00000000e+00   0   1.53411136e+00   1   8.87987586e+01   2   8.88016662e+01   3   8.92018158e+01   4   9.72988883e+01   5   9.73188590e+01   6   
0.00000000e+00   0   1.32659810e+00   1   7.55655694e+01   2   7.55680770e+01   3   7.58820380e+01   4   8.25806939e+01   5   8.25976329e+01   6   
0.00000000e+00   0   1.11125188e+00   1   6.51340609e+01   2   6.51359539e+01   3   6.53915272e+01   4   7.10715191e+01   5   7.10866664e+01   6   
0.00000000e+00   0   9.69179362e-01   1   5.69486348e+01   2   5.69503268e+01   3   5.71595036e+01   4   6.20128054e+01   5   6.20264337e+01   6   
0.00000000e+00   0   8.74121182e-01   1   5.03519637e+01   2   5.03534314e+01   3   5.05303287e+01   4   5.47372550e+01   5   5.47489676e+01   6   
0.00000000e+00   0   7.40178169e-01   1   4.49498146e+01   2   4.49509749e+01   3   4.50955662e+01   4   4.87821926e+01   5   4.87928340e+01   6   
0.00000000e+00   0   6.60971363e-01   1   4.04614949e+01   2   4.04624315e+01   3   4.05872431e+01   4   4.38568953e+01   5   4.38664864e+01   6   
0.00000000e+00   0   5.90347945e-01   1   3.66776539e+01   2   3.66785192e+01   3   3.67871071e+01   4   3.97054661e+01   5   3.97147478e+01   6   
0.00000000e+00   0   5.43565834e-01   1   3.34920467e+01   2   3.34927667e+01   3   3.35881896e+01   4   3.62172851e+01   5   3.62255162e+01   6   
0.00000000e+00   0   4.98318989e-01   1   3.07732991e+01   2   3.07740388e+01   3   3.08566135e+01   4   3.32370533e+01   5   3.32451143e+01   6   
0.00000000e+00   0   4.50880175e-01   1   2.84113769e+01   2   2.84120553e+01   3   2.84856348e+01   4   3.06587487e+01   5   3.06663158e+01   6   
0.00000000e+00   0   4.25459137e-01   1   2.63713434e+01   2   2.63718926e+01   3   2.64375951e+01   4   2.84356285e+01   5   2.84427632e+01   6   
