0.00000000e+00   0   2.36012387e+01   1   9.54629597e+02   2   9.55720275e+02   3   9.80173328e+02   4   1.21309500e+03   5   1.21367102e+03   6   
0.00000000e+00   0   1.86011087e+01   1   7.43027972e+02   2   7.43830875e+02   3   7.59033502e+02   4   9.31809577e+02   5   9.32247058e+02   6   
0.00000000e+00   0   1.55953889e+01   1   5.91635824e+02   2   5.92249468e+02   3   6.02524084e+02   4   7.31190523e+02   5   7.31526842e+02   6   
0.00000000e+00   0   1.26857951e+01   1   4.74857821e+02   2   4.75328949e+02   3   4.82912073e+02   4   5.81100921e+02   5   5.81384374e+02   6   
0.00000000e+00   0   1.02081212e+01   1   3.92636667e+02   2   3.93015759e+02   3   3.98686602e+02   4   4.73027244e+02   5   4.73247983e+02   6   
0.00000000e+00   0   8.87187482e+00   1   3.27120602e+02   2   3.27428676e+02   3   3.31834155e+02   4   3.88543339e+02   5   3.88718202e+02   6   
0.00000000e+00   0   7.82967770e+00   1   2.77320639e+02   2   2.77574702e+02   3   2.80992441e+02   4   3.26085815e+02   5   3.26227464e+02   6   
0.00000000e+00   0   6.55680402e+00   1   2.35839501e+02   2   2.36048813e+02   3   2.38824855e+02   4   2.74922176e+02   5   2.75039019e+02   6   
0.00000000e+00   0   5.78863345e+00   1   2.03248754e+02   2   2.03427319e+02   3   2.05713692e+02   4   2.35928648e+02   5   2.36025818e+02   6   
0.00000000e+00   0   5.03136681e+00   1   1.76933720e+02   2   1.77083893e+02   3   1.78987408e+02   4   2.03960681e+02   5   2.04038250e+02   6   
0.00000000e+00   0   3.96491671e+00   1   1.38436682e+02   2   1.38562623e+02   3   1.40171046e+02   4   1.60109321e+02   5   1.60175984e+02   6   
0.00000000e+00   0   3.52276819e+00   1   1.22547389e+02   2   1.22653881e+02   3   1.24006262e+02   4   1.41042496e+02   5   1.41101380e+02   6   
0.00000000e+00   0   3.55419182e+00   1   1.28525392e+02   2   1.28630562e+02   3   1.29870234e+02   4   1.46842188e+02   5   1.46900898e+02   6   
0.00000000e+00   0   3.19005169e+00   1   1.09017445e+02   2   1.09112943e+02   3   1.10279799e+02   4   1.25061627e+02   5   1.25113308e+02   6   
0.00000000e+00   0   2.74595874e+00   1   9.76749188e+01   2   9.77604401e+01   3   9.87577574e+01   4   1.11690582e+02   5   1.11735945e+02   6   
0.00000000e+00   0   2.87805343e+00   1   9.78279246e+01   2   9.79052067e+01   3   9.87532909e+01   4   1.11054325e+02   5   1.11096215e+02   6   
0.00000000e+00   0   2.33494893e+00   1   7.97468385e+01   2   7.98147776e+01   3   8.05623138e+01   4   9.05722278e+01   5   9.06079988e+01   6   
0.00000000e+00   0   2.15512165e+00   1   7.26353626e+01   2   7.26974191e+01   3   7.33472833e+01   4   8.23123922e+01   5   8.23455898e+01   6   
0.00000000e+00   0   2.21541656e+00   1   7.68846361e+01   2   7.69448673e+01   3   7.75508244e+01   4   8.66920024e+01   5   8.67260468e+01   6   
0.00000000e+00   0   1.96109616e+00   1   6.58524972e+01   2   6.59070147e+01   3   6.64863397e+01   4   7.45729811e+01   5   7.46039894e+01   6   
0.00000000e+00   0   1.69822218e+00   1   6.03053376e+01   2   6.03554069e+01   3   6.08642235e+01   4   6.82103849e+01   5   6.82372585e+01   6   
0.00000000e+00   0   1.74728297e+00   1   6.20181250e+01   2   6.20657931e+01   3   6.25060195e+01   4   6.97006448e+01   5   6.97259255e+01   6   
