0.00000000e+00   0   3.55161532e+02   1   2.24006843e+04   2   2.28912483e+04   3   2.42414203e+04   4   2.43274705e+04   5   2.43275924e+04   6   
0.00000000e+00   0   4.78460100e-01   1   1.94502367e+01   2   1.94552276e+01   3   1.95137713e+01   4   2.12639722e+01   5   2.12664615e+01   6   
0.00000000e+00   0   4.18833638e-01   1   1.71006343e+01   2   1.71049012e+01   3   1.71518803e+01   4   1.86922864e+01   5   1.86945894e+01   6   
0.00000000e+00   0   3.76249683e-01   1   1.52620160e+01   2   1.52662656e+01   3   1.53049355e+01   4   1.67448383e+01   5   1.67467351e+01   6   
0.00000000e+00   0   3.40482030e-01   1   1.37926376e+01   2   1.37961939e+01   3   1.38287412e+01   4   1.51540267e+01   5   1.51557537e+01   6   
0.00000000e+00   0   3.08988254e-01   1   1.25969762e+01   2   1.25998842e+01   3   1.26285672e+01   4   1.38378816e+01   5   1.38397253e+01   6   
0.00000000e+00   0   2.82580481e-01   1   1.16080046e+01   2   1.16109220e+01   3   1.16361507e+01   4   1.27466891e+01   5   1.27483624e+01   6   
0.00000000e+00   0   2.60686612e-01   1   1.07791757e+01   2   1.07817866e+01   3   1.08046678e+01   4   1.18303418e+01   5   1.18315298e+01   6   
0.00000000e+00   0   1.69972865e-01   1   7.41901952e+00   2   7.42127814e+00   3   7.43607911e+00   4   8.09477323e+00   5   8.09568400e+00   6   
0.00000000e+00   0   1.55428192e-01   1   6.87670358e+00   2   6.87877832e+00   3   6.89236730e+00   4   7.49359867e+00   5   7.49449763e+00   6   
0.00000000e+00   0   1.44848814e-01   1   6.43177644e+00   2   6.43370281e+00   3   6.44649876e+00   4   7.00534169e+00   5   7.00611923e+00   6   
0.00000000e+00   0   1.37708819e-01   1   6.05938798e+00   2   6.06122002e+00   3   6.07709383e+00   4   6.65559063e+00   5   6.65671703e+00   6   
0.00000000e+00   0   1.27929040e-01   1   5.74411519e+00   2   5.74583465e+00   3   5.75759988e+00   4   6.24105557e+00   5   6.24182204e+00   6   
0.00000000e+00   0   1.09356451e-01   1   5.03116191e+00   2   5.03292324e+00   3   5.04383006e+00   4   5.48280341e+00   5   5.48409535e+00   6   
0.00000000e+00   0   7.10586308e-02   1   3.48390908e+00   2   3.48518131e+00   3   3.49469357e+00   4   4.42845108e+00   5   4.43369561e+00   6   
0.00000000e+00   0   4.86346732e-02   1   2.67619659e+00   2   2.67727549e+00   3   2.92699964e+00   4   3.50657752e+00   5   3.50839865e+00   6   
