0.00000000e+00   0   1.07049235e+01   1   4.73514171e+02   2   4.74149417e+02   3   4.87437808e+02   4   5.75903117e+02   5   5.76049714e+02   6   
0.00000000e+00   0   9.02337027e+00   1   3.88129143e+02   2   3.88602805e+02   3   3.96575431e+02   4   4.59127648e+02   5   4.59244880e+02   6   
0.00000000e+00   0   7.91339218e+00   1   3.22258289e+02   2   3.22613623e+02   3   3.28283678e+02   4   3.75912099e+02   5   3.76011053e+02   6   
0.00000000e+00   0   6.52650797e+00   1   2.72907908e+02   2   2.73193186e+02   3   2.77272366e+02   4   3.14869731e+02   5   3.14951316e+02   6   
0.00000000e+00   0   6.17948763e+00   1   2.34961125e+02   2   2.35182772e+02   3   2.38335187e+02   4   2.68434479e+02   5   2.68501575e+02   6   
0.00000000e+00   0   5.43948638e+00   1   2.04184946e+02   2   2.04375025e+02   3   2.06826160e+02   4   2.31542666e+02   5   2.31600719e+02   6   
0.00000000e+00   0   4.68006940e+00   1   1.79131035e+02   2   1.79295724e+02   3   1.81298188e+02   4   2.01952310e+02   5   2.02003587e+02   6   
0.00000000e+00   0   4.09941225e+00   1   1.58669767e+02   2   1.58812425e+02   3   1.60417355e+02   4   1.77966699e+02   5   1.78012713e+02   6   
0.00000000e+00   0   3.67378088e+00   1   1.41341091e+02   2   1.41467855e+02   3   1.42826874e+02   4   1.58127197e+02   5   1.58167173e+02   6   
0.00000000e+00   0   3.44446783e+00   1   1.27289339e+02   2   1.27394832e+02   3   1.28544014e+02   4   1.41746339e+02   5   1.41783739e+02   6   
0.00000000e+00   0   2.78817796e+00   1   1.04521623e+02   2   1.04612626e+02   3   1.05594999e+02   4   1.16581648e+02   5   1.16615541e+02   6   
0.00000000e+00   0   2.48770949e+00   1   9.51440315e+01   2   9.52263023e+01   3   9.60729572e+01   4   1.05779946e+02   5   1.05810502e+02   6   
0.00000000e+00   0   2.73981188e+00   1   9.98758883e+01   2   9.99569176e+01   3   1.00737705e+02   4   1.10524182e+02   5   1.10553743e+02   6   
0.00000000e+00   0   2.32067634e+00   1   8.71043809e+01   2   8.71787607e+01   3   8.79202145e+01   4   9.65681409e+01   5   9.65966469e+01   6   
0.00000000e+00   0   2.21384699e+00   1   8.01526382e+01   2   8.02206247e+01   3   8.08619099e+01   4   8.86072042e+01   5   8.86342960e+01   6   
0.00000000e+00   0   2.08667325e+00   1   8.08762902e+01   2   8.09384794e+01   3   8.15070084e+01   4   8.90006620e+01   5   8.90255028e+01   6   
0.00000000e+00   0   1.82289082e+00   1   6.79484491e+01   2   6.80031203e+01   3   6.85061776e+01   4   7.48723747e+01   5   7.48945084e+01   6   
0.00000000e+00   0   1.68964608e+00   1   6.32818536e+01   2   6.33329315e+01   3   6.37791876e+01   4   6.96086499e+01   5   6.96293112e+01   6   
0.00000000e+00   0   1.85686221e+00   1   6.70012504e+01   2   6.70518911e+01   3   6.74705883e+01   4   7.34348453e+01   5   7.34558440e+01   6   
0.00000000e+00   0   1.66261880e+00   1   5.87770635e+01   2   5.88240404e+01   3   5.92151943e+01   4   6.45702522e+01   5   6.45902733e+01   6   
0.00000000e+00   0   1.55309269e+00   1   5.49404446e+01   2   5.49844154e+01   3   5.53352292e+01   4   6.02799027e+01   5   6.02975849e+01   6   
0.00000000e+00   0   1.48545803e+00   1   5.66705381e+01   2   5.67135929e+01   3   5.70313953e+01   4   6.18977439e+01   5   6.19153420e+01   6   
0.00000000e+00   0   1.43888129e+00   1   5.31865038e+01   2   5.32272151e+01   3   5.35152356e+01   4   5.80681480e+01   5   5.80843110e+01   6   
0.00000000e+00   0   1.34248190e+00   1   5.01073187e+01   2   5.01452922e+01   3   5.04105009e+01   4   5.46197146e+01   5   5.46352059e+01   6   
0.00000000e+00   0   1.25366279e+00   1   4.86664817e+01   2   4.87037144e+01   3   4.89560328e+01   4   5.30281345e+01   5   5.30430583e+01   6   
0.00000000e+00   0   1.18117175e+00   1   4.32250600e+01   2   4.32595887e+01   3   4.34940832e+01   4   4.71861358e+01   5   4.71998897e+01   6   
0.00000000e+00   0   1.10907077e+00   1   4.08754938e+01   2   4.09065892e+01   3   4.11235330e+01   4   4.45672712e+01   5   4.45805680e+01   6   
0.00000000e+00   0   1.00705117e+00   1   3.68347299e+01   2   3.68626875e+01   3   3.70437403e+01   4   4.00765691e+01   5   4.00886219e+01   6   
0.00000000e+00   0   9.23441101e-01   1   3.52243204e+01   2   3.52514461e+01   3   3.54183206e+01   4   3.82800799e+01   5   3.82910137e+01   6   
0.00000000e+00   0   8.72093174e-01   1   3.36210286e+01   2   3.36468125e+01   3   3.37988577e+01   4   3.65015813e+01   5   3.65122905e+01   6   
0.00000000e+00   0   8.19992548e-01   1   3.20226009e+01   2   3.20474002e+01   3   3.21895505e+01   4   3.47337374e+01   5   3.47440467e+01   6   
0.00000000e+00   0   8.02949622e-01   1   2.94756124e+01   2   2.94982630e+01   3   2.96207189e+01   4   3.19102652e+01   5   3.19204121e+01   6   
0.00000000e+00   0   7.67068182e-01   1   2.82940433e+01   2   2.83156892e+01   3   2.84299435e+01   4   3.06233718e+01   5   3.06328893e+01   6   
0.00000000e+00   0   7.12286141e-01   1   2.72241693e+01   2   2.72453549e+01   3   2.73504507e+01   4   2.94397850e+01   5   2.94492665e+01   6   
0.00000000e+00   0   7.27939155e-01   1   2.61500668e+01   2   2.61702694e+01   3   2.62678071e+01   4   2.82694235e+01   5   2.82787200e+01   6   
0.00000000e+00   0   6.66261989e-01   1   2.43868443e+01   2   2.44051634e+01   3   2.44918950e+01   4   2.63059670e+01   5   2.63146136e+01   6   
0.00000000e+00   0   5.98211487e-01   1   2.34851773e+01   2   2.35037482e+01   3   2.35842539e+01   4   2.53205261e+01   5   2.53287700e+01   6   
0.00000000e+00   0   6.14745801e-01   1   2.27142349e+01   2   2.27320353e+01   3   2.28089239e+01   4   2.44881379e+01   5   2.44956475e+01   6   
0.00000000e+00   0   5.97266071e-01   1   2.19718462e+01   2   2.19891352e+01   3   2.20616761e+01   4   2.36788797e+01   5   2.36861817e+01   6   
0.00000000e+00   0   4.90344036e-01   1   1.82804034e+01   2   1.82949542e+01   3   1.83477434e+01   4   1.96512747e+01   5   1.96566561e+01   6   
0.00000000e+00   0   4.61676629e-01   1   1.75364441e+01   2   1.75499405e+01   3   1.75939461e+01   4   1.88111970e+01   5   1.88160125e+01   6   
0.00000000e+00   0   3.61343669e-01   1   1.41149103e+01   2   1.41260872e+01   3   1.41587952e+01   4   1.51352291e+01   5   1.51392822e+01   6   
0.00000000e+00   0   2.87908433e-01   1   1.18626491e+01   2   1.18721489e+01   3   1.18970551e+01   4   1.27138294e+01   5   1.27173112e+01   6   
0.00000000e+00   0   2.58822649e-01   1   1.02783346e+01   2   1.02868323e+01   3   1.03083286e+01   4   1.10243999e+01   5   1.10274613e+01   6   
0.00000000e+00   0   2.31788455e-01   1   9.12311077e+00   2   9.13103102e+00   3   9.14843373e+00   4   9.78744673e+00   5   9.79017909e+00   6   
0.00000000e+00   0   2.02711824e-01   1   7.68743783e+00   2   7.69590361e+00   3   7.70969422e+00   4   8.23736896e+00   5   8.23973109e+00   6   
0.00000000e+00   0   1.72503156e-01   1   7.02298387e+00   2   7.03081573e+00   3   7.04391743e+00   4   7.52568386e+00   5   7.52785231e+00   6   
0.00000000e+00   0   1.68182139e-01   1   7.25066690e+00   2   7.25724228e+00   3   7.27121756e+00   4   7.78484074e+00   5   7.78707887e+00   6   
0.00000000e+00   0   1.60703039e-01   1   6.49741317e+00   2   6.50449980e+00   3   6.51628851e+00   4   6.96409560e+00   5   6.96609599e+00   6   
0.00000000e+00   0   1.50537734e-01   1   6.09424209e+00   2   6.10105928e+00   3   6.11240085e+00   4   6.53622114e+00   5   6.53811922e+00   6   
0.00000000e+00   0   1.41058129e-01   1   6.14713380e+00   2   6.15288867e+00   3   6.16470856e+00   4   6.60515125e+00   5   6.60711212e+00   6   
0.00000000e+00   0   1.19829134e-01   1   5.42312203e+00   2   5.42835271e+00   3   5.43824683e+00   4   5.83814266e+00   5   5.83987662e+00   6   
0.00000000e+00   0   1.10962368e-01   1   4.91033066e+00   2   4.91515859e+00   3   4.92525838e+00   4   5.29406022e+00   5   5.29565320e+00   6   
0.00000000e+00   0   9.51983322e-02   1   4.23662546e+00   2   4.24095234e+00   3   4.24896580e+00   4   4.58113259e+00   5   4.58257347e+00   6   
0.00000000e+00   0   8.27423099e-02   1   3.81050156e+00   2   3.81452285e+00   3   3.82246079e+00   4   4.13020009e+00   5   4.13148501e+00   6   
0.00000000e+00   0   7.49603994e-02   1   3.51661417e+00   2   3.52042225e+00   3   3.52715014e+00   4   3.81896540e+00   5   3.82017235e+00   6   
0.00000000e+00   0   6.89043557e-02   1   3.29942965e+00   2   3.30308797e+00   3   3.30983493e+00   4   3.58982434e+00   5   3.59098870e+00   6   
0.00000000e+00   0   6.19830662e-02   1   3.13189999e+00   2   3.13540097e+00   3   3.14191081e+00   4   3.44065763e+00   5   3.44172967e+00   6   
0.00000000e+00   0   6.42572490e-02   1   2.99944267e+00   2   3.00285299e+00   3   3.00917454e+00   4   3.28358442e+00   5   3.28463638e+00   6   
0.00000000e+00   0   5.19636758e-02   1   2.59638289e+00   2   2.59951334e+00   3   2.60542360e+00   4   2.85506847e+00   5   2.85610580e+00   6   
0.00000000e+00   0   4.37087772e-02   1   2.39022612e+00   2   2.39306764e+00   3   2.39776745e+00   4   2.64074216e+00   5   2.64170834e+00   6   
0.00000000e+00   0   4.52950485e-02   1   2.26496280e+00   2   2.26788939e+00   3   2.27215789e+00   4   2.50329648e+00   5   2.50428215e+00   6   
0.00000000e+00   0   3.98390492e-02   1   2.17581221e+00   2   2.17858995e+00   3   2.18209714e+00   4   2.43798852e+00   5   2.43988225e+00   6   
0.00000000e+00   0   4.01086518e-02   1   2.69022794e+00   2   2.69276531e+00   3   2.69611423e+00   4   2.91564984e+00   5   2.91649717e+00   6   
0.00000000e+00   0   3.93004778e-02   1   2.43415630e+00   2   2.43677504e+00   3   2.44027927e+00   4   2.65408682e+00   5   2.65502834e+00   6   
0.00000000e+00   0   3.67789154e-02   1   2.14665739e+00   2   2.14927698e+00   3   2.15332399e+00   4   2.39881204e+00   5   2.40109700e+00   6   
0.00000000e+00   0   3.72750665e-02   1   1.98930695e+00   2   1.99192697e+00   3   1.99626736e+00   4   2.22136418e+00   5   2.22266886e+00   6   
0.00000000e+00   0   3.63204341e-02   1   2.32982996e+00   2   2.33235994e+00   3   2.33683707e+00   4   2.55883728e+00   5   2.56047186e+00   6   
0.00000000e+00   0   3.50493164e-02   1   1.94570781e+00   2   1.94830449e+00   3   1.95247743e+00   4   2.16842290e+00   5   2.16947484e+00   6   
