0.00000000e+00   0   1.59681705e+01   1   6.80690422e+02   2   6.81430519e+02   3   6.99737117e+02   4   8.48318293e+02   5   8.48582637e+02   6   
0.00000000e+00   0   1.30047708e+01   1   5.35211153e+02   2   5.35769565e+02   3   6.23730957e+02   4   6.50491733e+02   5   6.50680165e+02   6   
0.00000000e+00   0   1.06358285e+01   1   4.39621320e+02   2   4.40041804e+02   3   4.98237137e+02   4   5.20399069e+02   5   5.20548466e+02   6   
0.00000000e+00   0   8.93139772e+00   1   3.62289034e+02   2   3.62610162e+02   3   4.04103015e+02   4   4.23362291e+02   5   4.23471629e+02   6   
0.00000000e+00   0   7.79448319e+00   1   3.05430427e+02   2   3.05695294e+02   3   3.35814210e+02   4   3.52676213e+02   5   3.52769506e+02   6   
0.00000000e+00   0   6.68577617e+00   1   2.59784562e+02   2   2.60005757e+02   3   2.82677193e+02   4   2.97852966e+02   5   2.97925818e+02   6   
0.00000000e+00   0   5.71020625e+00   1   2.24491169e+02   2   2.24680117e+02   3   2.40834010e+02   4   2.55689343e+02   5   2.55754003e+02   6   
0.00000000e+00   0   5.38138883e+00   1   1.95821493e+02   2   1.95977518e+02   3   2.09457227e+02   4   2.21853508e+02   5   2.21906209e+02   6   
0.00000000e+00   0   4.72526946e+00   1   1.72403015e+02   2   1.72540746e+02   3   1.84515469e+02   4   1.94394787e+02   5   1.94443409e+02   6   
0.00000000e+00   0   4.07020383e+00   1   1.52653922e+02   2   1.52773053e+02   3   1.63405158e+02   4   1.71712405e+02   5   1.71754733e+02   6   
0.00000000e+00   0   3.69102717e+00   1   1.36329616e+02   2   1.36436062e+02   3   1.45601475e+02   4   1.52741664e+02   5   1.52780588e+02   6   
0.00000000e+00   0   2.92164769e+00   1   1.06200744e+02   2   1.06277994e+02   3   1.12612184e+02   4   1.18032742e+02   5   1.18064162e+02   6   
0.00000000e+00   0   2.20796749e+00   1   8.51449519e+01   2   8.52072275e+01   3   8.98236810e+01   4   9.41211204e+01   5   9.41476148e+01   6   
0.00000000e+00   0   1.92037996e+00   1   7.01576076e+01   2   7.02087398e+01   3   7.35727557e+01   4   7.71958771e+01   5   7.72171606e+01   6   
0.00000000e+00   0   1.61824394e+00   1   5.89047220e+01   2   5.89461373e+01   3   6.14838583e+01   4   6.46184302e+01   5   6.46362062e+01   6   
0.00000000e+00   0   1.42617072e+00   1   5.52170746e+01   2   5.52561251e+01   3   5.75143641e+01   4   6.05240553e+01   5   6.05401041e+01   6   
0.00000000e+00   0   1.38242834e+00   1   5.19868833e+01   2   5.20234074e+01   3   5.40336126e+01   4   5.68829389e+01   5   5.68978746e+01   6   
0.00000000e+00   0   1.16803756e+00   1   4.38479238e+01   2   4.38789466e+01   3   4.50175623e+01   4   4.78274316e+01   5   4.78398963e+01   6   
0.00000000e+00   0   1.03220453e+00   1   3.86065653e+01   2   3.86340110e+01   3   3.87672037e+01   4   4.20114298e+01   5   4.20220156e+01   6   
0.00000000e+00   0   9.02879342e-01   1   3.44074407e+01   2   3.44321044e+01   3   3.45414048e+01   4   3.73264996e+01   5   3.73360870e+01   6   
0.00000000e+00   0   6.94609522e-01   1   2.80067994e+01   2   2.80266133e+01   3   2.81049031e+01   4   3.02892239e+01   5   3.02967684e+01   6   
0.00000000e+00   0   5.76039664e-01   1   2.35244389e+01   2   2.35412907e+01   3   2.35988678e+01   4   2.53668592e+01   5   2.53731197e+01   6   
0.00000000e+00   0   4.47103778e-01   1   1.77728107e+01   2   1.77862637e+01   3   1.78209524e+01   4   1.90995978e+01   5   1.91043593e+01   6   
0.00000000e+00   0   3.63386032e-01   1   1.42841766e+01   2   1.42951430e+01   3   1.43208693e+01   4   1.53291962e+01   5   1.53332256e+01   6   
0.00000000e+00   0   2.87613250e-01   1   1.19863512e+01   2   1.19958597e+01   3   1.20147033e+01   4   1.28706510e+01   5   1.28740382e+01   6   
0.00000000e+00   0   2.38070420e-01   1   1.03835918e+01   2   1.03918877e+01   3   1.04074525e+01   4   1.11551000e+01   5   1.11581020e+01   6   
0.00000000e+00   0   2.27303704e-01   1   9.20520885e+00   2   9.21272146e+00   3   9.22562922e+00   4   9.89172136e+00   5   9.89446402e+00   6   
0.00000000e+00   0   1.32787487e-01   1   6.19235525e+00   2   6.19794604e+00   3   6.20601538e+00   4   6.66882994e+00   5   6.67071685e+00   6   
0.00000000e+00   0   1.11591681e-01   1   4.94759835e+00   2   4.95232424e+00   3   4.95848519e+00   4   5.34024763e+00   5   5.34185573e+00   6   
0.00000000e+00   0   9.16768477e-02   1   4.26980574e+00   2   4.27399242e+00   3   4.27935827e+00   4   4.61974994e+00   5   4.62116522e+00   6   
0.00000000e+00   0   8.13283581e-02   1   3.84038733e+00   2   3.84427649e+00   3   3.84914377e+00   4   4.16664852e+00   5   4.16792545e+00   6   
0.00000000e+00   0   7.31459691e-02   1   3.54460219e+00   2   3.54829136e+00   3   3.55282508e+00   4   3.86025069e+00   5   3.86149338e+00   6   
0.00000000e+00   0   6.80746149e-02   1   3.32450310e+00   2   3.32803462e+00   3   3.33223969e+00   4   3.62006127e+00   5   3.62118268e+00   6   
0.00000000e+00   0   6.06822517e-02   1   3.15647690e+00   2   3.15991976e+00   3   3.16395451e+00   4   3.46408757e+00   5   3.46517948e+00   6   
0.00000000e+00   0   6.04232874e-02   1   3.02221761e+00   2   3.02553490e+00   3   3.02959202e+00   4   3.35030196e+00   5   3.35139808e+00   6   
