B;905925550214257;21;RLO_BEGIN;5.536268;0:2.699e+01:0.000e+00:0.000e+00:1:0:4.367120e+01:4.243388e+01:1:4.735e+00:0.000e+00:0.000e+00:1:0:2.607280e+00:1.936247e+01:5.70093:3:79.7681:0.00623955
B;905925550214257;21;MERGER;5.516276;0:2.699e+01:0.000e+00:0.000e+00:1:0:1:4.735e+00:0.000e+00:0.000e+00:1:0:31.7256
S;905925550214257;0;SN;5.923936;13.5441:13.3782:10.974:13.004:6:279.844:1.51281:0.662204:-0.958658:0.964917
S;714527957446505;0;SN;7.513065;14.967:9.54312:7.07621:7.66428:6:320.393:39.7299:-20.5678:32.8037:-8.90788
B;714527957446505;22;BSN;7.513065;0:1.497e+01:9.543e+00:7.076e+00:6:0:1:1.899e+01:0.000e+00:0.000e+00:1:0:4577.07:0.108556:nan:nan:nan:nan
S;714527957446505;1;SN;9.873208;17.4017:6.47359:4.18023:2.77914:5:392.589:268.828:156.375:25.8605:-217.133
B;167315514671842;23;RLO_BEGIN;3.146281;0:3.138e+01:0.000e+00:0.000e+00:1:0:1.107342e+01:1.104303e+01:1:2.727e+01:0.000e+00:0.000e+00:1:0:9.227057e+00:1.035729e+01:1.15064:3:28.2339:0
B;167315514671842;23;MERGER;3.638196;0:2.972e+01:0.000e+00:0.000e+00:1:0:1:2.797e+01:0.000e+00:0.000e+00:1:0:57.691
S;167315514671842;0;SN;5.088585;13.8179:13.7952:11.4301:13.3179:6:407.19:0:0:-0:0
S;139681716144960;0;SN;7.747936;15.4006:9.13084:6.67714:7.15672:6:680.861:102.07:-12.9274:36.0872:-94.5987
B;139681716144960;24;BSN;7.747936;0:1.540e+01:9.131e+00:6.677e+00:6:0:1:4.416e+00:0.000e+00:0.000e+00:1:0:3311.5:4.47471e-06:nan:nan:nan:nan
S;139681716144960;1;WD;159.883362;0.796889:0.779755:0.766645:0.766645:2
B;225682922667723;25;RLO_BEGIN;7.127552;0:2.261e+01:7.650e+00:0.000e+00:3:0:5.783270e+01:5.513177e+01:1:6.575e+00:0.000e+00:0.000e+00:1:0:3.292541e+00:3.147957e+01:3.43856:4:112.947:0.000540008
B;225682922667723;25;COLLISION;7.129460;0:22.4419:110.329:3:1:6.6715:3.31521:1:110.569:0.000210851:53.7573:30.9981
B;225682922667723;25;MERGER;7.129337;0:2.244e+01:7.687e+00:0.000e+00:3:0:1:6.671e+00:0.000e+00:0.000e+00:1:0:29.1134
S;225682922667723;0;SN;7.786260;20.0009:9.06586:6.59408:8.9125:6:912.705:147.782:-14.8628:62.4607:133.106
B;322757565369065;26;RLO_BEGIN;6.493996;0:2.441e+01:0.000e+00:0.000e+00:1:0:2.800929e+01:2.765297e+01:1:7.473e+00:0.000e+00:0.000e+00:1:0:3.576980e+00:1.615731e+01:3.26626:3:57.183:0.0074604
B;322757565369065;26;MERGER;6.464295;0:2.441e+01:0.000e+00:0.000e+00:1:0:1:7.473e+00:0.000e+00:0.000e+00:1:0:31.8801
S;322757565369065;0;HENAKED;6.615961;25.9634:25.9633:0:2.2511:2.17415:4:26.376:30.1102:0
S;322757565369065;0;SN;6.892710;18.3021:18.3021:15.4157:17.8021:6:546.698:0:-0:0:-0
B;878008321229117;27;RLO_BEGIN;2.298386;0:5.680e+01:0.000e+00:0.000e+00:1:0:2.508266e+01:2.406806e+01:1:1.984e+01:0.000e+00:0.000e+00:1:0:6.605069e+00:1.492097e+01:2.86266:3:51.0013:0
B;878008321229117;27;COLLISION;2.404106;0:44.2494:21.5232:1:1:28.1128:8.28465:1:28.9627:0:12.1272:9.85898
B;878008321229117;27;MERGER;2.402921;0:4.425e+01:0.000e+00:0.000e+00:1:0:1:2.811e+01:0.000e+00:0.000e+00:1:0:72.3622
S;878008321229117;0;SN;3.665272;15.2846:15.2552:12.8012:14.7846:6:345.239:0:-0:0:0
S;340799124640228;0;SN;6.807041;13.6635:10.7824:8.27583:8.91283:6:483.073:33.5098:-30.9877:-7.15202:10.5601
B;340799124640228;28;BSN;6.807041;0:1.366e+01:1.078e+01:8.276e+00:6:0:1:4.086e+00:0.000e+00:0.000e+00:1:0:2983.94:0:nan:nan:nan:nan
S;340799124640228;1;WD;199.893094;0.779709:0.756939:0.741649:0.741649:2
S;352996260873617;0;SN;3.762842;13.8173:13.8035:11.4306:13.3173:6:454.332:0:0:-0:0
B;352996260873617;29;BSN;3.762842;0:1.382e+01:1.380e+01:1.143e+01:6:0:1:1.169e+01:0.000e+00:0.000e+00:1:0:21529.4:0.355975:22339.8:0.37626:-0:10.6188
S;352996260873617;1;SN;19.099711;10.885:3.28169:1.9184:1.23552:5:293.476:298.299:-259.774:73.2582:127.015
B;352996260873617;29;BSN;19.099711;1:1.089e+01:3.282e+00:1.918e+00:6:0:0:1.332e+01:0.000e+00:0.000e+00:7:6:23071.1:0.376191:nan:nan:nan:nan
S;588610478901111;0;SN;8.420649;16.6426:7.95001:5.53413:5.37556:6:317.891:86.7136:82.4265:-7.13536:25.9657
B;588610478901111;30;BSN;8.420649;0:1.664e+01:7.950e+00:5.534e+00:6:0:1:1.671e+01:0.000e+00:0.000e+00:1:0:28855.9:0.15971:nan:nan:nan:nan
S;588610478901111;1;SN;11.135220;15.2243:5.53185:3.39653:1.60506:5:50.4885:55.7541:-39.2485:-39.474:3.14271
B;324974904994926;31;RLO_BEGIN;7.353792;0:2.195e+01:7.427e+00:0.000e+00:3:0:3.623398e+02:3.572821e+02:1:1.447e+01:0.000e+00:0.000e+00:1:0:6.904236e+00:2.954155e+02:1.51661:4:860.035:0.0186465
B;324974904994926;31;CE;7.355931;0:2.161e+01:7.503e+00:0.000e+00:3:0:1:1.470e+01:0.000e+00:0.000e+00:1:0:8.505204e+02:6.576825e+02:0
S;324974904994926;0;HENAKED;7.355931;21.6055:7.50337:0:756.243:0.744086:4:23.582:7.50337:0
B;324974904994926;31;RLO_END;7.355931;1:1.470e+01:0.000e+00:0.000e+00:1:0:6.949786e+00:2.881872e+02:0:7.503e+00:7.503e+00:0.000e+00:4:0:7.440861e-01:2.120620e+02:-0.329355:0.230549:657.683:0
S;324974904994926;0;SN;8.054860;5.49628:5.49628:3.86717:1.78164:5:163.863:44.4629:31.1932:19.217:-25.1921
B;324974904994926;31;BSN;8.054860;0:5.496e+00:5.496e+00:3.867e+00:6:0:1:1.470e+01:0.000e+00:0.000e+00:1:0:722.725:0:528.627:0.500839:-0.5159:8.20747
B;324974904994926;31;RLO_BEGIN;12.453334;1:1.451e+01:3.583e+00:0.000e+00:3:0:2.707813e+02:2.636658e+02:0:1.782e+00:0.000e+00:0.000e+00:7:5:1.437400e-05:1.030056e+02:8.14241:0.804651:469.439:0.38993
B;324974904994926;31;CE;12.453308;1:1.451e+01:3.583e+00:0.000e+00:3:0:0:1.782e+00:0.000e+00:0.000e+00:7:5:4.694387e+02:7.805312e+01:0
S;324974904994926;1;HENAKED;12.453308;14.5072:3.5827:0:270.781:0.417307:4:14.523:3.5827:0
B;324974904994926;31;RLO_END;12.453308;1:3.583e+00:3.583e+00:0.000e+00:4:0:4.173066e-01:3.438132e+01:0:1.782e+00:0.000e+00:0.000e+00:7:5:1.437400e-05:2.500444e+01:0:0:78.0531:0
S;324974904994926;1;SN;13.905871;3.04106:3.04106:1.73375:1.23552:5:163.863:31.1645:21.8636:13.4694:-17.6574
B;324974904994926;31;BSN;13.905871;1:3.041e+00:3.041e+00:1.734e+00:6:0:0:1.782e+00:0.000e+00:0.000e+00:7:5:86.732:0:92.8827:0.172912:-0.212596:13.8574
B;190810206518655;32;RLO_BEGIN;6.948063;0:2.311e+01:7.946e+00:0.000e+00:3:0:4.760436e+01:4.613306e+01:1:9.592e+00:0.000e+00:0.000e+00:1:0:4.415703e+00:3.091327e+01:2.40929:4:101.04:0.0365083
B;190810206518655;32;COLLISION;6.950475;0:22.8744:95.5816:3:1:9.73301:4.4494:1:99.0013:0.00492208:44.9835:30.4834
B;190810206518655;32;MERGER;6.950332;0:2.287e+01:7.972e+00:0.000e+00:3:0:1:9.733e+00:0.000e+00:0.000e+00:1:0:32.6074
S;190810206518655;0;SN;7.600381;21.5457:9.39708:6.87382:10.2818:6:553.676:78.9399:-68.844:28.9266:25.5982
S;574966556087015;0;SN;2.956286;18.6091:18.5779:15.7368:18.1091:6:536.753:0:-0:-0:-0
B;574966556087015;33;BSN;2.956286;0:1.861e+01:1.858e+01:1.574e+01:6:0:1:2.921e+01:0.000e+00:0.000e+00:1:0:427.46:0:432.026:0.0105675:-0:54.9804
B;574966556087015;33;RLO_BEGIN;5.781335;1:2.685e+01:1.013e+01:0.000e+00:3:0:1.877739e+02:1.873766e+02:0:1.813e+01:0.000e+00:0.000e+00:7:6:7.700388e-05:1.566168e+02:1.48103:4:453.338:0.0105547
B;574966556087015;33;COLLISION;5.782730;1:26.4623:468.967:3:0:18.1303:7.70049e-05:7:457.216:0:188.389:158.515
B;574966556087015;33;MERGER;5.782639;0:1.813e+01:0.000e+00:0.000e+00:7:6:1:2.646e+01:1.018e+01:0.000e+00:3:0:18.1303
B;578266476646597;34;RLO_BEGIN;6.546318;0:2.193e+01:0.000e+00:0.000e+00:1:0:1.374850e+01:1.369559e+01:1:1.330e+01:0.000e+00:0.000e+00:1:0:5.909463e+00:1.090136e+01:1.6487:3:32.3904:0
B;578266476646597;34;MERGER;7.085811;0:1.167e+01:0.000e+00:0.000e+00:1:0:1:2.043e+01:0.000e+00:0.000e+00:1:0:32.1014
S;578266476646597;0;SN;7.950948;10.0782:9.71766:7.79073:6.10095:6:625.925:53.1043:-23.8025:27.0054:-39.0412
B;839515575033845;35;RLO_BEGIN;4.602538;0:3.034e+01:0.000e+00:0.000e+00:1:0:1.136244e+02:1.119510e+02:1:3.283e+01:0.000e+00:0.000e+00:1:0:4.932534e+01:1.160530e+02:0.924263:3:300.845:0.000471529
B;839515575033845;35;RLO_END;4.686142;1:3.600e+01:0.000e+00:0.000e+00:1:0:7.556400e+01:1.152870e+02:0:2.332e+01:1.157e+01:0.000e+00:2:0:9.438275e+01:9.455834e+01:-4.45913:3.12139:276.471:8.41358e-07
B;839515575033845;35;RLO_BEGIN;4.689749;0:2.326e+01:1.158e+01:0.000e+00:3:0:9.581821e+01:9.449577e+01:1:3.598e+01:0.000e+00:0.000e+00:1:0:7.658134e+01:1.153171e+02:0.646488:4:276.425:8.30979e-07
B;839515575033845;35;COLLISION;4.693619;0:22.9025:208.841:3:1:36.1654:77.8038:1:275.054:0:93.5549:115.249
B;839515575033845;35;CE;4.693434;0:2.290e+01:1.174e+01:0.000e+00:3:0:1:3.617e+01:0.000e+00:0.000e+00:1:0:2.750537e+02:2.600253e+02:0
S;839515575033845;0;HENAKED;4.693434;22.9025:11.7417:0:208.841:1.05054:4:38.672:11.7417:0
B;839515575033845;35;RLO_END;4.693434;1:3.617e+01:0.000e+00:0.000e+00:1:0:7.780379e+01:1.243956e+02:0:1.174e+01:1.174e+01:0.000e+00:4:0:1.050536e+00:7.462225e+01:-0.281154:0.196808:260.025:0
B;839515575033845;35;RLO_BEGIN;4.721977;1:3.379e+01:0.000e+00:0.000e+00:1:0:1.323482e+02:1.304466e+02:0:1.149e+01:1.149e+01:0.000e+00:4:0:1.048924e+00:7.989621e+01:2.94081:3:275.03:0
B;839515575033845;35;COLLISION;4.809763;1:23.4335:374.401:3:0:10.7416:1.03221:4:364.234:0:163.083:114.303
B;839515575033845;35;MERGER;4.809544;1:2.343e+01:1.283e+01:0.000e+00:3:0:0:1.074e+01:1.074e+01:0.000e+00:4:0:34.1751
S;839515575033845;1;SN;5.184244;15.0973:13.8988:11.4388:14.5973:6:435.343:0:-0:-0:-0
B;175837545680910;36;RLO_BEGIN;2.379900;0:4.291e+01:0.000e+00:0.000e+00:1:0:1.387013e+01:1.310827e+01:1:1.868e+01:0.000e+00:0.000e+00:1:0:6.276770e+00:8.974389e+00:2.29757:3:28.9777:0
B;175837545680910;36;MERGER;2.518535;0:3.695e+01:0.000e+00:0.000e+00:1:0:1:2.246e+01:0.000e+00:0.000e+00:1:0:59.4034
S;175837545680910;0;SN;4.237917;13.8719:13.7953:11.4301:13.3719:6:507.031:0:-0:-0:0
