ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
56,297692169971230,2.945548e+02,9.243587e+00,7,6,2.945548e+02,6.735952e-01,7,2,nan,nan,0
57,937720572692045,0.000000e+00,3.087158e+01,1,0,0.000000e+00,2.231365e+01,1,0,4.690000e+03,4.390000e-01,-1
57,937720572692045,8.295884e+00,9.073246e+00,7,6,8.295884e+00,6.370548e+00,7,6,nan,nan,17
58,825519173492585,0.000000e+00,6.966922e+01,1,0,0.000000e+00,6.762960e+01,1,0,1.420000e+03,5.660000e-01,-1
58,825519173492585,3.787187e+00,1.335942e+01,7,6,3.787187e+00,1.340087e+01,7,6,6.679949e+03,5.446112e-01,0
59,797682922714460,0.000000e+00,2.939940e+01,1,0,0.000000e+00,7.270840e+00,1,0,9.720000e+01,2.430000e-01,-1
59,797682922714460,6.362710e+00,1.212041e+01,7,6,6.362710e+00,nan,7,-1,nan,nan,0
60,557697260035529,0.000000e+00,2.825383e+01,1,0,0.000000e+00,1.817409e+01,1,0,2.370000e+04,6.780000e-01,-1
60,557697260035529,1.009380e+01,9.080552e+00,7,6,1.009380e+01,2.127023e+00,7,5,nan,nan,0
61,661213744360952,0.000000e+00,2.377028e+01,1,0,0.000000e+00,6.834848e+00,1,0,5.360000e+04,3.930000e-01,-1
61,661213744360952,5.424806e+01,6.661800e+00,7,6,5.424806e+01,9.644076e-01,7,2,nan,nan,0
62,473877079053146,0.000000e+00,2.533359e+01,1,0,0.000000e+00,2.493678e+01,1,0,1.910000e+04,1.540000e-01,-1
62,473877079053146,7.628524e+00,7.679699e+00,7,6,7.628524e+00,7.456979e+00,7,6,nan,nan,0
63,891949598301095,0.000000e+00,3.529547e+01,1,0,0.000000e+00,1.991072e+01,1,0,1.670000e+04,4.700000e-01,-1
63,891949598301095,9.076118e+00,6.423997e+00,7,6,9.076118e+00,3.427938e+00,7,6,nan,nan,0
64,315928980298743,0.000000e+00,3.889213e+01,1,0,0.000000e+00,3.073321e+01,1,0,1.060000e+02,1.660000e-01,-1
64,315928980298743,5.272437e+00,2.107162e+01,7,6,5.272437e+00,nan,7,-1,nan,nan,0
65,196790534052008,0.000000e+00,4.837077e+01,1,0,0.000000e+00,1.244090e+01,1,0,2.830000e+04,2.780000e-01,-1
65,196790534052008,1.723394e+01,6.848423e+00,7,6,1.723394e+01,1.235519e+00,7,5,nan,nan,0
66,161327161662890,0.000000e+00,9.619758e+01,1,0,0.000000e+00,6.948020e+01,1,0,3.050000e+03,6.780000e-02,-1
66,161327161662890,3.742245e+00,1.506907e+01,7,6,3.742245e+00,1.331215e+01,7,6,1.731969e+04,5.650237e-02,0
67,479891219052883,0.000000e+00,5.604077e+01,1,0,0.000000e+00,3.068343e+01,1,0,3.210000e+02,3.330000e-01,-1
67,479891219052883,5.502670e+00,1.291143e+01,7,6,5.502670e+00,nan,7,-1,nan,nan,13
68,852152011501286,0.000000e+00,2.624885e+01,1,0,0.000000e+00,2.568254e+01,1,0,4.520000e+01,3.570000e-03,-1
68,852152011501286,6.659619e+00,1.946547e+01,7,6,6.659619e+00,nan,7,-1,nan,nan,0
69,980728785559175,0.000000e+00,3.644823e+01,1,0,0.000000e+00,9.434628e+00,1,0,1.350000e+03,5.260000e-01,-1
69,980728785559175,2.671648e+01,4.274674e+00,7,6,2.671648e+01,1.235519e+00,7,5,nan,nan,0
70,734807188974068,0.000000e+00,6.989612e+01,1,0,0.000000e+00,5.976282e+01,1,0,5.380000e+03,2.140000e-01,-1
70,734807188974068,3.979084e+00,1.332419e+01,7,6,3.979084e+00,1.346331e+01,7,6,2.583727e+04,2.487136e-01,0
71,921866420858457,0.000000e+00,2.906739e+01,1,0,0.000000e+00,1.269978e+01,1,0,1.550000e+02,7.030000e-01,-1
71,921866420858457,6.459914e+00,1.392005e+01,7,6,6.459914e+00,nan,7,-1,nan,nan,0
72,341253728274136,0.000000e+00,2.787098e+01,1,0,0.000000e+00,3.151924e+00,1,0,8.670000e+01,3.550000e-01,-1
72,341253728274136,6.798237e+00,1.001252e+01,7,6,6.798237e+00,nan,7,-1,nan,nan,0
73,667033309176514,0.000000e+00,2.522890e+01,1,0,0.000000e+00,6.178858e+00,1,0,5.620000e+01,3.720000e-01,-1
73,667033309176514,7.389212e+00,7.048325e+00,7,6,7.389212e+00,nan,7,-1,nan,nan,0
74,321472643584995,0.000000e+00,2.496071e+01,1,0,0.000000e+00,4.741888e+00,1,0,4.670000e+01,5.520000e-01,-1
74,321472643584995,7.399821e+00,9.268602e+00,7,6,7.399821e+00,nan,7,-1,nan,nan,0
75,741835633102919,0.000000e+00,2.837746e+01,1,0,0.000000e+00,2.349411e+01,1,0,1.230000e+03,4.700000e-01,-1
75,741835633102919,8.027550e+00,2.312542e+00,7,5,8.027550e+00,1.841746e+00,7,5,nan,nan,17
76,194317121326178,0.000000e+00,3.294515e+01,1,0,0.000000e+00,2.123688e+01,1,0,6.540000e+02,4.400000e-01,-1
76,194317121326178,5.847534e+00,1.360836e+01,7,6,5.847534e+00,nan,7,-1,nan,nan,0
77,668029707059289,0.000000e+00,4.911882e+01,1,0,0.000000e+00,1.100337e+01,1,0,7.610000e+01,3.970000e-01,-1
77,668029707059289,4.264900e+00,1.410049e+01,7,6,4.264900e+00,nan,7,-1,nan,nan,0
78,487654118210055,0.000000e+00,1.123747e+02,1,0,0.000000e+00,5.097592e+01,1,0,5.830000e+04,4.350000e-04,-1
78,487654118210055,4.349200e+00,1.609611e+01,7,6,4.349200e+00,8.019576e+00,7,6,nan,nan,17
79,646306725144275,0.000000e+00,3.849593e+01,1,0,0.000000e+00,5.962868e+00,1,0,5.460000e+02,3.830000e-01,-1
79,646306725144275,5.041376e+00,1.891513e+01,7,6,5.041376e+00,nan,7,-1,nan,nan,0
80,213695004151238,0.000000e+00,3.492117e+01,1,0,0.000000e+00,2.592980e+01,1,0,4.410000e+03,7.470000e-01,-1
80,213695004151238,7.347357e+00,3.865455e+00,7,6,7.347357e+00,8.007060e+00,7,6,5.591561e+03,9.868573e-01,0
81,695799470572997,0.000000e+00,8.749439e+01,1,0,0.000000e+00,7.806695e+01,1,0,1.100000e+02,2.630000e-01,-1
81,695799470572997,3.149738e+00,2.993767e+01,7,6,3.149738e+00,nan,7,-1,nan,nan,0
82,167035026498624,0.000000e+00,3.932715e+01,1,0,0.000000e+00,1.140627e+01,1,0,7.310000e+03,1.260000e-02,-1
82,167035026498624,2.007341e+01,4.515602e+00,7,6,2.007341e+01,1.235519e+00,7,5,nan,nan,0
83,703327072372802,0.000000e+00,4.462359e+01,1,0,0.000000e+00,3.317710e+01,1,0,3.860000e+03,5.150000e-01,-1
83,703327072372802,5.799948e+00,5.610817e+00,7,6,5.799948e+00,7.302435e+00,7,6,nan,nan,0
84,886393177569203,0.000000e+00,3.536117e+01,1,0,0.000000e+00,1.648816e+01,1,0,1.040000e+02,6.860000e-01,-1
84,886393177569203,7.697735e+00,1.235519e+00,7,5,7.697735e+00,nan,7,-1,nan,nan,0
85,194756371966073,0.000000e+00,2.577726e+01,1,0,0.000000e+00,1.251187e+01,1,0,8.250000e+02,8.720000e-01,-1
85,194756371966073,7.393995e+00,1.170593e+01,7,6,7.393995e+00,nan,7,-1,nan,nan,0
86,704022624505559,0.000000e+00,3.822815e+01,1,0,0.000000e+00,7.763824e+00,1,0,4.760000e+02,1.100000e-01,-1
86,704022624505559,5.057192e+00,1.982106e+01,7,6,5.057192e+00,nan,7,-1,nan,nan,0
87,186232888453125,0.000000e+00,9.990903e+01,1,0,0.000000e+00,9.260560e+01,1,0,4.650000e+02,7.880000e-02,-1
87,186232888453125,3.357893e+00,1.560667e+01,7,6,3.357893e+00,1.506908e+01,7,6,2.623498e+03,7.147253e-02,0
88,169373040243907,0.000000e+00,4.629276e+01,1,0,0.000000e+00,2.575433e+01,1,0,4.130000e+04,3.120000e-01,-1
88,169373040243907,7.397041e+00,6.143011e+00,7,6,7.397041e+00,7.901026e+00,7,6,nan,nan,0
89,321544998920840,0.000000e+00,3.962380e+01,1,0,0.000000e+00,3.692507e+01,1,0,1.050000e+02,1.150000e-02,-1
89,321544998920840,4.828444e+00,3.021172e+01,7,6,4.828444e+00,nan,7,-1,nan,nan,0
