0.00000000e+00   4   2.54001841e+02   5   2.55325540e+02   6   
0.00000000e+00   4   2.45752963e+02   5   2.46669373e+02   6   
0.00000000e+00   4   1.63274717e+02   5   1.63883107e+02   6   
0.00000000e+00   4   1.35692566e+02   5   1.36184712e+02   6   
0.00000000e+00   4   9.85928185e+01   5   9.89390696e+01   6   
0.00000000e+00   4   8.49326221e+01   5   8.52328906e+01   6   
0.00000000e+00   4   6.29951430e+01   5   6.32130813e+01   6   
0.00000000e+00   4   4.80927616e+01   5   4.82555084e+01   6   
0.00000000e+00   4   3.78509170e+01   5   3.79791996e+01   6   
0.00000000e+00   4   3.03815515e+01   5   3.04864638e+01   6   
0.00000000e+00   4   2.54152020e+01   5   2.55011284e+01   6   
0.00000000e+00   4   2.13370721e+01   5   2.14092311e+01   6   
0.00000000e+00   4   1.00095022e+01   5   1.00425610e+01   6   
0.00000000e+00   4   8.28307744e+00   5   8.31033174e+00   6   
0.00000000e+00   4   6.93997844e+00   5   6.96327878e+00   6   
0.00000000e+00   4   5.97640561e+00   5   5.99675107e+00   6   
0.00000000e+00   4   5.24519891e+00   5   5.26310650e+00   6   
0.00000000e+00   4   2.27208575e+00   5   2.28034021e+00   6   
0.00000000e+00   4   1.99768148e+00   5   2.00515757e+00   6   
0.00000000e+00   4   1.79253905e+00   5   1.79922110e+00   6   
0.00000000e+00   4   1.63256103e+00   5   1.63875423e+00   6   
0.00000000e+00   4   1.48640887e+00   5   1.49214054e+00   6   
0.00000000e+00   4   1.37944425e+00   5   1.38480422e+00   6   
0.00000000e+00   4   1.12783065e+00   5   1.13226996e+00   6   
0.00000000e+00   4   1.06693980e+00   5   1.07117415e+00   6   
0.00000000e+00   4   1.01213396e+00   5   1.01614082e+00   6   
0.00000000e+00   4   9.66772736e-01   5   9.70610143e-01   6   
0.00000000e+00   4   9.20542771e-01   5   9.24224053e-01   6   
0.00000000e+00   4   8.89863737e-01   5   8.93419855e-01   6   
0.00000000e+00   4   8.47682903e-01   5   8.51092007e-01   6   
0.00000000e+00   4   7.71981889e-01   5   7.75064251e-01   6   
0.00000000e+00   4   7.44345642e-01   5   7.47401062e-01   6   
0.00000000e+00   4   7.24681993e-01   5   7.27623490e-01   6   
0.00000000e+00   4   7.05323475e-01   5   7.08156169e-01   6   
0.00000000e+00   4   6.85934565e-01   5   6.88725545e-01   6   
0.00000000e+00   4   6.69354522e-01   5   6.72028931e-01   6   
0.00000000e+00   4   6.54085601e-01   5   6.56724803e-01   6   
0.00000000e+00   4   6.42083100e-01   5   6.44652397e-01   6   
0.00000000e+00   4   6.26344092e-01   5   6.28881150e-01   6   
0.00000000e+00   4   6.14520561e-01   5   6.17026859e-01   6   
0.00000000e+00   4   6.02415408e-01   5   6.04836943e-01   6   
0.00000000e+00   4   5.90209394e-01   5   5.92610155e-01   6   
0.00000000e+00   4   5.90416459e-01   5   5.92797212e-01   6   
0.00000000e+00   4   5.82459274e-01   5   5.84873232e-01   6   
0.00000000e+00   4   5.86842286e-01   5   5.89214968e-01   6   
0.00000000e+00   4   5.84868019e-01   5   5.87234329e-01   6   
0.00000000e+00   4   5.83744120e-01   5   5.86091119e-01   6   
0.00000000e+00   4   5.63441971e-01   5   5.65727154e-01   6   
0.00000000e+00   4   5.25793852e-01   5   5.27977850e-01   6   
0.00000000e+00   4   5.11482729e-01   5   5.13582582e-01   6   
0.00000000e+00   4   4.96209023e-01   5   4.98280150e-01   6   
0.00000000e+00   4   4.82402889e-01   5   4.84367470e-01   6   
0.00000000e+00   4   4.60087524e-01   5   4.61932389e-01   6   
0.00000000e+00   4   4.41207348e-01   5   4.42935711e-01   6   
0.00000000e+00   4   4.23114118e-01   5   4.24770759e-01   6   
0.00000000e+00   4   4.08961107e-01   5   4.10541961e-01   6   
0.00000000e+00   4   3.95509394e-01   5   3.97021168e-01   6   
0.00000000e+00   4   3.76252217e-01   5   3.77670391e-01   6   
0.00000000e+00   4   3.66129971e-01   5   3.67511695e-01   6   
0.00000000e+00   4   3.53186936e-01   5   3.54495593e-01   6   
0.00000000e+00   4   3.41143428e-01   5   3.42367776e-01   6   
0.00000000e+00   4   3.30816892e-01   5   3.32088228e-01   6   
0.00000000e+00   4   3.22000472e-01   5   3.23237104e-01   6   
0.00000000e+00   4   3.14436386e-01   5   3.15559420e-01   6   
0.00000000e+00   4   3.07672638e-01   5   3.08747706e-01   6   
0.00000000e+00   4   3.01652601e-01   5   3.02766338e-01   6   
0.00000000e+00   4   2.96355746e-01   5   2.97478102e-01   6   
0.00000000e+00   4   2.91586152e-01   5   2.92681522e-01   6   
0.00000000e+00   4   2.87351648e-01   5   2.88423712e-01   6   
0.00000000e+00   4   2.78289725e-01   5   2.79296688e-01   6   
0.00000000e+00   4   2.70898866e-01   5   2.71901757e-01   6   
0.00000000e+00   4   2.59528118e-01   5   2.60474233e-01   6   
0.00000000e+00   4   2.54962398e-01   5   2.55891490e-01   6   
0.00000000e+00   4   2.51073359e-01   5   2.51996488e-01   6   
0.00000000e+00   4   2.47639453e-01   5   2.48545936e-01   6   
0.00000000e+00   4   2.44621539e-01   5   2.45514431e-01   6   
0.00000000e+00   4   2.39446865e-01   5   2.40311068e-01   6   
0.00000000e+00   4   2.37181389e-01   5   2.38028126e-01   6   
0.00000000e+00   4   2.35105477e-01   5   2.35978192e-01   6   
0.00000000e+00   4   2.28412644e-01   5   2.29206025e-01   6   
