0.00000000e+00   0   1.48323580e+01   1   7.12321063e+02   2   7.12362920e+02   3   7.24110094e+02   4   8.59208096e+02   5   8.59385934e+02   6   
0.00000000e+00   0   5.48404532e-01   1   3.25097054e+01   2   3.25105576e+01   3   3.25985144e+01   4   3.50808793e+01   5   3.50878094e+01   6   
0.00000000e+00   0   4.70943259e-01   1   2.99935185e+01   2   2.99943687e+01   3   3.00720843e+01   4   3.23337070e+01   5   3.23401076e+01   6   
0.00000000e+00   0   4.42686180e-01   1   2.78036603e+01   2   2.78043156e+01   3   2.78747501e+01   4   2.99552642e+01   5   2.99612829e+01   6   
0.00000000e+00   0   4.20585361e-01   1   2.58969236e+01   2   2.58975225e+01   3   2.59616172e+01   4   2.78779880e+01   5   2.78836359e+01   6   
0.00000000e+00   0   3.72833829e-01   1   2.42243588e+01   2   2.42248998e+01   3   2.42836660e+01   4   2.60579434e+01   5   2.60633669e+01   6   
0.00000000e+00   0   2.78079979e-01   1   1.82235144e+01   2   1.82238438e+01   3   1.82626174e+01   4   1.95485215e+01   5   1.95543500e+01   6   
0.00000000e+00   0   2.12240929e-01   1   1.46115330e+01   2   1.46117324e+01   3   1.46346503e+01   4   1.56552884e+01   5   1.56596413e+01   6   
0.00000000e+00   0   1.70968901e-01   1   1.22426153e+01   2   1.22427887e+01   3   1.22605157e+01   4   1.31147280e+01   5   1.31183925e+01   6   
0.00000000e+00   0   1.52463562e-01   1   1.05907928e+01   2   1.05909425e+01   3   1.06056875e+01   4   1.13458697e+01   5   1.13492169e+01   6   
0.00000000e+00   0   1.29365852e-01   1   9.37919598e+00   2   9.37932891e+00   3   9.39210493e+00   4   1.00515735e+01   5   1.00547691e+01   6   
0.00000000e+00   0   1.09524637e-01   1   8.46238439e+00   2   8.46250764e+00   3   8.47384622e+00   4   9.07354314e+00   5   9.07630418e+00   6   
0.00000000e+00   0   9.84787439e-02   1   7.73835018e+00   2   7.73846243e+00   3   7.74877090e+00   4   8.30097118e+00   5   8.30349480e+00   6   
0.00000000e+00   0   9.03667886e-02   1   7.15505258e+00   2   7.15515648e+00   3   7.16459258e+00   4   7.67702785e+00   5   7.67940944e+00   6   
0.00000000e+00   0   8.37630792e-02   1   6.68024078e+00   2   6.68033786e+00   3   6.68907599e+00   4   7.17050317e+00   5   7.17285096e+00   6   
0.00000000e+00   0   7.50930610e-02   1   6.28541262e+00   2   6.28550409e+00   3   6.29377884e+00   4   6.74913023e+00   5   6.75128924e+00   6   
0.00000000e+00   0   6.31400018e-02   1   5.95083796e+00   2   5.95092497e+00   3   5.95892664e+00   4   6.39324823e+00   5   6.39536418e+00   6   
0.00000000e+00   0   6.62438512e-02   1   5.66725846e+00   2   5.66734218e+00   3   5.67477479e+00   4   6.09115081e+00   5   6.09318406e+00   6   
0.00000000e+00   0   6.26618396e-02   1   5.42051996e+00   2   5.42060024e+00   3   5.42787762e+00   4   5.82768281e+00   5   5.82966876e+00   6   
0.00000000e+00   0   5.80990021e-02   1   5.20463137e+00   2   5.20470875e+00   3   5.21178960e+00   4   5.59807163e+00   5   5.59992279e+00   6   
0.00000000e+00   0   5.58107532e-02   1   5.01222806e+00   2   5.01230295e+00   3   5.01916750e+00   4   5.39395253e+00   5   5.39579088e+00   6   
0.00000000e+00   0   4.89381548e-02   1   4.84470418e+00   2   4.84477668e+00   3   4.85134761e+00   4   5.21614988e+00   5   5.21787381e+00   6   
0.00000000e+00   0   5.18237391e-02   1   4.69313263e+00   2   4.69320325e+00   3   4.69952394e+00   4   5.05532561e+00   5   5.05707557e+00   6   
0.00000000e+00   0   4.49969520e-02   1   4.55677944e+00   2   4.55684823e+00   3   4.56309288e+00   4   4.91043539e+00   5   4.91208980e+00   6   
0.00000000e+00   0   5.32589928e-02   1   4.43303595e+00   2   4.43310315e+00   3   4.43913938e+00   4   4.77995300e+00   5   4.78161126e+00   6   
0.00000000e+00   0   5.08778908e-02   1   4.31983159e+00   2   4.31989740e+00   3   4.32582485e+00   4   4.65995582e+00   5   4.66154269e+00   6   
0.00000000e+00   0   3.95791748e-02   1   4.21692509e+00   2   4.21698961e+00   3   4.22287753e+00   4   4.55115821e+00   5   4.55270104e+00   6   
0.00000000e+00   0   3.34983850e-02   1   4.12374679e+00   2   4.12381005e+00   3   4.12950893e+00   4   4.45239578e+00   5   4.45394842e+00   6   
0.00000000e+00   0   4.71914910e-02   1   4.03516415e+00   2   4.03522639e+00   3   4.04092431e+00   4   4.35901733e+00   5   4.36052509e+00   6   
0.00000000e+00   0   3.74238818e-02   1   3.95551295e+00   2   3.95557416e+00   3   3.96126113e+00   4   4.27467213e+00   5   4.27613152e+00   6   
0.00000000e+00   0   4.47701588e-02   1   3.88055781e+00   2   3.88061815e+00   3   3.88603925e+00   4   4.19498275e+00   5   4.19643856e+00   6   
0.00000000e+00   0   4.47264287e-02   1   3.81047849e+00   2   3.81053807e+00   3   3.81610182e+00   4   4.12124441e+00   5   4.12269670e+00   6   
0.00000000e+00   0   3.74999943e-02   1   3.74689770e+00   2   3.74695628e+00   3   3.75239123e+00   4   4.05417057e+00   5   4.05557722e+00   6   
0.00000000e+00   0   4.14611474e-02   1   3.68709700e+00   2   3.68715514e+00   3   3.69252665e+00   4   3.99061077e+00   5   3.99202601e+00   6   
0.00000000e+00   0   4.16001717e-02   1   3.62936548e+00   2   3.62942263e+00   3   3.63464349e+00   4   3.93119630e+00   5   3.93259575e+00   6   
0.00000000e+00   0   3.15756910e-02   1   3.57695378e+00   2   3.57701032e+00   3   3.58220859e+00   4   3.87508315e+00   5   3.87648466e+00   6   
0.00000000e+00   0   3.12253917e-02   1   3.52733449e+00   2   3.52739037e+00   3   3.53245315e+00   4   3.82244758e+00   5   3.82385092e+00   6   
0.00000000e+00   0   3.14606742e-02   1   3.47948448e+00   2   3.47953985e+00   3   3.48449242e+00   4   3.77231469e+00   5   3.77364144e+00   6   
0.00000000e+00   0   3.84786029e-02   1   3.43437942e+00   2   3.43443418e+00   3   3.43949516e+00   4   3.72577732e+00   5   3.72718820e+00   6   
0.00000000e+00   0   3.11706731e-02   1   3.39289607e+00   2   3.39295025e+00   3   3.39797201e+00   4   3.68278678e+00   5   3.68415020e+00   6   
0.00000000e+00   0   3.32440833e-02   1   3.31448985e+00   2   3.31454311e+00   3   3.31950529e+00   4   3.60006693e+00   5   3.60139833e+00   6   
0.00000000e+00   0   3.45080996e-02   1   3.27853416e+00   2   3.27858709e+00   3   3.28354756e+00   4   3.57129316e+00   5   3.57270853e+00   6   
0.00000000e+00   0   3.41350186e-02   1   3.24456681e+00   2   3.24461945e+00   3   3.24959999e+00   4   3.53449288e+00   5   3.53590809e+00   6   
0.00000000e+00   0   3.12086127e-02   1   3.21225660e+00   2   3.21230860e+00   3   3.21729098e+00   4   3.49633113e+00   5   3.49770626e+00   6   
0.00000000e+00   0   3.37343571e-02   1   3.18086274e+00   2   3.18091439e+00   3   3.18569182e+00   4   3.46345897e+00   5   3.46484636e+00   6   
0.00000000e+00   0   2.71952611e-02   1   3.15053204e+00   2   3.15058337e+00   3   3.15534198e+00   4   3.43314029e+00   5   3.43448556e+00   6   
0.00000000e+00   0   2.67901358e-02   1   3.12241919e+00   2   3.12247013e+00   3   3.12722179e+00   4   3.40202253e+00   5   3.40335810e+00   6   
0.00000000e+00   0   2.58399146e-02   1   3.09541531e+00   2   3.09546585e+00   3   3.10011099e+00   4   3.37818964e+00   5   3.37955509e+00   6   
0.00000000e+00   0   3.26752848e-02   1   3.06929952e+00   2   3.06934954e+00   3   3.07386783e+00   4   3.34680682e+00   5   3.34814229e+00   6   
0.00000000e+00   0   2.86717526e-02   1   3.04395035e+00   2   3.04400011e+00   3   3.04839439e+00   4   3.32296713e+00   5   3.32426268e+00   6   
0.00000000e+00   0   3.18550790e-02   1   3.01408655e+00   2   3.01413559e+00   3   3.01850468e+00   4   3.29173660e+00   5   3.29304059e+00   6   
0.00000000e+00   0   2.51668815e-02   1   2.98524935e+00   2   2.98529807e+00   3   2.98976607e+00   4   3.25253428e+00   5   3.25380667e+00   6   
0.00000000e+00   0   2.81563904e-02   1   2.95795829e+00   2   2.95800652e+00   3   2.96226635e+00   4   3.21521993e+00   5   3.21646208e+00   6   
0.00000000e+00   0   2.95054250e-02   1   2.93195512e+00   2   2.93200298e+00   3   2.93638717e+00   4   3.20333075e+00   5   3.20456695e+00   6   
0.00000000e+00   0   2.36909056e-02   1   2.90730694e+00   2   2.90735444e+00   3   2.91176300e+00   4   3.17679491e+00   5   3.17803797e+00   6   
0.00000000e+00   0   2.88997815e-02   1   2.88383204e+00   2   2.88387897e+00   3   2.88806389e+00   4   3.15167597e+00   5   3.15305074e+00   6   
0.00000000e+00   0   2.31091944e-02   1   2.86066362e+00   2   2.86071029e+00   3   2.86488560e+00   4   3.12730343e+00   5   3.12853682e+00   6   
0.00000000e+00   0   2.81105072e-02   1   2.83884645e+00   2   2.83889281e+00   3   2.84306753e+00   4   3.10383221e+00   5   3.10501939e+00   6   
0.00000000e+00   0   2.89147959e-02   1   2.81781842e+00   2   2.81786449e+00   3   2.82182058e+00   4   3.08140987e+00   5   3.08261595e+00   6   
0.00000000e+00   0   2.51995469e-02   1   2.79785129e+00   2   2.79789710e+00   3   2.80185722e+00   4   3.05992746e+00   5   3.06111208e+00   6   
0.00000000e+00   0   2.26965012e-02   1   2.77838956e+00   2   2.77843518e+00   3   2.78238779e+00   4   3.03923838e+00   5   3.04043347e+00   6   
0.00000000e+00   0   2.78936526e-02   1   2.75981736e+00   2   2.75986274e+00   3   2.76380814e+00   4   3.01971629e+00   5   3.02091931e+00   6   
0.00000000e+00   0   2.46733825e-02   1   2.74153870e+00   2   2.74158389e+00   3   2.74552364e+00   4   3.00011152e+00   5   3.00130509e+00   6   
0.00000000e+00   0   2.68069248e-02   1   2.72405980e+00   2   2.72410479e+00   3   2.72803493e+00   4   2.98194423e+00   5   2.98311916e+00   6   
0.00000000e+00   0   2.63483180e-02   1   2.70738338e+00   2   2.70742805e+00   3   2.71129881e+00   4   2.96190441e+00   5   2.96307046e+00   6   
0.00000000e+00   0   2.38984105e-02   1   2.69146693e+00   2   2.69151143e+00   3   2.69552484e+00   4   2.94705665e+00   5   2.94818180e+00   6   
0.00000000e+00   0   2.11348031e-02   1   2.67561050e+00   2   2.67565487e+00   3   2.67949835e+00   4   2.93014246e+00   5   2.93130758e+00   6   
0.00000000e+00   0   2.32635941e-02   1   2.66070905e+00   2   2.66075316e+00   3   2.66468480e+00   4   2.91481065e+00   5   2.91598048e+00   6   
0.00000000e+00   0   2.55358764e-02   1   2.64608616e+00   2   2.64613013e+00   3   2.65020429e+00   4   2.89886195e+00   5   2.90001844e+00   6   
0.00000000e+00   0   2.32306242e-02   1   2.63152805e+00   2   2.63157194e+00   3   2.63541371e+00   4   2.88356734e+00   5   2.88472307e+00   6   
