0.00000000e+00   0   2.21995292e+01   1   8.63686394e+02   2   8.64540272e+02   3   8.86470116e+02   4   1.11174922e+03   5   1.11227871e+03   6   
0.00000000e+00   0   1.75974407e+01   1   6.80368645e+02   2   6.80985974e+02   3   6.94594118e+02   4   8.62957289e+02   5   8.63373274e+02   6   
0.00000000e+00   0   1.43272114e+01   1   5.42101819e+02   2   5.42597601e+02   3   5.52121692e+02   4   6.80663523e+02   5   6.80996238e+02   6   
0.00000000e+00   0   1.16794250e+01   1   4.45938915e+02   2   4.46348824e+02   3   4.53340461e+02   4   5.48224948e+02   5   5.48486446e+02   6   
0.00000000e+00   0   9.89447744e+00   1   3.71928955e+02   2   3.72250003e+02   3   3.77497578e+02   4   4.49723652e+02   5   4.49924439e+02   6   
0.00000000e+00   0   8.24063384e+00   1   3.13561115e+02   2   3.13831457e+02   3   3.17844042e+02   4   3.73619427e+02   5   3.73778928e+02   6   
0.00000000e+00   0   6.99586973e+00   1   2.66601914e+02   2   2.66824915e+02   3   2.70061256e+02   4   3.14510499e+02   5   3.14639385e+02   6   
0.00000000e+00   0   6.60380658e+00   1   2.30142978e+02   2   2.30332296e+02   3   2.32971203e+02   4   2.68464284e+02   5   2.68569664e+02   6   
0.00000000e+00   0   5.49661547e+00   1   1.99808439e+02   2   1.99967655e+02   3   2.02094864e+02   4   2.31463058e+02   5   2.31549733e+02   6   
0.00000000e+00   0   4.81663365e+00   1   1.75463446e+02   2   1.75602127e+02   3   1.77416518e+02   4   2.01925757e+02   5   2.01997354e+02   6   
0.00000000e+00   0   3.64587316e+00   1   1.30432279e+02   2   1.30532828e+02   3   1.31737974e+02   4   1.48248754e+02   5   1.48296898e+02   6   
0.00000000e+00   0   2.86556011e+00   1   1.01007888e+02   2   1.01082651e+02   3   1.01903889e+02   4   1.13744203e+02   5   1.13779812e+02   6   
0.00000000e+00   0   2.19109996e+00   1   8.04242693e+01   2   8.04847514e+01   3   8.10938337e+01   4   9.00757140e+01   5   9.01042944e+01   6   
0.00000000e+00   0   1.83232927e+00   1   6.59059806e+01   2   6.59540743e+01   3   6.64064908e+01   4   7.34048355e+01   5   7.34276261e+01   6   
0.00000000e+00   0   1.66427199e+00   1   6.11091937e+01   2   6.11541760e+01   3   6.15601598e+01   4   6.79594675e+01   5   6.79810658e+01   6   
0.00000000e+00   0   1.52172319e+00   1   5.70123347e+01   2   5.70541574e+01   3   5.74190551e+01   4   6.33020808e+01   5   6.33220626e+01   6   
0.00000000e+00   0   1.52558394e+00   1   5.50928858e+01   2   5.51333261e+01   3   5.54812396e+01   4   6.11013416e+01   5   6.11206791e+01   6   
0.00000000e+00   0   1.11977994e+00   1   4.00069269e+01   2   4.00371819e+01   3   4.02809429e+01   4   4.42981209e+01   5   4.43126357e+01   6   
0.00000000e+00   0   1.00063932e+00   1   3.79604284e+01   2   3.79889035e+01   3   3.82154604e+01   4   4.19492858e+01   5   4.19625831e+01   6   
0.00000000e+00   0   9.47211059e-01   1   3.59324121e+01   2   3.59593945e+01   3   3.61682634e+01   4   3.96499628e+01   5   3.96628027e+01   6   
0.00000000e+00   0   9.10249437e-01   1   3.41708843e+01   2   3.41967639e+01   3   3.43865012e+01   4   3.76549897e+01   5   3.76668392e+01   6   
0.00000000e+00   0   8.50589238e-01   1   3.08914101e+01   2   3.09150866e+01   3   3.10773289e+01   4   3.39822323e+01   5   3.39929369e+01   6   
0.00000000e+00   0   7.79051555e-01   1   2.92924639e+01   2   2.93150795e+01   3   2.94649644e+01   4   3.22160806e+01   5   3.22263715e+01   6   
0.00000000e+00   0   7.28468231e-01   1   2.80088782e+01   2   2.80306312e+01   3   2.81718889e+01   4   3.07733512e+01   5   3.07827095e+01   6   
0.00000000e+00   0   7.30198760e-01   1   2.68099792e+01   2   2.68309719e+01   3   2.69603003e+01   4   2.94095407e+01   5   2.94187912e+01   6   
