0.00000000e+00   0   2.28278782e+01   1   9.34807653e+02   2   9.35733398e+02   3   9.63073886e+02   4   1.20831988e+03   5   1.20887091e+03   6   
0.00000000e+00   0   1.78405255e+01   1   7.18642355e+02   2   7.19349267e+02   3   8.32548538e+02   4   9.24117233e+02   5   9.24566277e+02   6   
0.00000000e+00   0   1.47795321e+01   1   5.73909665e+02   2   5.74448289e+02   3   6.43660363e+02   4   7.23456807e+02   5   7.23798478e+02   6   
0.00000000e+00   0   1.16643034e+01   1   4.68588463e+02   2   4.69014160e+02   3   5.09086573e+02   4   5.77604252e+02   5   5.77863085e+02   6   
0.00000000e+00   0   1.02667280e+01   1   3.86117429e+02   2   3.86464414e+02   3   4.08291337e+02   4   4.68055915e+02   5   4.68255891e+02   6   
0.00000000e+00   0   8.90119751e+00   1   3.25499830e+02   2   3.25774699e+02   3   3.38544945e+02   4   3.86801367e+02   5   3.86951904e+02   6   
0.00000000e+00   0   7.45053786e+00   1   2.75753884e+02   2   2.75986289e+02   3   2.86522798e+02   4   3.24186125e+02   5   3.24305381e+02   6   
0.00000000e+00   0   6.44371236e+00   1   2.38225379e+02   2   2.38415829e+02   3   2.47585822e+02   4   2.76455492e+02   5   2.76550952e+02   6   
0.00000000e+00   0   5.36609496e+00   1   2.06460472e+02   2   2.06623523e+02   3   2.14637204e+02   4   2.37566575e+02   5   2.37645125e+02   6   
0.00000000e+00   0   5.05925663e+00   1   1.80958671e+02   2   1.81102358e+02   3   1.88282315e+02   4   2.06970489e+02   5   2.07035475e+02   6   
0.00000000e+00   0   4.11605781e+00   1   1.59713299e+02   2   1.59835392e+02   3   1.66128075e+02   4   1.81685681e+02   5   1.81741431e+02   6   
0.00000000e+00   0   3.32029708e+00   1   1.21264232e+02   2   1.21356412e+02   3   1.25967794e+02   4   1.36392511e+02   5   1.36430462e+02   6   
0.00000000e+00   0   2.54141018e+00   1   9.51194838e+01   2   9.51895907e+01   3   9.87061589e+01   4   1.06347362e+02   5   1.06378483e+02   6   
0.00000000e+00   0   2.16094441e+00   1   7.70098166e+01   2   7.70659393e+01   3   7.97872890e+01   4   8.55161618e+01   5   8.55396403e+01   6   
0.00000000e+00   0   1.66025392e+00   1   6.36966914e+01   2   6.37410982e+01   3   6.58187894e+01   4   7.04613891e+01   5   7.04815463e+01   6   
0.00000000e+00   0   1.56989551e+00   1   5.93125719e+01   2   5.93546973e+01   3   6.12439921e+01   4   6.55866281e+01   5   6.56045405e+01   6   
0.00000000e+00   0   1.47416313e+00   1   5.54337783e+01   2   5.54734098e+01   3   5.71892347e+01   4   6.11899952e+01   5   6.12072958e+01   6   
0.00000000e+00   0   1.18140338e+00   1   4.62035325e+01   2   4.62363464e+01   3   4.75024598e+01   4   5.07955339e+01   5   5.08096613e+01   6   
