0.00000000e+00   0   5.12835487e+02   1   3.55004130e+04   2   3.70592321e+04   3   4.05141165e+04   4   4.06223589e+04   5   4.06224825e+04   6   
0.00000000e+00   0   1.68570897e+01   1   6.77831931e+02   2   6.78532612e+02   3   6.99390804e+02   4   9.01916290e+02   5   9.02027188e+02   6   
0.00000000e+00   0   1.64969203e+01   1   6.62325848e+02   2   6.62989807e+02   3   6.82977032e+02   4   8.82585043e+02   5   8.82696940e+02   6   
0.00000000e+00   0   1.63690106e+01   1   6.47101846e+02   2   6.47759284e+02   3   6.66825683e+02   4   8.59865256e+02   5   8.59973402e+02   6   
0.00000000e+00   0   1.60354579e+01   1   6.33934596e+02   2   6.34571660e+02   3   6.52749386e+02   4   8.41025456e+02   5   8.41130600e+02   6   
0.00000000e+00   0   1.53987857e+01   1   6.17717570e+02   2   6.18383038e+02   3   6.35938541e+02   4   8.26065843e+02   5   8.26185712e+02   6   
0.00000000e+00   0   1.50845467e+01   1   6.05304122e+02   2   6.05894745e+02   3   6.22647236e+02   4   8.01762319e+02   5   8.01865432e+02   6   
0.00000000e+00   0   1.47200058e+01   1   5.91334698e+02   2   5.91915610e+02   3   6.08071981e+02   4   7.82182701e+02   5   7.82285663e+02   6   
0.00000000e+00   0   1.44049972e+01   1   5.78909020e+02   2   5.79455903e+02   3   5.94964056e+02   4   7.62567467e+02   5   7.62667191e+02   6   
0.00000000e+00   0   1.44436238e+01   1   5.66132041e+02   2   5.66667461e+02   3   5.81663879e+02   4   7.47466622e+02   5   7.47566149e+02   6   
0.00000000e+00   0   1.38779821e+01   1   5.53839480e+02   2   5.54351046e+02   3   5.68769263e+02   4   7.29135096e+02   5   7.29232922e+02   6   
0.00000000e+00   0   1.39395010e+01   1   5.42959485e+02   2   5.43463285e+02   3   5.57406299e+02   4   7.15978845e+02   5   7.16086046e+02   6   
0.00000000e+00   0   1.36243382e+01   1   5.31692165e+02   2   5.32181035e+02   3   5.45553969e+02   4   6.95475782e+02   5   6.95568442e+02   6   
0.00000000e+00   0   1.31520984e+01   1   5.20324734e+02   2   5.20796391e+02   3   5.33735255e+02   4   6.79511517e+02   5   6.79602402e+02   6   
0.00000000e+00   0   1.28615030e+01   1   5.09969904e+02   2   5.10426139e+02   3   5.22865571e+02   4   6.64104442e+02   5   6.64197278e+02   6   
0.00000000e+00   0   1.27649385e+01   1   4.99483028e+02   2   4.99931205e+02   3   5.12001792e+02   4   6.50756055e+02   5   6.50843853e+02   6   
0.00000000e+00   0   1.25229052e+01   1   4.89776845e+02   2   4.90210068e+02   3   5.01663827e+02   4   6.38319479e+02   5   6.38406911e+02   6   
0.00000000e+00   0   1.23686729e+01   1   4.79783091e+02   2   4.80202838e+02   3   4.91474186e+02   4   6.21442867e+02   5   6.21530289e+02   6   
0.00000000e+00   0   1.19585430e+01   1   4.70481992e+02   2   4.70889537e+02   3   4.81791965e+02   4   6.07138636e+02   5   6.07223997e+02   6   
0.00000000e+00   0   1.19482213e+01   1   4.60711995e+02   2   4.61110041e+02   3   4.71485523e+02   4   5.95687751e+02   5   5.95773132e+02   6   
0.00000000e+00   0   1.16138971e+01   1   4.52898344e+02   2   4.53281447e+02   3   4.63248439e+02   4   5.82485114e+02   5   5.82564924e+02   6   
0.00000000e+00   0   1.13680805e+01   1   4.43414300e+02   2   4.43790981e+02   3   4.53482712e+02   4   5.68899754e+02   5   5.68981006e+02   6   
0.00000000e+00   0   1.12220967e+01   1   4.35258149e+02   2   4.35624572e+02   3   4.45038043e+02   4   5.56887636e+02   5   5.56965623e+02   6   
0.00000000e+00   0   1.10130744e+01   1   4.26581132e+02   2   4.26939809e+02   3   4.36078190e+02   4   5.45842993e+02   5   5.45920884e+02   6   
0.00000000e+00   0   1.09031700e+01   1   4.19180098e+02   2   4.19525947e+02   3   4.28369364e+02   4   5.33498231e+02   5   5.33563171e+02   6   
0.00000000e+00   0   1.07678749e+01   1   4.11140099e+02   2   4.11478331e+02   3   4.20089123e+02   4   5.22355617e+02   5   5.22433626e+02   6   
0.00000000e+00   0   1.03998644e+01   1   4.03258342e+02   2   4.03589117e+02   3   4.12002022e+02   4   5.12385270e+02   5   5.12449250e+02   6   
0.00000000e+00   0   1.02454732e+01   1   3.95836742e+02   2   3.96160199e+02   3   4.04294311e+02   4   5.00593478e+02   5   5.00656311e+02   6   
0.00000000e+00   0   1.00124018e+01   1   3.88966124e+02   2   3.89279297e+02   3   3.97212899e+02   4   4.91607747e+02   5   4.91668143e+02   6   
0.00000000e+00   0   9.81034573e+00   1   3.81789315e+02   2   3.82096263e+02   3   3.89817538e+02   4   4.80437358e+02   5   4.80498481e+02   6   
0.00000000e+00   0   8.44130724e+00   1   3.20910354e+02   2   3.21147559e+02   3   3.27182245e+02   4   3.96233303e+02   5   3.96305875e+02   6   
0.00000000e+00   0   7.31359819e+00   1   2.73280034e+02   2   2.73455097e+02   3   2.77952576e+02   4   3.31010175e+02   5   3.31045990e+02   6   
0.00000000e+00   0   6.31845663e+00   1   2.35343327e+02   2   2.35486429e+02   3   2.39128011e+02   4   2.81090772e+02   5   2.81122231e+02   6   
0.00000000e+00   0   5.45965070e+00   1   2.04587432e+02   2   2.04696874e+02   3   2.07704715e+02   4   2.41798343e+02   5   2.41826055e+02   6   
0.00000000e+00   0   4.25140453e+00   1   1.58780315e+02   2   1.58853158e+02   3   1.61112796e+02   4   1.84715974e+02   5   1.84741171e+02   6   
0.00000000e+00   0   3.41388270e+00   1   1.26791336e+02   2   1.26842537e+02   3   1.28211284e+02   4   1.46094682e+02   5   1.46117741e+02   6   
0.00000000e+00   0   3.07444018e+00   1   1.14370130e+02   2   1.14411461e+02   3   1.15585343e+02   4   1.31183970e+02   5   1.31205944e+02   6   
0.00000000e+00   0   2.81758318e+00   1   1.03697139e+02   2   1.03734358e+02   3   1.04756476e+02   4   1.18518168e+02   5   1.18537955e+02   6   
0.00000000e+00   0   2.52134511e+00   1   9.44868789e+01   2   9.45173868e+01   3   9.54052113e+01   4   1.07784039e+02   5   1.07803398e+02   6   
0.00000000e+00   0   2.32796981e+00   1   8.64976450e+01   2   8.65230451e+01   3   8.72914037e+01   4   9.84029192e+01   5   9.84209291e+01   6   
0.00000000e+00   0   2.11865468e+00   1   7.95074972e+01   2   7.95311355e+01   3   8.02197622e+01   4   9.03997473e+01   5   9.04177356e+01   6   
0.00000000e+00   0   1.95312208e+00   1   7.33755404e+01   2   7.33963568e+01   3   7.39972292e+01   4   8.31655263e+01   5   8.31810519e+01   6   
0.00000000e+00   0   1.83807206e+00   1   6.79637448e+01   2   6.79826259e+01   3   6.85179288e+01   4   7.69257183e+01   5   7.69401015e+01   6   
0.00000000e+00   0   1.67667765e+00   1   6.31706564e+01   2   6.31861636e+01   3   6.36666852e+01   4   7.13520084e+01   5   7.13650082e+01   6   
0.00000000e+00   0   1.56211581e+00   1   5.88961636e+01   2   5.89111954e+01   3   5.93487389e+01   4   6.64729942e+01   5   6.64845278e+01   6   
0.00000000e+00   0   1.47439917e+00   1   5.50966599e+01   2   5.51091432e+01   3   5.55049374e+01   4   6.20704513e+01   5   6.20811083e+01   6   
0.00000000e+00   0   1.37089113e+00   1   5.16575607e+01   2   5.16698940e+01   3   5.20327173e+01   4   5.81998085e+01   5   5.82099254e+01   6   
0.00000000e+00   0   1.29157315e+00   1   4.85810043e+01   2   4.85920667e+01   3   4.89159621e+01   4   5.45971080e+01   5   5.46057412e+01   6   
0.00000000e+00   0   1.21094784e+00   1   4.57946527e+01   2   4.58053088e+01   3   4.61034855e+01   4   5.13882758e+01   5   5.13960154e+01   6   
0.00000000e+00   0   1.15190099e+00   1   4.32764962e+01   2   4.32868375e+01   3   4.35563300e+01   4   4.85022333e+01   5   4.85094012e+01   6   
0.00000000e+00   0   1.08158438e+00   1   4.09870389e+01   2   4.09953759e+01   3   4.12435085e+01   4   4.58806114e+01   5   4.58861506e+01   6   
0.00000000e+00   0   1.02606599e+00   1   3.88967482e+01   2   3.89049592e+01   3   3.91329868e+01   4   4.34940307e+01   5   4.35003876e+01   6   
0.00000000e+00   0   9.74663544e-01   1   3.69837085e+01   2   3.69915874e+01   3   3.72004325e+01   4   4.13104262e+01   5   4.13152540e+01   6   
0.00000000e+00   0   9.07010997e-01   1   3.52312859e+01   2   3.52389012e+01   3   3.54323533e+01   4   3.93114247e+01   5   3.93163564e+01   6   
0.00000000e+00   0   7.20419136e-01   1   2.83097821e+01   2   2.83150847e+01   3   2.84495705e+01   4   3.14384488e+01   5   3.14446660e+01   6   
0.00000000e+00   0   3.31719769e-01   1   1.39423294e+01   2   1.39451253e+01   3   1.39879289e+01   4   1.54259384e+01   5   1.54284363e+01   6   
0.00000000e+00   0   7.06331598e-02   1   3.79187473e+00   2   3.79326013e+00   3   3.80467214e+00   4   4.15647435e+00   5   4.15813818e+00   6   
0.00000000e+00   0   6.74862196e-02   1   3.63882191e+00   2   3.64026855e+00   3   3.65091330e+00   4   3.99880151e+00   5   4.00040277e+00   6   
0.00000000e+00   0   6.51070314e-02   1   3.50917989e+00   2   3.51035488e+00   3   3.52022306e+00   4   3.85852527e+00   5   3.86006387e+00   6   
0.00000000e+00   0   6.16247024e-02   1   3.39682383e+00   2   3.39824608e+00   3   3.40798778e+00   4   3.74222938e+00   5   3.74383900e+00   6   
0.00000000e+00   0   5.79460697e-02   1   3.21285192e+00   2   3.21400827e+00   3   3.22339796e+00   4   3.54237616e+00   5   3.54354191e+00   6   
0.00000000e+00   0   4.12357288e-02   1   2.61197483e+00   2   2.61269962e+00   3   2.62102587e+00   4   2.89445419e+00   5   2.89509847e+00   6   
