0.00000000e+00   0   2.38302830e+01   1   9.80524202e+02   2   9.81542649e+02   3   1.01348991e+03   4   1.26627164e+03   5   1.26684379e+03   6   
0.00000000e+00   0   1.89902508e+01   1   7.63271240e+02   2   7.63973770e+02   3   7.82093268e+02   4   9.75953640e+02   5   9.76418343e+02   6   
0.00000000e+00   0   1.50599155e+01   1   6.02589235e+02   2   6.03141714e+02   3   6.15043016e+02   4   7.61051201e+02   5   7.61416191e+02   6   
0.00000000e+00   0   1.22284992e+01   1   4.88907625e+02   2   4.89344833e+02   3   4.97629264e+02   4   6.06427453e+02   5   6.06707206e+02   6   
0.00000000e+00   0   1.03305438e+01   1   4.03379394e+02   2   4.03736936e+02   3   4.09867753e+02   4   4.91498613e+02   5   4.91708239e+02   6   
0.00000000e+00   0   8.72710648e+00   1   3.38242079e+02   2   3.38525848e+02   3   3.43187132e+02   4   4.04251425e+02   5   4.04415179e+02   6   
0.00000000e+00   0   7.45178880e+00   1   2.86154722e+02   2   2.86395316e+02   3   2.90061160e+02   4   3.37277306e+02   5   3.37406841e+02   6   
0.00000000e+00   0   6.54997113e+00   1   2.45165941e+02   2   2.45365684e+02   3   2.48322297e+02   4   2.86142089e+02   5   2.86247089e+02   6   
0.00000000e+00   0   5.98260840e+00   1   2.13133068e+02   2   2.13297083e+02   3   2.15665490e+02   4   2.45827530e+02   5   2.45911519e+02   6   
0.00000000e+00   0   4.87533451e+00   1   1.86436241e+02   2   1.86578835e+02   3   1.88542844e+02   4   2.13603110e+02   5   2.13671066e+02   6   
0.00000000e+00   0   4.34147845e+00   1   1.63954702e+02   2   1.64083191e+02   3   1.65747625e+02   4   1.87164820e+02   5   1.87224329e+02   6   
0.00000000e+00   0   3.96705418e+00   1   1.45999152e+02   2   1.46111811e+02   3   1.47494349e+02   4   1.65539734e+02   5   1.65590433e+02   6   
0.00000000e+00   0   3.47232168e+00   1   1.30365108e+02   2   1.30463035e+02   3   1.31647114e+02   4   1.47352348e+02   5   1.47395726e+02   6   
0.00000000e+00   0   3.23109337e+00   1   1.17503451e+02   2   1.17591451e+02   3   1.18616806e+02   4   1.32140765e+02   5   1.32180504e+02   6   
0.00000000e+00   0   2.70284647e+00   1   9.55109250e+01   2   9.55859027e+01   3   9.64759460e+01   4   1.07787218e+02   5   1.07821249e+02   6   
0.00000000e+00   0   2.72375029e+00   1   9.68258200e+01   2   9.68960931e+01   3   9.76699411e+01   4   1.08249286e+02   5   1.08281301e+02   6   
0.00000000e+00   0   2.13164061e+00   1   7.95735002e+01   2   7.96360779e+01   3   8.03189509e+01   4   8.92625079e+01   5   8.92906542e+01   6   
0.00000000e+00   0   2.02384748e+00   1   7.31425321e+01   2   7.31976172e+01   3   7.37967392e+01   4   8.18349719e+01   5   8.18609749e+01   6   
0.00000000e+00   0   1.83769412e+00   1   6.72212759e+01   2   6.72723434e+01   3   6.78055666e+01   4   7.50962748e+01   5   7.51196019e+01   6   
0.00000000e+00   0   1.76553685e+00   1   6.23102712e+01   2   6.23576941e+01   3   6.28219196e+01   4   6.94635127e+01   5   6.94849164e+01   6   
0.00000000e+00   0   1.65684018e+00   1   6.42407165e+01   2   6.42873664e+01   3   6.47144492e+01   4   7.11981719e+01   5   7.12190458e+01   6   
0.00000000e+00   0   1.66271354e+00   1   5.99425719e+01   2   5.99861646e+01   3   6.03643453e+01   4   6.63524246e+01   5   6.63714889e+01   6   
0.00000000e+00   0   1.52984652e+00   1   5.61020126e+01   2   5.61429573e+01   3   5.64839458e+01   4   6.19760733e+01   5   6.19931272e+01   6   
