#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
221        382240372617864      22.790             0.02               0.0                delayed            zams               15.386             0.02               0.0                delayed            zams               127                0.122              end                end            901033752195716  
222        750394346700850      32.853             0.02               0.0                delayed            zams               20.334             0.02               0.0                delayed            zams               5.11e+03           0.222              end                end            872169592620718  
223        109565542174820      74.552             0.02               0.0                delayed            zams               69.992             0.02               0.0                delayed            zams               3.71e+04           0.687              end                end            776275831690944  
224        485011632341633      80.171             0.02               0.0                delayed            zams               32.399             0.02               0.0                delayed            zams               37.1               0.105              end                end            660463768980239  
225        847611897089975      53.474             0.02               0.0                delayed            zams               21.356             0.02               0.0                delayed            zams               4.85e+03           0.404              end                end            435271202481089  
226        837191115194710      38.273             0.02               0.0                delayed            zams               27.731             0.02               0.0                delayed            zams               60.7               0.00298            end                end            543609885710824  
227        423388791181691      73.835             0.02               0.0                delayed            zams               18.839             0.02               0.0                delayed            zams               442                0.502              end                end            772026266838341  
228        232149174327213      82.826             0.02               0.0                delayed            zams               66.402             0.02               0.0                delayed            zams               49                 0.0553             end                end            399626353383988  
229        407651838538527      64.109             0.02               0.0                delayed            zams               15.138             0.02               0.0                delayed            zams               30.1               0.0268             end                end            82246493882616   
230        369903183076552      78.190             0.02               0.0                delayed            zams               65.420             0.02               0.0                delayed            zams               94.5               0.294              end                end            773593669327884  
231        774689109835109      30.728             0.02               0.0                delayed            zams               11.803             0.02               0.0                delayed            zams               284                0.123              end                end            344365986169866  
232        448345639634065      25.229             0.02               0.0                delayed            zams               7.611              0.02               0.0                delayed            zams               358                0.00254            end                end            899521669914774  
233        169708266791813      49.597             0.02               0.0                delayed            zams               47.275             0.02               0.0                delayed            zams               1.97e+04           0.813              end                end            430745697515717  
234        402918363621637      33.436             0.02               0.0                delayed            zams               32.134             0.02               0.0                delayed            zams               1.61e+04           0.177              end                end            263597967833669  
235        894396433614347      49.053             0.02               0.0                delayed            zams               34.499             0.02               0.0                delayed            zams               30.6               0.0205             end                end            364461667558511  
236        611180168965624      24.065             0.02               0.0                delayed            zams               21.077             0.02               0.0                delayed            zams               55.5               0.32               end                end            196192965789856  
237        634411144675481      30.063             0.02               0.0                delayed            zams               15.551             0.02               0.0                delayed            zams               25.4               0.0142             end                end            64430282471350   
238        109783129595924      55.268             0.02               0.0                delayed            zams               52.523             0.02               0.0                delayed            zams               5.36e+04           0.483              end                end            819512109332807  
239        513394621958865      74.962             0.02               0.0                delayed            zams               7.912              0.02               0.0                delayed            zams               335                0.0704             end                end            246570642359853  
240        371651355031988      28.543             0.02               0.0                delayed            zams               22.402             0.02               0.0                delayed            zams               2.37e+03           0.119              end                end            901342810722142  
241        402256207303339      24.634             0.02               0.0                delayed            zams               11.505             0.02               0.0                delayed            zams               103                0.22               end                end            698561316784911  
242        764513582920093      74.214             0.02               0.0                delayed            zams               39.094             0.02               0.0                delayed            zams               1.71e+03           0.203              end                end            223750679862390  
243        479155946226175      33.570             0.02               0.0                delayed            zams               8.706              0.02               0.0                delayed            zams               55.4               0.0213             end                end            683555574295363  
244        704257034366266      94.958             0.02               0.0                delayed            zams               41.165             0.02               0.0                delayed            zams               741                0.952              end                end            349695551965075  
245        611745732891077      64.783             0.02               0.0                delayed            zams               45.962             0.02               0.0                delayed            zams               1.55e+03           0.65               end                end            410914075287914  
246        457726866853272      74.378             0.02               0.0                delayed            zams               71.410             0.02               0.0                delayed            zams               1.06e+04           0.286              end                end            391373105149182  
247        855028546049135      35.380             0.02               0.0                delayed            zams               18.092             0.02               0.0                delayed            zams               837                0.153              end                end            379938448199998  
248        353614619274170      27.335             0.02               0.0                delayed            zams               15.607             0.02               0.0                delayed            zams               7.64e+03           0.596              end                end            813911720485420  
249        824652028716793      31.859             0.02               0.0                delayed            zams               28.066             0.02               0.0                delayed            zams               125                0.000313           end                end            371910716142151  
250        750889622429834      67.362             0.02               0.0                delayed            zams               32.803             0.02               0.0                delayed            zams               1.3e+04            0.699              end                end            23510016236692   
251        180747337181383      95.514             0.02               0.0                delayed            zams               93.552             0.02               0.0                delayed            zams               561                0.383              end                end            665088691055905  
252        707453934470052      23.717             0.02               0.0                delayed            zams               8.018              0.02               0.0                delayed            zams               60.6               0.294              end                end            38745351430517   
253        100062397591210      41.990             0.02               0.0                delayed            zams               26.609             0.02               0.0                delayed            zams               39.2               0.000401           end                end            571037970395326  
254        773226382183849      23.883             0.02               0.0                delayed            zams               17.153             0.02               0.0                delayed            zams               424                0.305              end                end            178855303089302  
255        897532949335952      45.501             0.02               0.0                delayed            zams               6.247              0.02               0.0                delayed            zams               37.9               0.0478             end                end            836052294102589  
256        118996592313657      67.781             0.02               0.0                delayed            zams               47.475             0.02               0.0                delayed            zams               1.02e+04           0.854              end                end            265304999136245  
257        341631814905884      98.432             0.02               0.0                delayed            zams               96.804             0.02               0.0                delayed            zams               296                0.137              end                end            702539182529316  
258        850767162912979      53.088             0.02               0.0                delayed            zams               22.498             0.02               0.0                delayed            zams               612                0.292              end                end            155441323498695  
259        625133441392106      26.506             0.02               0.0                delayed            zams               7.063              0.02               0.0                delayed            zams               1.11e+03           0.445              end                end            131728369712660  
260        755859377257410      27.730             0.02               0.0                delayed            zams               5.901              0.02               0.0                delayed            zams               41.4               0.229              end                end            427079406011573  
261        597009947176610      23.366             0.02               0.0                delayed            zams               19.494             0.02               0.0                delayed            zams               254                0.656              end                end            597976195534509  
262        181385571939147      29.807             0.02               0.0                delayed            zams               16.705             0.02               0.0                delayed            zams               1.09e+03           0.463              end                end            28029304259002   
263        995787890886455      42.008             0.02               0.0                delayed            zams               10.516             0.02               0.0                delayed            zams               209                0.481              end                end            818934243203804  
264        503735747743758      38.897             0.02               0.0                delayed            zams               32.885             0.02               0.0                delayed            zams               6.07e+04           0.284              end                end            668427801219420  
265        562556400174617      125.837            0.02               0.0                delayed            zams               102.279            0.02               0.0                delayed            zams               2.43e+03           0.000982           end                end            765940146275087  
266        686952204201649      50.668             0.02               0.0                delayed            zams               17.685             0.02               0.0                delayed            zams               569                0.413              end                end            546369958429265  
267        651168895195227      33.398             0.02               0.0                delayed            zams               12.503             0.02               0.0                delayed            zams               9.44e+03           0.0835             end                end            865160082377213  
268        870939566760101      63.900             0.02               0.0                delayed            zams               36.005             0.02               0.0                delayed            zams               3.48e+03           0.122              end                end            539792518829727  
269        554356571766783      43.035             0.02               0.0                delayed            zams               28.274             0.02               0.0                delayed            zams               123                0.301              end                end            184064208890789  
270        841108244501683      24.521             0.02               0.0                delayed            zams               7.034              0.02               0.0                delayed            zams               3.3e+03            0.607              end                end            339798297588756  
271        291670696788101      22.204             0.02               0.0                delayed            zams               15.881             0.02               0.0                delayed            zams               1.69e+03           0.00756            end                end            79449937888920   
272        734000534734042      35.627             0.02               0.0                delayed            zams               9.141              0.02               0.0                delayed            zams               25.7               0.00243            end                end            353745653491014  
273        102864007502202      23.745             0.02               0.0                delayed            zams               12.960             0.02               0.0                delayed            zams               94.6               0.0195             end                end            766655704714943  
274        968508902501574      34.384             0.02               0.0                delayed            zams               19.046             0.02               0.0                delayed            zams               535                0.547              end                end            600383264061758  
275        637551890566424      56.781             0.02               0.0                delayed            zams               34.901             0.02               0.0                delayed            zams               50.6               0.141              end                end            847704701190116  
276        473169151539890      29.875             0.02               0.0                delayed            zams               17.090             0.02               0.0                delayed            zams               57.2               0.057              end                end            478692830279678  
277        829062161887897      23.297             0.02               0.0                delayed            zams               22.765             0.02               0.0                delayed            zams               119                0.458              end                end            974081309079638  
278        788783426935843      34.806             0.02               0.0                delayed            zams               22.692             0.02               0.0                delayed            zams               52.9               0.000106           end                end            613755501256199  
279        489543852356355      38.956             0.02               0.0                delayed            zams               6.061              0.02               0.0                delayed            zams               129                0.146              end                end            98861953619252   
280        582359127460597      70.390             0.02               0.0                delayed            zams               58.829             0.02               0.0                delayed            zams               92.4               0.599              end                end            831949471544839  
281        120770946268001      47.019             0.02               0.0                delayed            zams               13.406             0.02               0.0                delayed            zams               1.12e+04           0.000831           end                end            940044378318253  
282        477608889323170      22.272             0.02               0.0                delayed            zams               12.860             0.02               0.0                delayed            zams               33.3               0.136              end                end            822340078622516  
283        496717732261595      25.566             0.02               0.0                delayed            zams               5.042              0.02               0.0                delayed            zams               395                0.0605             end                end            97788629307420   
284        367477866364644      68.132             0.02               0.0                delayed            zams               59.481             0.02               0.0                delayed            zams               119                0.217              end                end            315713761899047  
285        948594001092493      30.120             0.02               0.0                delayed            zams               19.579             0.02               0.0                delayed            zams               1.89e+03           0.181              end                end            122042915333213  
286        328703248797664      27.980             0.02               0.0                delayed            zams               25.576             0.02               0.0                delayed            zams               9.62e+03           0.196              end                end            733429913979503  
287        565013056553330      30.061             0.02               0.0                delayed            zams               4.797              0.02               0.0                delayed            zams               2.08e+03           0.317              end                end            455208108634751  
288        297095678955214      58.238             0.02               0.0                delayed            zams               20.007             0.02               0.0                delayed            zams               7.26e+04           0.087              end                end            327677747248024  
289        676067815269555      27.339             0.02               0.0                delayed            zams               19.673             0.02               0.0                delayed            zams               2.16e+03           0.00445            end                end            946050305665864  
290        436235139937454      33.075             0.02               0.0                delayed            zams               14.453             0.02               0.0                delayed            zams               285                0.626              end                end            167215699237223  
291        271205503693117      65.287             0.02               0.0                delayed            zams               34.688             0.02               0.0                delayed            zams               337                0.0553             end                end            468313815266784  
292        463794869492458      25.604             0.02               0.0                delayed            zams               9.829              0.02               0.0                delayed            zams               979                0.479              end                end            122296215638083  
293        103931386205782      23.032             0.02               0.0                delayed            zams               3.273              0.02               0.0                delayed            zams               302                0.722              end                end            813815200949907  
294        481153431740501      64.848             0.02               0.0                delayed            zams               59.288             0.02               0.0                delayed            zams               756                0.483              end                end            977450729078493  
295        241024843286996      31.581             0.02               0.0                delayed            zams               4.324              0.02               0.0                delayed            zams               1e+03              0.0572             end                end            95304620898147   
296        128713852366014      43.406             0.02               0.0                delayed            zams               4.371              0.02               0.0                delayed            zams               3.93e+03           0.289              end                end            248876688872292  
297        780082356714904      29.026             0.02               0.0                delayed            zams               28.929             0.02               0.0                delayed            zams               5.87e+03           0.236              end                end            493314513217241  
298        261754970031891      27.770             0.02               0.0                delayed            zams               7.664              0.02               0.0                delayed            zams               3.61e+03           0.151              end                end            826991921804917  
299        807890818091320      22.187             0.02               0.0                delayed            zams               16.189             0.02               0.0                delayed            zams               1.11e+03           0.689              end                end            910323352012900  
600        619701062219135      43.935             0.02               0.0                delayed            zams               39.330             0.02               0.0                delayed            zams               8.67e+03           0.584              end                end            496281786709464  
601        605186532654581      24.297             0.02               0.0                delayed            zams               11.342             0.02               0.0                delayed            zams               118                0.621              end                end            5608210001501    
602        298635869140565      35.163             0.02               0.0                delayed            zams               27.252             0.02               0.0                delayed            zams               3.1e+04            0.0707             end                end            267434867608269  
603        139524253702613      27.780             0.02               0.0                delayed            zams               16.511             0.02               0.0                delayed            zams               8.27e+03           0.282              end                end            276388853489702  
604        716822182393189      41.906             0.02               0.0                delayed            zams               13.901             0.02               0.0                delayed            zams               420                0.9                end                end            181517024381602  
605        269020710019522      64.377             0.02               0.0                delayed            zams               39.935             0.02               0.0                delayed            zams               38.9               0.108              end                end            758539745449301  
606        407902423346649      47.427             0.02               0.0                delayed            zams               7.591              0.02               0.0                delayed            zams               6.13e+03           0.777              end                end            582320809551891  
607        105283778931349      23.643             0.02               0.0                delayed            zams               19.715             0.02               0.0                delayed            zams               262                0.327              end                end            288043657661532  
608        612634105775461      39.277             0.02               0.0                delayed            zams               25.773             0.02               0.0                delayed            zams               1.56e+04           0.673              end                end            964192287373852  
609        174123299278714      22.600             0.02               0.0                delayed            zams               6.584              0.02               0.0                delayed            zams               243                0.772              end                end            279954703862128  
610        355701684400722      24.016             0.02               0.0                delayed            zams               10.043             0.02               0.0                delayed            zams               52                 0.402              end                end            927678143109365  
611        644686443086263      23.473             0.02               0.0                delayed            zams               17.622             0.02               0.0                delayed            zams               5.53e+03           0.779              end                end            146027856267966  
612        942470074765776      144.029            0.02               0.0                delayed            zams               55.857             0.02               0.0                delayed            zams               2.31e+03           0.253              end                end            11110241631647   
613        602394212735794      43.097             0.02               0.0                delayed            zams               21.674             0.02               0.0                delayed            zams               214                0.124              end                end            187441336740099  
614        957542490646640      26.899             0.02               0.0                delayed            zams               3.094              0.02               0.0                delayed            zams               582                0.00276            end                end            774416160302650  
615        844862599200173      37.107             0.02               0.0                delayed            zams               22.703             0.02               0.0                delayed            zams               1.34e+04           0.572              end                end            634013029370894  
616        400774845828507      28.755             0.02               0.0                delayed            zams               7.159              0.02               0.0                delayed            zams               1.51e+03           0.0667             end                end            294823987387988  
617        871668249244287      26.379             0.02               0.0                delayed            zams               3.031              0.02               0.0                delayed            zams               268                0.706              end                end            996150169995576  
618        559889728346825      25.939             0.02               0.0                delayed            zams               5.388              0.02               0.0                delayed            zams               1.68e+03           0.213              end                end            646750857265404  
619        644160659026327      44.301             0.02               0.0                delayed            zams               43.343             0.02               0.0                delayed            zams               657                0.044              end                end            63219923251672   
620        437097606513595      22.899             0.02               0.0                delayed            zams               11.164             0.02               0.0                delayed            zams               42.3               0.13               end                end            296910930445445  
621        272965219668462      31.814             0.02               0.0                delayed            zams               23.385             0.02               0.0                delayed            zams               192                0.181              end                end            194942863179055  
622        567696648191998      34.310             0.02               0.0                delayed            zams               13.927             0.02               0.0                delayed            zams               9.81e+03           0.957              end                end            502200266143705  
623        845415497836502      36.319             0.02               0.0                delayed            zams               33.151             0.02               0.0                delayed            zams               6.6e+04            0.00129            end                end            835516861724108  
624        866427459546751      41.884             0.02               0.0                delayed            zams               36.972             0.02               0.0                delayed            zams               279                0.00178            end                end            335540255424022  
625        151002289277131      22.517             0.02               0.0                delayed            zams               14.748             0.02               0.0                delayed            zams               316                0.243              end                end            653275320134026  
626        577867466691299      115.272            0.02               0.0                delayed            zams               35.471             0.02               0.0                delayed            zams               248                0.395              end                end            89788721921383   
627        936998832582573      39.163             0.02               0.0                delayed            zams               13.416             0.02               0.0                delayed            zams               2.72e+03           0.622              end                end            445484844018723  
628        312426765617907      37.553             0.02               0.0                delayed            zams               17.031             0.02               0.0                delayed            zams               58.4               0.358              end                end            946977447231320  
629        966458166928635      34.152             0.02               0.0                delayed            zams               30.994             0.02               0.0                delayed            zams               2.35e+04           0.757              end                end            934991881693590  
630        481906088599537      26.778             0.02               0.0                delayed            zams               14.306             0.02               0.0                delayed            zams               4.66e+04           0.495              end                end            403019312345747  
631        493526033416495      32.048             0.02               0.0                delayed            zams               11.601             0.02               0.0                delayed            zams               40.7               0.127              end                end            205969196718526  
632        252812176030706      53.091             0.02               0.0                delayed            zams               11.148             0.02               0.0                delayed            zams               473                0.00129            end                end            780687018163513  
633        933918733991920      40.500             0.02               0.0                delayed            zams               6.653              0.02               0.0                delayed            zams               220                0.657              end                end            69559259354978   
634        272692288101416      63.689             0.02               0.0                delayed            zams               22.221             0.02               0.0                delayed            zams               3.25e+04           0.0344             end                end            182488910878607  
635        118139498792960      25.120             0.02               0.0                delayed            zams               18.582             0.02               0.0                delayed            zams               124                0.718              end                end            638314992167202  
636        581930847112056      28.416             0.02               0.0                delayed            zams               23.987             0.02               0.0                delayed            zams               5.82e+03           0.688              end                end            136053366817433  
637        136702854616098      22.747             0.02               0.0                delayed            zams               6.614              0.02               0.0                delayed            zams               1.86e+03           0.0113             end                end            685218018643175  
638        477851007527310      23.421             0.02               0.0                delayed            zams               9.777              0.02               0.0                delayed            zams               744                0.0107             end                end            643183949299393  
639        179383930793548      39.629             0.02               0.0                delayed            zams               37.160             0.02               0.0                delayed            zams               3.03e+04           0.292              end                end            103843965793108  
640        693409727932292      61.768             0.02               0.0                delayed            zams               18.268             0.02               0.0                delayed            zams               750                0.449              end                end            478992059044575  
641        473584942610867      44.689             0.02               0.0                delayed            zams               34.879             0.02               0.0                delayed            zams               115                0.716              end                end            499148105160044  
642        596915845841452      26.449             0.02               0.0                delayed            zams               8.598              0.02               0.0                delayed            zams               398                0.357              end                end            745858224547544  
643        439799674799017      81.011             0.02               0.0                delayed            zams               59.661             0.02               0.0                delayed            zams               1.27e+03           0.21               end                end            793581921099912  
644        424082275911011      27.980             0.02               0.0                delayed            zams               25.240             0.02               0.0                delayed            zams               7e+04              0.319              end                end            869279448056379  
