ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
846,617433889620404,0.000000e+00,5.017521e+01,1,0,0.000000e+00,2.372741e+01,1,0,2.100000e+03,3.630000e-01,-1
846,617433889620404,7.904399e+00,7.559237e+00,7,6,7.904399e+00,6.978663e+00,7,6,nan,nan,0
847,646086890453903,0.000000e+00,5.802713e+01,1,0,0.000000e+00,5.104853e+01,1,0,6.140000e+01,3.300000e-02,-1
847,646086890453903,3.767399e+00,1.858903e+01,7,6,3.767399e+00,nan,7,-1,nan,nan,0
848,612014007344652,0.000000e+00,9.583937e+01,1,0,0.000000e+00,4.261819e+01,1,0,3.090000e+02,7.190000e-01,-1
848,612014007344652,4.333006e+00,1.512027e+01,7,6,4.333006e+00,nan,7,-1,nan,nan,13
849,446735479562561,0.000000e+00,2.608434e+01,1,0,0.000000e+00,2.032162e+01,1,0,1.150000e+03,3.510000e-01,-1
849,446735479562561,8.920567e+00,2.058260e+00,7,5,8.920567e+00,4.018889e+00,7,6,nan,nan,0
850,463730752230637,0.000000e+00,3.280479e+01,1,0,0.000000e+00,2.651405e+01,1,0,5.840000e+01,2.330000e-02,-1
850,463730752230637,5.677384e+00,2.380506e+01,7,6,5.677384e+00,nan,7,-1,nan,nan,0
851,575014350954704,0.000000e+00,2.312023e+01,1,0,0.000000e+00,9.279632e+00,1,0,2.050000e+02,2.920000e-06,-1
851,575014350954704,8.142119e+00,8.562378e+00,7,6,8.142119e+00,nan,7,-1,nan,nan,0
852,585051798249093,0.000000e+00,3.418950e+01,1,0,0.000000e+00,5.304876e+00,1,0,1.560000e+03,4.780000e-02,-1
852,585051798249093,5.699665e+00,8.382112e+00,7,6,5.699665e+00,nan,7,-1,nan,nan,0
853,901809262418121,0.000000e+00,3.231701e+01,1,0,0.000000e+00,1.810918e+01,1,0,6.460000e+04,8.060000e-02,-1
853,901809262418121,1.013184e+01,8.126223e+00,7,6,1.013184e+01,2.084675e+00,7,5,nan,nan,0
854,759443447629463,0.000000e+00,7.941298e+01,1,0,0.000000e+00,7.616099e+01,1,0,3.510000e+03,9.470000e-01,-1
854,759443447629463,3.615906e+00,1.392308e+01,7,6,3.615906e+00,1.372214e+01,7,6,1.744267e+04,9.422945e-01,0
855,133293934922441,0.000000e+00,5.089535e+01,1,0,0.000000e+00,1.961213e+01,1,0,3.790000e+01,9.100000e-02,-1
855,133293934922441,4.129179e+00,1.369587e+01,7,6,4.129179e+00,nan,7,-1,nan,nan,0
856,893437300475802,0.000000e+00,2.633957e+01,1,0,0.000000e+00,9.916614e+00,1,0,3.930000e+02,4.550000e-01,-1
856,893437300475802,7.234539e+00,1.133234e+01,7,6,7.234539e+00,nan,7,-1,nan,nan,0
857,979010370742936,0.000000e+00,6.316936e+01,1,0,0.000000e+00,1.873732e+01,1,0,7.490000e+02,2.770000e-01,-1
857,979010370742936,9.853837e+00,1.848806e+01,7,6,9.853837e+00,1.351243e+00,7,5,nan,nan,17
858,455465925567298,0.000000e+00,3.633077e+01,1,0,0.000000e+00,6.423861e+00,1,0,1.590000e+03,5.060000e-01,-1
858,455465925567298,5.441407e+00,7.118541e+00,7,6,5.441407e+00,nan,7,-1,nan,nan,0
859,268959681977827,0.000000e+00,2.859680e+01,1,0,0.000000e+00,1.134928e+01,1,0,8.710000e+03,3.690000e-01,-1
859,268959681977827,1.999087e+01,9.211094e+00,7,6,1.999087e+01,1.235519e+00,7,5,nan,nan,17
860,281590855298129,0.000000e+00,2.798663e+01,1,0,0.000000e+00,2.317706e+01,1,0,1.650000e+04,1.670000e-02,-1
860,281590855298129,8.117834e+00,8.974090e+00,7,6,8.117834e+00,6.422719e+00,7,6,nan,nan,0
861,144708260334324,0.000000e+00,1.192711e+02,1,0,0.000000e+00,9.124125e+01,1,0,5.050000e+01,2.790000e-02,-1
861,144708260334324,2.803556e+00,2.370248e+01,7,6,2.803556e+00,nan,7,-1,nan,nan,0
862,807927652363596,0.000000e+00,3.034796e+01,1,0,0.000000e+00,2.141434e+01,1,0,3.030000e+02,1.280000e-02,-1
862,807927652363596,6.161793e+00,1.703197e+01,7,6,6.161793e+00,nan,7,-1,nan,nan,0
863,236230422571739,0.000000e+00,2.345423e+01,1,0,0.000000e+00,1.194214e+01,1,0,1.660000e+04,1.600000e-01,-1
863,236230422571739,1.826125e+01,6.440559e+00,7,6,1.826125e+01,1.235519e+00,7,5,nan,nan,0
864,422860455858364,0.000000e+00,3.025339e+01,1,0,0.000000e+00,1.653510e+01,1,0,2.000000e+03,2.030000e-02,-1
864,422860455858364,1.049475e+01,2.600483e+00,7,5,1.049475e+01,nan,7,-1,nan,nan,13
865,950712638745382,0.000000e+00,3.177646e+01,1,0,0.000000e+00,1.716534e+01,1,0,2.570000e+01,4.660000e-03,-1
865,950712638745382,5.382206e+00,9.047006e+00,7,6,5.382206e+00,nan,7,-1,nan,nan,0
866,955226428213564,0.000000e+00,2.440537e+01,1,0,0.000000e+00,3.499911e+00,1,0,2.490000e+01,3.930000e-02,-1
866,955226428213564,7.543271e+00,9.169440e+00,7,6,7.543271e+00,nan,7,-1,nan,nan,0
867,835310039456741,0.000000e+00,3.861041e+01,1,0,0.000000e+00,6.532857e+00,1,0,1.400000e+04,2.450000e-02,-1
867,835310039456741,6.002659e+01,4.821602e+00,7,6,6.002659e+01,9.308534e-01,7,2,nan,nan,0
868,520291371670741,0.000000e+00,3.434778e+01,1,0,0.000000e+00,1.763078e+01,1,0,5.690000e+01,4.190000e-02,-1
868,520291371670741,6.418040e+00,1.401055e+00,7,5,6.418040e+00,nan,7,-1,nan,nan,0
869,141200050164067,0.000000e+00,2.451205e+01,1,0,0.000000e+00,3.183923e+00,1,0,1.210000e+02,3.890000e-01,-1
869,141200050164067,7.750948e+00,7.986702e+00,7,6,7.750948e+00,nan,7,-1,nan,nan,0
870,227894093718979,0.000000e+00,2.799461e+01,1,0,0.000000e+00,1.729518e+01,1,0,1.190000e+02,5.560000e-01,-1
870,227894093718979,6.764812e+00,1.490057e+01,7,6,6.764812e+00,nan,7,-1,nan,nan,0
871,786564230162837,0.000000e+00,4.332545e+01,1,0,0.000000e+00,4.268384e+01,1,0,3.360000e+01,1.070000e-02,-1
871,786564230162837,4.051879e+00,1.522036e+01,7,6,4.051879e+00,nan,7,-1,nan,nan,0
872,860608701122791,0.000000e+00,2.476928e+01,1,0,0.000000e+00,1.131329e+01,1,0,1.780000e+04,4.390000e-03,-1
872,860608701122791,2.038783e+01,7.317172e+00,7,6,2.038783e+01,1.235519e+00,7,5,nan,nan,0
873,669647869583282,0.000000e+00,2.585802e+01,1,0,0.000000e+00,5.556871e+00,1,0,1.570000e+04,1.930000e-01,-1
873,669647869583282,8.780216e+01,7.955381e+00,7,6,8.780216e+01,8.413273e-01,7,2,nan,nan,0
874,331168807392205,0.000000e+00,4.621716e+01,1,0,0.000000e+00,1.392617e+01,1,0,2.830000e+01,4.300000e-03,-1
874,331168807392205,4.261871e+00,1.342938e+01,7,6,4.261871e+00,nan,7,-1,nan,nan,0
875,539465774108944,0.000000e+00,3.216868e+01,1,0,0.000000e+00,1.399114e+01,1,0,2.310000e+02,1.870000e-01,-1
875,539465774108944,5.944933e+00,1.276542e+01,7,6,5.944933e+00,nan,7,-1,nan,nan,0
876,970166028094528,0.000000e+00,3.391475e+01,1,0,0.000000e+00,2.412621e+01,1,0,1.480000e+04,4.240000e-01,-1
876,970166028094528,7.858032e+00,7.182207e+00,7,6,7.858032e+00,6.927880e+00,7,6,nan,nan,0
877,239495841886976,0.000000e+00,3.853674e+01,1,0,0.000000e+00,1.673086e+01,1,0,5.040000e+01,2.240000e-02,-1
877,239495841886976,5.898314e+00,1.552140e+01,7,6,5.898314e+00,nan,7,-1,nan,nan,0
878,768896763265421,0.000000e+00,2.929072e+01,1,0,0.000000e+00,2.491285e+01,1,0,8.250000e+03,1.860000e-01,-1
878,768896763265421,7.598448e+00,9.479623e+00,7,6,7.598448e+00,7.977579e+00,7,6,nan,nan,17
879,437686797417544,0.000000e+00,6.197587e+01,1,0,0.000000e+00,3.062370e+01,1,0,3.840000e+01,2.040000e-01,-1
879,437686797417544,3.655613e+00,1.558058e+01,7,6,3.655613e+00,nan,7,-1,nan,nan,0
880,285635890338915,0.000000e+00,5.572248e+01,1,0,0.000000e+00,2.208633e+01,1,0,5.180000e+01,7.800000e-02,-1
880,285635890338915,4.005169e+00,1.439591e+01,7,6,4.005169e+00,nan,7,-1,nan,nan,0
881,808762555987779,0.000000e+00,3.132750e+01,1,0,0.000000e+00,2.239042e+01,1,0,2.650000e+01,3.590000e-02,-1
881,808762555987779,5.277422e+00,1.344258e+01,7,6,5.277422e+00,nan,7,-1,nan,nan,0
882,786155115552560,0.000000e+00,2.465463e+01,1,0,0.000000e+00,2.943927e+00,1,0,2.060000e+01,1.410000e-02,-1
882,786155115552560,7.437349e+00,8.986884e+00,7,6,7.437349e+00,nan,7,-1,nan,nan,0
883,140993011349780,0.000000e+00,3.201239e+01,1,0,0.000000e+00,2.194077e+01,1,0,2.850000e+01,6.140000e-02,-1
883,140993011349780,5.298538e+00,1.348115e+01,7,6,5.298538e+00,nan,7,-1,nan,nan,0
884,381271714532102,0.000000e+00,2.218404e+01,1,0,0.000000e+00,5.357875e+00,1,0,4.070000e+01,2.950000e-02,-1
884,381271714532102,8.273510e+00,9.323556e+00,7,6,8.273510e+00,nan,7,-1,nan,nan,0
885,133750540905242,0.000000e+00,6.861922e+01,1,0,0.000000e+00,5.979465e+01,1,0,5.300000e+02,5.580000e-03,-1
885,133750540905242,3.952687e+00,1.408715e+01,7,6,3.952687e+00,1.810604e+01,7,6,1.844292e+03,7.515154e-03,0
886,463895902143059,0.000000e+00,2.565662e+01,1,0,0.000000e+00,2.428374e+01,1,0,3.400000e+01,2.200000e-02,-1
886,463895902143059,6.675451e+00,1.347553e+01,7,6,6.675451e+00,nan,7,-1,nan,nan,0
887,849241982965971,0.000000e+00,2.614715e+01,1,0,0.000000e+00,1.371228e+01,1,0,3.520000e+03,8.540000e-02,-1
887,849241982965971,1.463154e+01,8.111990e+00,7,6,1.463154e+01,1.235519e+00,7,5,nan,nan,17
888,614673233716038,0.000000e+00,2.576430e+01,1,0,0.000000e+00,2.072342e+01,1,0,3.300000e+03,9.200000e-02,-1
888,614673233716038,8.754289e+00,7.903582e+00,7,6,8.754289e+00,5.534047e+00,7,6,nan,nan,0
889,813057658392711,0.000000e+00,2.212820e+01,1,0,0.000000e+00,1.770669e+01,1,0,3.850000e+01,9.150000e-03,-1
889,813057658392711,8.046731e+00,1.382684e+01,7,6,8.046731e+00,nan,7,-1,nan,nan,0
890,585228843684691,0.000000e+00,4.241327e+01,1,0,0.000000e+00,1.439786e+01,1,0,8.980000e+01,3.840000e-02,-1
890,585228843684691,4.700980e+00,1.589731e+01,7,6,4.700980e+00,nan,7,-1,nan,nan,0
891,323710735210549,0.000000e+00,2.552302e+01,1,0,0.000000e+00,6.516858e+00,1,0,4.080000e+01,1.030000e-02,-1
891,323710735210549,7.257765e+00,6.965059e+00,7,6,7.257765e+00,nan,7,-1,nan,nan,0
892,175351355019938,0.000000e+00,2.524785e+01,1,0,0.000000e+00,2.339341e+01,1,0,3.400000e+04,1.770000e-04,-1
892,175351355019938,8.065520e+00,7.608516e+00,7,6,8.065520e+00,6.410471e+00,7,6,nan,nan,0
893,383988819604322,0.000000e+00,1.254585e+02,1,0,0.000000e+00,3.312334e+01,1,0,1.280000e+02,2.080000e-01,-1
893,383988819604322,5.114772e+00,1.696582e+01,7,6,5.114772e+00,nan,7,-1,nan,nan,13
894,526853018087530,0.000000e+00,5.324774e+01,1,0,0.000000e+00,5.195865e+01,1,0,8.540000e+01,9.200000e-02,-1
894,526853018087530,3.934936e+00,2.355787e+01,7,6,3.934936e+00,nan,7,-1,nan,nan,0
895,348060499170674,0.000000e+00,4.675730e+01,1,0,0.000000e+00,2.512322e+01,1,0,4.690000e+04,3.960000e-04,-1
895,348060499170674,7.575735e+00,6.296588e+00,7,6,7.575735e+00,7.535275e+00,7,6,nan,nan,0
896,113126994599774,0.000000e+00,4.859757e+01,1,0,0.000000e+00,2.245024e+01,1,0,2.110000e+02,4.330000e-01,-1
896,113126994599774,4.474198e+00,1.297157e+01,7,6,4.474198e+00,nan,7,-1,nan,nan,0
897,505262947494432,0.000000e+00,5.881490e+01,1,0,0.000000e+00,5.948868e+00,1,0,4.600000e+04,7.840000e-01,-1
897,505262947494432,7.453834e+01,1.314147e+01,7,6,7.453834e+01,8.766082e-01,7,2,2.021804e+05,7.782993e-01,0
898,233738887680730,0.000000e+00,2.662272e+01,1,0,0.000000e+00,1.378524e+01,1,0,1.180000e+04,5.200000e-01,-1
898,233738887680730,1.455182e+01,8.356239e+00,7,6,1.455182e+01,1.283641e+00,7,5,nan,nan,0
899,383801320565579,0.000000e+00,2.650009e+01,1,0,0.000000e+00,1.977890e+01,1,0,7.420000e+03,1.100000e-02,-1
899,383801320565579,9.111253e+00,8.294591e+00,7,6,9.111253e+00,3.697452e+00,7,6,nan,nan,0
1200,562215689527353,0.000000e+00,4.043075e+01,1,0,0.000000e+00,1.350438e+01,1,0,4.780000e+04,6.340000e-01,-1
1200,562215689527353,1.522486e+01,4.408892e+00,7,6,1.522486e+01,1.235519e+00,7,5,nan,nan,0
1201,630838849028364,0.000000e+00,2.241434e+01,1,0,0.000000e+00,1.628940e+01,1,0,3.820000e+01,3.790000e-01,-1
1201,630838849028364,7.908125e+00,4.943118e+00,7,6,7.908125e+00,nan,7,-1,nan,nan,0
1202,594592632337244,0.000000e+00,3.148379e+01,1,0,0.000000e+00,2.073538e+01,1,0,4.450000e+01,3.490000e-03,-1
1202,594592632337244,5.811140e+00,1.476268e+01,7,6,5.811140e+00,nan,7,-1,nan,nan,0
1203,271567104723341,0.000000e+00,5.445428e+01,1,0,0.000000e+00,5.126537e+01,1,0,6.790000e+04,8.650000e-01,-1
1203,271567104723341,4.337008e+00,1.020893e+01,7,6,4.337008e+00,8.190652e+00,7,6,nan,nan,17
1204,249867759009997,0.000000e+00,2.936650e+01,1,0,0.000000e+00,9.897614e+00,1,0,2.440000e+01,4.650000e-02,-1
1204,249867759009997,5.934211e+00,4.425899e+00,7,6,5.934211e+00,nan,7,-1,nan,nan,0
1205,452124182103727,0.000000e+00,2.203448e+01,1,0,0.000000e+00,2.553938e+00,1,0,9.660000e+03,7.600000e-03,-1
1205,452124182103727,7.576652e+02,5.290927e+00,7,6,7.576652e+02,4.385012e-01,7,2,nan,nan,0
1206,382396541572825,0.000000e+00,1.056445e+02,1,0,0.000000e+00,5.100675e+01,1,0,1.260000e+03,4.980000e-02,-1
1206,382396541572825,4.347901e+00,1.570824e+01,7,6,4.347901e+00,8.061525e+00,7,6,nan,nan,17
1207,917831483586171,0.000000e+00,3.057592e+01,1,0,0.000000e+00,8.208777e+00,1,0,2.540000e+01,1.770000e-02,-1
1207,917831483586171,5.700496e+00,4.503289e+00,7,6,5.700496e+00,nan,7,-1,nan,nan,0
1208,909027166158403,0.000000e+00,2.682911e+01,1,0,0.000000e+00,2.046818e+01,1,0,1.620000e+02,5.550000e-01,-1
1208,909027166158403,7.094785e+00,1.507480e+01,7,6,7.094785e+00,nan,7,-1,nan,nan,0
1209,563822425504865,0.000000e+00,2.659082e+01,1,0,0.000000e+00,1.276174e+01,1,0,1.360000e+03,2.600000e-01,-1
1209,563822425504865,1.723692e+01,2.102845e+00,7,5,1.723692e+01,1.280927e+00,7,4,5.563038e+01,1.982979e-02,0
1210,211197971069148,0.000000e+00,8.161355e+01,1,0,0.000000e+00,9.056639e+00,1,0,4.000000e+01,4.830000e-02,-1
1210,211197971069148,3.437517e+00,1.498629e+01,7,6,3.437517e+00,nan,7,-1,nan,nan,0
1211,995042867453785,0.000000e+00,3.574145e+01,1,0,0.000000e+00,2.190886e+01,1,0,6.180000e+02,3.150000e-01,-1
1211,995042867453785,5.511793e+00,1.080753e+01,7,6,5.511793e+00,nan,7,-1,nan,nan,0
1212,254476171656279,0.000000e+00,2.245622e+01,1,0,0.000000e+00,1.193614e+01,1,0,6.290000e+01,9.680000e-02,-1
1212,254476171656279,8.329068e+00,8.483628e+00,7,6,8.329068e+00,nan,7,-1,nan,nan,0
1213,796564198741785,0.000000e+00,5.847970e+01,1,0,0.000000e+00,3.104081e+01,1,0,7.380000e+01,4.730000e-01,-1
1213,796564198741785,3.887108e+00,1.617732e+01,7,6,3.887108e+00,nan,7,-1,nan,nan,0
1214,211386581727673,0.000000e+00,3.386896e+01,1,0,0.000000e+00,1.480358e+01,1,0,2.470000e+01,3.090000e-03,-1
1214,211386581727673,5.203532e+00,7.919180e+00,7,6,5.203532e+00,nan,7,-1,nan,nan,0
1215,688837872226541,0.000000e+00,7.131688e+01,1,0,0.000000e+00,6.709520e+01,1,0,1.820000e+02,8.780000e-02,-1
1215,688837872226541,3.788479e+00,1.459137e+01,7,6,3.788479e+00,1.350863e+01,7,6,6.509992e+02,2.278807e-02,0
1216,883388145399542,0.000000e+00,2.296769e+01,1,0,0.000000e+00,1.186815e+01,1,0,3.280000e+01,2.020000e-01,-1
1216,883388145399542,7.881890e+00,6.833562e+00,7,6,7.881890e+00,nan,7,-1,nan,nan,0
1217,371668164773892,0.000000e+00,5.727914e+01,1,0,0.000000e+00,2.536948e+01,1,0,2.350000e+03,2.850000e-01,-1
1217,371668164773892,7.506008e+00,1.225285e+01,7,6,7.506008e+00,7.745821e+00,7,6,nan,nan,17
1218,322083055718769,0.000000e+00,2.218703e+01,1,0,0.000000e+00,9.249633e+00,1,0,2.530000e+01,1.090000e-03,-1
1218,322083055718769,7.982711e+00,8.715258e+00,7,6,7.982711e+00,nan,7,-1,nan,nan,0
1219,646956793393196,0.000000e+00,2.358284e+01,1,0,0.000000e+00,6.831848e+00,1,0,3.230000e+04,4.450000e-04,-1
1219,646956793393196,5.430546e+01,6.531397e+00,7,6,5.430546e+01,9.640743e-01,7,2,nan,nan,0
1220,673633331880579,0.000000e+00,2.221195e+01,1,0,0.000000e+00,1.809420e+01,1,0,9.890000e+01,2.710000e-01,-1
1220,673633331880579,8.402529e+00,9.104895e+00,7,6,8.402529e+00,nan,7,-1,nan,nan,0
1221,697891271781484,0.000000e+00,3.432289e+01,1,0,0.000000e+00,3.324380e+01,1,0,3.340000e+02,4.530000e-01,-1
1221,697891271781484,5.635798e+00,nan,7,-1,5.635798e+00,1.608267e+01,7,6,nan,nan,0
1222,102120122749788,0.000000e+00,1.257650e+02,1,0,0.000000e+00,1.014339e+02,1,0,6.530000e+04,6.210000e-01,-1
1222,102120122749788,3.265640e+00,1.689850e+01,7,6,3.265640e+00,1.544025e+01,7,6,4.392281e+05,6.172600e-01,0
1223,443398183510476,0.000000e+00,1.369887e+02,1,0,0.000000e+00,1.111980e+02,1,0,3.460000e+02,2.490000e-02,-1
1223,443398183510476,3.191548e+00,1.804578e+01,7,6,3.191548e+00,1.650108e+01,7,6,2.120833e+03,9.914464e-03,0
1224,201547281593990,0.000000e+00,4.199150e+01,1,0,0.000000e+00,1.184916e+01,1,0,1.040000e+03,7.380000e-01,-1
1224,201547281593990,4.886958e+00,6.721284e+00,7,6,4.886958e+00,nan,7,-1,nan,nan,0
1225,682773383224830,0.000000e+00,6.656179e+01,1,0,0.000000e+00,3.692308e+01,1,0,1.660000e+02,5.480000e-02,-1
1225,682773383224830,4.769883e+00,1.526843e+01,7,6,4.769883e+00,nan,7,-1,nan,nan,13
1226,782606726279537,0.000000e+00,2.214416e+01,1,0,0.000000e+00,9.794617e+00,1,0,1.620000e+02,2.380000e-01,-1
1226,782606726279537,8.420855e+00,7.379085e+00,7,6,8.420855e+00,nan,7,-1,nan,nan,0
1227,403772234136091,0.000000e+00,4.045662e+01,1,0,0.000000e+00,3.691213e+01,1,0,3.910000e+02,1.810000e-01,-1
1227,403772234136091,5.202847e+00,nan,7,-1,5.202847e+00,1.598477e+01,7,6,nan,nan,0
1228,539276623714982,0.000000e+00,2.302252e+01,1,0,0.000000e+00,2.248513e+01,1,0,2.790000e+01,8.180000e-02,-1
1228,539276623714982,6.911700e+00,7.829168e+00,7,6,6.911700e+00,nan,7,-1,nan,nan,0
1229,538220451754128,0.000000e+00,7.540079e+01,1,0,0.000000e+00,1.108235e+01,1,0,2.920000e+03,1.590000e-02,-1
1229,538220451754128,2.116882e+01,1.366076e+01,7,6,2.116882e+01,1.235519e+00,7,5,nan,nan,17
1230,740649075987163,0.000000e+00,3.405013e+01,1,0,0.000000e+00,1.061946e+01,1,0,4.350000e+02,6.250000e-02,-1
1230,740649075987163,5.714697e+00,9.749593e+00,7,6,5.714697e+00,nan,7,-1,nan,nan,0
1231,168730036966794,0.000000e+00,2.534157e+01,1,0,0.000000e+00,6.119861e+00,1,0,2.660000e+02,1.410000e-01,-1
1231,168730036966794,7.511839e+00,9.617723e+00,7,6,7.511839e+00,nan,7,-1,nan,nan,0
1232,889265053153123,0.000000e+00,2.221095e+01,1,0,0.000000e+00,1.926760e+01,1,0,1.100000e+03,7.800000e-01,-1
1232,889265053153123,8.402777e+00,9.327915e+00,7,6,8.402777e+00,nan,7,-1,nan,nan,0
1233,536492486909391,0.000000e+00,4.256447e+01,1,0,0.000000e+00,2.456390e+01,1,0,2.920000e+02,4.110000e-01,-1
1233,536492486909391,4.698562e+00,2.400695e+01,7,6,4.698562e+00,nan,7,-1,nan,nan,0
1234,551513853376373,0.000000e+00,5.155382e+01,1,0,0.000000e+00,1.172219e+01,1,0,4.260000e+01,8.850000e-02,-1
1234,551513853376373,4.156766e+00,1.333202e+01,7,6,4.156766e+00,nan,7,-1,nan,nan,0
1235,234384530180291,0.000000e+00,2.327377e+01,1,0,0.000000e+00,5.379874e+00,1,0,7.330000e+01,3.650000e-01,-1
1235,234384530180291,8.100607e+00,7.617460e+00,7,6,8.100607e+00,nan,7,-1,nan,nan,0
1236,788640919355257,0.000000e+00,9.927556e+01,1,0,0.000000e+00,5.519033e+01,1,0,4.950000e+04,3.420000e-01,-1
1236,788640919355257,4.171683e+00,1.530765e+01,7,6,4.171683e+00,1.071086e+01,7,6,nan,nan,17
1237,909441104878809,0.000000e+00,2.662073e+01,1,0,0.000000e+00,2.626579e+01,1,0,7.610000e+01,5.120000e-01,-1
1237,909441104878809,6.673466e+00,2.391688e+01,7,6,6.673466e+00,nan,7,-1,nan,nan,0
1238,840088888013638,0.000000e+00,2.639541e+01,1,0,0.000000e+00,6.670853e+00,1,0,1.770000e+03,2.670000e-01,-1
1238,840088888013638,5.738607e+01,2.095456e+00,7,5,5.738607e+01,9.461862e-01,7,2,nan,nan,0
1239,340292012719493,0.000000e+00,5.240924e+01,1,0,0.000000e+00,4.381287e+01,1,0,3.550000e+03,9.850000e-01,-1
1239,340292012719493,4.060370e+00,2.790548e+01,7,6,4.060370e+00,nan,7,-1,nan,nan,0
1240,707429214512698,0.000000e+00,3.788769e+01,1,0,0.000000e+00,3.694896e+01,1,0,3.660000e+02,3.740000e-01,-1
1240,707429214512698,5.235376e+00,nan,7,-1,5.235376e+00,1.494323e+01,7,6,nan,nan,0
1241,376878465302485,0.000000e+00,5.389229e+01,1,0,0.000000e+00,3.725258e+01,1,0,8.540000e+01,2.040000e-01,-1
1241,376878465302485,4.103828e+00,2.901971e+01,7,6,4.103828e+00,nan,7,-1,nan,nan,0
1242,234891337794545,0.000000e+00,2.312322e+01,1,0,0.000000e+00,4.623890e+00,1,0,2.490000e+02,6.580000e-01,-1
1242,234891337794545,8.141308e+00,7.398760e+00,7,6,8.141308e+00,nan,7,-1,nan,nan,0
1243,440953547393712,0.000000e+00,3.673493e+01,1,0,0.000000e+00,1.028254e+01,1,0,7.120000e+02,2.450000e-05,-1
1243,440953547393712,5.397800e+00,7.909138e+00,7,6,5.397800e+00,nan,7,-1,nan,nan,0
1244,972641742741263,0.000000e+00,2.414017e+01,1,0,0.000000e+00,1.231497e+01,1,0,1.620000e+02,2.160000e-02,-1
1244,972641742741263,7.851514e+00,1.049368e+01,7,6,7.851514e+00,nan,7,-1,nan,nan,0
1245,248793859095229,0.000000e+00,7.134278e+01,1,0,0.000000e+00,2.037845e+01,1,0,2.090000e+04,3.040000e-01,-1
1245,248793859095229,8.919185e+00,1.340271e+01,7,6,8.919185e+00,3.854595e+00,7,6,nan,nan,17
1246,967535893850251,0.000000e+00,2.208832e+01,1,0,0.000000e+00,7.063842e+00,1,0,4.200000e+02,5.210000e-01,-1
1246,967535893850251,8.435952e+00,6.791033e+00,7,6,8.435952e+00,nan,7,-1,nan,nan,0
1247,955298004108010,0.000000e+00,2.893180e+01,1,0,0.000000e+00,2.851804e+01,1,0,2.610000e+01,2.040000e-04,-1
1247,955298004108010,5.228311e+00,1.341365e+01,7,6,5.228311e+00,nan,7,-1,nan,nan,0
1248,480627726193609,0.000000e+00,1.112553e+02,1,0,0.000000e+00,6.879439e+01,1,0,1.010000e+05,1.320000e-01,-1
1248,480627726193609,3.758900e+00,1.602886e+01,7,6,3.758900e+00,1.331445e+01,7,6,6.061144e+05,1.476530e-01,0
1249,604180196750152,0.000000e+00,1.046368e+02,1,0,0.000000e+00,1.376025e+01,1,0,1.050000e+04,4.260000e-01,-1
1249,604180196750152,1.474147e+01,1.563361e+01,7,6,1.474147e+01,1.260202e+00,7,5,nan,nan,17
1250,507202286438403,0.000000e+00,8.316680e+01,1,0,0.000000e+00,5.056313e+01,1,0,1.660000e+04,8.150000e-01,-1
1250,507202286438403,4.366587e+00,1.413977e+01,7,6,4.366587e+00,7.780503e+00,7,6,nan,nan,17
1251,262401702225336,0.000000e+00,3.474597e+01,1,0,0.000000e+00,2.816709e+01,1,0,2.120000e+02,1.850000e-01,-1
1251,262401702225336,6.008100e+00,3.184468e+00,7,6,6.008100e+00,nan,7,-1,nan,nan,10
1252,685503220170782,0.000000e+00,3.165999e+01,1,0,0.000000e+00,9.271633e+00,1,0,1.010000e+03,8.670000e-01,-1
1252,685503220170782,5.999801e+00,1.129654e+01,7,6,5.999801e+00,nan,7,-1,nan,nan,0
1253,563106400950432,0.000000e+00,3.325475e+01,1,0,0.000000e+00,8.777679e+00,1,0,1.370000e+02,6.230000e-01,-1
1253,563106400950432,5.561291e+00,1.949300e+01,7,6,5.561291e+00,nan,7,-1,nan,nan,0
1254,900720671982771,0.000000e+00,5.802514e+01,1,0,0.000000e+00,1.626742e+01,1,0,1.140000e+04,4.000000e-02,-1
1254,900720671982771,1.162763e+01,1.277725e+01,7,6,1.162763e+01,1.533777e+00,7,5,nan,nan,17
1255,170439644336397,0.000000e+00,4.561733e+01,1,0,0.000000e+00,1.953224e+01,1,0,2.760000e+02,2.020000e-01,-1
1255,170439644336397,4.659246e+00,1.029046e+01,7,6,4.659246e+00,nan,7,-1,nan,nan,0
1256,809690864305941,0.000000e+00,3.301384e+01,1,0,0.000000e+00,5.701870e+00,1,0,2.760000e+03,1.950000e-01,-1
1256,809690864305941,8.106484e+01,7.705711e+00,7,6,8.106484e+01,8.595973e-01,7,2,nan,nan,0
1257,501932992918639,0.000000e+00,1.400186e+02,1,0,0.000000e+00,6.397887e+01,1,0,5.440000e+01,1.900000e-02,-1
1257,501932992918639,2.801949e+00,2.313513e+01,7,6,2.801949e+00,nan,7,-1,nan,nan,0
1258,555369483078675,0.000000e+00,2.622492e+01,1,0,0.000000e+00,1.791543e+01,1,0,1.320000e+02,2.890000e-01,-1
1258,555369483078675,7.265559e+00,1.383192e+01,7,6,7.265559e+00,nan,7,-1,nan,nan,0
1259,953005598919951,0.000000e+00,4.158963e+01,1,0,0.000000e+00,4.768887e+00,1,0,4.610000e+04,2.490000e-01,-1
