#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
30         470608556991305      22.154             0.02               0.0                delayed            zams               16.867             0.02               0.0                delayed            zams               2.48e+04           0.16               end                end            511520089729387  
31         611480766077876      23.582             0.02               0.0                delayed            zams               14.523             0.02               0.0                delayed            zams               823                0.019              end                end            529386925662991  
32         598029762468025      25.065             0.02               0.0                delayed            zams               9.560              0.02               0.0                delayed            zams               96.2               0.0373             end                end            540513472445412  
33         650111955059344      146.827            0.02               0.0                delayed            zams               28.623             0.02               0.0                delayed            zams               252                0.675              end                end            783644869462978  
34         612028955909796      22.742             0.02               0.0                delayed            zams               13.273             0.02               0.0                delayed            zams               32                 0.0264             end                end            338529745717774  
35         939218530461557      38.672             0.02               0.0                delayed            zams               37.473             0.02               0.0                delayed            zams               262                0.000491           end                end            55199743170068   
36         488617164624101      46.479             0.02               0.0                delayed            zams               18.559             0.02               0.0                delayed            zams               28.1               0.00268            end                end            135912790705815  
37         576519696550013      48.389             0.02               0.0                delayed            zams               26.707             0.02               0.0                delayed            zams               369                0.522              end                end            506058610429269  
38         471833689053180      22.762             0.02               0.0                delayed            zams               21.326             0.02               0.0                delayed            zams               39.3               0.136              end                end            543008901580610  
39         283840359782856      23.573             0.02               0.0                delayed            zams               20.678             0.02               0.0                delayed            zams               196                0.0353             end                end            220114930852544  
40         162994759245156      27.292             0.02               0.0                delayed            zams               6.840              0.02               0.0                delayed            zams               98.3               0.189              end                end            59255596865030   
41         988237324295215      29.065             0.02               0.0                delayed            zams               22.468             0.02               0.0                delayed            zams               3.38e+03           0.591              end                end            805556701840005  
42         619837432969257      44.351             0.02               0.0                delayed            zams               7.075              0.02               0.0                delayed            zams               291                0.235              end                end            160546112084893  
43         359158389596287      38.225             0.02               0.0                delayed            zams               10.194             0.02               0.0                delayed            zams               270                0.0222             end                end            249803687293883  
44         241451206819128      57.643             0.02               0.0                delayed            zams               14.386             0.02               0.0                delayed            zams               356                0.115              end                end            405188236352455  
45         914401124293176      77.980             0.02               0.0                delayed            zams               30.355             0.02               0.0                delayed            zams               157                0.0721             end                end            84077574959368   
46         713587200961892      108.158            0.02               0.0                delayed            zams               37.959             0.02               0.0                delayed            zams               532                0.002              end                end            816002367470525  
47         669298598956429      23.840             0.02               0.0                delayed            zams               4.775              0.02               0.0                delayed            zams               47.9               0.0438             end                end            907028544504195  
48         284251275165057      41.997             0.02               0.0                delayed            zams               19.312             0.02               0.0                delayed            zams               1.64e+04           0.122              end                end            221951468446690  
49         519534255519435      31.859             0.02               0.0                delayed            zams               16.509             0.02               0.0                delayed            zams               304                0.413              end                end            544958184784776  
50         461230875959397      108.804            0.02               0.0                delayed            zams               65.149             0.02               0.0                delayed            zams               412                0.604              end                end            124369654714895  
51         841809640564343      76.927             0.02               0.0                delayed            zams               27.042             0.02               0.0                delayed            zams               671                0.227              end                end            757924981063030  
52         576689310862596      48.300             0.02               0.0                delayed            zams               42.015             0.02               0.0                delayed            zams               43.5               0.127              end                end            6923465847143    
53         489003845194585      24.826             0.02               0.0                delayed            zams               11.157             0.02               0.0                delayed            zams               23.1               0.0301             end                end            877458290247721  
54         567902575275549      23.130             0.02               0.0                delayed            zams               14.452             0.02               0.0                delayed            zams               143                0.452              end                end            318082072790626  
55         734457891403342      65.395             0.02               0.0                delayed            zams               17.799             0.02               0.0                delayed            zams               1.57e+03           0.102              end                end            717884061325028  
