#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
359        607493156210156      22.919             0.02               0.0                delayed            zams               14.057             0.02               0.0                delayed            zams               164                0.0229             end                end            521735167268258  
360        970561229672717      86.084             0.02               0.0                delayed            zams               85.983             0.02               0.0                delayed            zams               314                0.0222             end                end            853825992073666  
361        100940663716988      24.175             0.02               0.0                delayed            zams               20.600             0.02               0.0                delayed            zams               2.89e+03           0.0396             end                end            762118637979332  
362        976665896900846      27.796             0.02               0.0                delayed            zams               3.375              0.02               0.0                delayed            zams               205                0.0762             end                end            790656510573168  
363        720198704012080      59.732             0.02               0.0                delayed            zams               7.661              0.02               0.0                delayed            zams               686                0.0444             end                end            627317609471335  
364        639229991092939      53.302             0.02               0.0                delayed            zams               14.688             0.02               0.0                delayed            zams               337                0.0367             end                end            38729520764985   
365        638807330922197      41.702             0.02               0.0                delayed            zams               24.834             0.02               0.0                delayed            zams               872                0.0968             end                end            256702302168035  
366        514308091429424      29.707             0.02               0.0                delayed            zams               5.317              0.02               0.0                delayed            zams               118                0.721              end                end            872872419087113  
367        954419540885367      47.208             0.02               0.0                delayed            zams               29.850             0.02               0.0                delayed            zams               82.2               0.00608            end                end            845669796746529  
368        706665721963577      27.131             0.02               0.0                delayed            zams               18.222             0.02               0.0                delayed            zams               78.5               0.661              end                end            64665324118044   
369        415941263603586      44.893             0.02               0.0                delayed            zams               40.199             0.02               0.0                delayed            zams               5.92e+04           0.483              end                end            325356495068538  
370        933603174397810      33.486             0.02               0.0                delayed            zams               14.813             0.02               0.0                delayed            zams               351                0.319              end                end            174501218885924  
371        801176927018248      29.245             0.02               0.0                delayed            zams               9.829              0.02               0.0                delayed            zams               79.5               0.233              end                end            779480858487161  
372        359837909876099      27.300             0.02               0.0                delayed            zams               5.697              0.02               0.0                delayed            zams               29.4               0.0856             end                end            482822336936148  
373        365684030568780      42.376             0.02               0.0                delayed            zams               38.630             0.02               0.0                delayed            zams               1.94e+03           0.298              end                end            825176899473431  
374        177627264351520      132.502            0.02               0.0                delayed            zams               29.068             0.02               0.0                delayed            zams               66.5               0.368              end                end            558498853012654  
375        303725365262385      46.885             0.02               0.0                delayed            zams               41.710             0.02               0.0                delayed            zams               134                0.497              end                end            523108500280191  
376        474251784282551      30.530             0.02               0.0                delayed            zams               11.830             0.02               0.0                delayed            zams               47.5               0.331              end                end            205447893894510  
377        982771005167507      40.786             0.02               0.0                delayed            zams               40.449             0.02               0.0                delayed            zams               32.8               0.0414             end                end            846362884330308  
378        646440262719818      31.510             0.02               0.0                delayed            zams               8.054              0.02               0.0                delayed            zams               164                0.346              end                end            827941539376743  
379        332800982996284      22.563             0.02               0.0                delayed            zams               6.075              0.02               0.0                delayed            zams               2.14e+04           0.0742             end                end            242797256534238  
380        563960577685688      63.012             0.02               0.0                delayed            zams               18.334             0.02               0.0                delayed            zams               759                0.924              end                end            4371806566946    
381        740529027116042      39.289             0.02               0.0                delayed            zams               4.113              0.02               0.0                delayed            zams               77.5               0.0567             end                end            353500657764309  
382        918458463206131      35.870             0.02               0.0                delayed            zams               10.428             0.02               0.0                delayed            zams               38.7               0.123              end                end            327602245250830  
383        886231245571837      35.432             0.02               0.0                delayed            zams               14.403             0.02               0.0                delayed            zams               5.76e+03           0.219              end                end            925324184214921  
384        504025155548426      45.576             0.02               0.0                delayed            zams               44.819             0.02               0.0                delayed            zams               698                0.195              end                end            612944860823776  
385        181084081669220      29.974             0.02               0.0                delayed            zams               9.820              0.02               0.0                delayed            zams               1.66e+04           0.705              end                end            601312133036576  
386        928758896169511      64.513             0.02               0.0                delayed            zams               18.848             0.02               0.0                delayed            zams               3.33e+03           0.254              end                end            928152884041228  
387        459329934792838      23.015             0.02               0.0                delayed            zams               14.553             0.02               0.0                delayed            zams               539                0.474              end                end            148435688430267  
388        292071203593009      29.682             0.02               0.0                delayed            zams               4.281              0.02               0.0                delayed            zams               32.3               0.193              end                end            541281344173764  
389        981293803087294      28.021             0.02               0.0                delayed            zams               22.745             0.02               0.0                delayed            zams               265                0.13               end                end            208201468062557  
390        467472728733821      87.851             0.02               0.0                delayed            zams               48.564             0.02               0.0                delayed            zams               129                0.432              end                end            834076202065710  
391        383974465934192      28.234             0.02               0.0                delayed            zams               20.623             0.02               0.0                delayed            zams               57.6               0.17               end                end            344259840310894  
392        131562173335139      30.605             0.02               0.0                delayed            zams               20.668             0.02               0.0                delayed            zams               128                0.574              end                end            790170924152882  
393        704390495153640      133.357            0.02               0.0                delayed            zams               99.009             0.02               0.0                delayed            zams               1.04e+05           0.471              end                end            899146396365972  
394        225381542148888      30.016             0.02               0.0                delayed            zams               6.847              0.02               0.0                delayed            zams               24.5               0.0403             end                end            115839630394070  
395        362413429756563      50.391             0.02               0.0                delayed            zams               23.483             0.02               0.0                delayed            zams               41.3               0.299              end                end            644055029755361  
396        431567131951735      61.842             0.02               0.0                delayed            zams               56.486             0.02               0.0                delayed            zams               250                0.68               end                end            104124450228720  
397        486523079724636      25.719             0.02               0.0                delayed            zams               24.483             0.02               0.0                delayed            zams               31.8               0.0381             end                end            387126802306912  
398        764541371768313      28.502             0.02               0.0                delayed            zams               23.364             0.02               0.0                delayed            zams               53.3               0.282              end                end            867234517343597  
399        677696624736134      27.863             0.02               0.0                delayed            zams               10.884             0.02               0.0                delayed            zams               1.88e+04           0.675              end                end            356693665135358  
700        375014445603911      142.966            0.02               0.0                delayed            zams               52.495             0.02               0.0                delayed            zams               2.83e+03           0.757              end                end            332264012106799  
701        100989754924473      22.783             0.02               0.0                delayed            zams               17.061             0.02               0.0                delayed            zams               1.88e+04           0.352              end                end            132550802327420  
702        483433697720872      31.402             0.02               0.0                delayed            zams               25.234             0.02               0.0                delayed            zams               1.26e+04           0.09               end                end            755550800544533  
703        708373617098953      35.458             0.02               0.0                delayed            zams               33.711             0.02               0.0                delayed            zams               1.39e+04           0.0416             end                end            138799444795035  
704        348308492820631      22.704             0.02               0.0                delayed            zams               5.595              0.02               0.0                delayed            zams               1.07e+04           0.125              end                end            368312899756993  
705        736303518618652      51.257             0.02               0.0                delayed            zams               34.178             0.02               0.0                delayed            zams               6.59e+03           0.036              end                end            400278867613241  
706        935260041706213      25.904             0.02               0.0                delayed            zams               17.687             0.02               0.0                delayed            zams               1.45e+04           0.817              end                end            17593899052967   
707        143023289801175      29.140             0.02               0.0                delayed            zams               21.315             0.02               0.0                delayed            zams               37                 0.0445             end                end            708180606672341  
708        104906960194687      24.604             0.02               0.0                delayed            zams               3.132              0.02               0.0                delayed            zams               2e+03              0.0292             end                end            138719121416542  
709        137944324062856      32.703             0.02               0.0                delayed            zams               26.166             0.02               0.0                delayed            zams               1.19e+04           0.00494            end                end            964104309144391  
710        333858580565051      52.353             0.02               0.0                delayed            zams               17.777             0.02               0.0                delayed            zams               3.89e+03           0.31               end                end            620391049548711  
711        575091767496644      52.073             0.02               0.0                delayed            zams               5.548              0.02               0.0                delayed            zams               349                0.00416            end                end            736368808271659  
712        111403913803190      41.103             0.02               0.0                delayed            zams               27.826             0.02               0.0                delayed            zams               2.77e+03           0.0504             end                end            303563900130761  
713        473803254557458      97.379             0.02               0.0                delayed            zams               81.889             0.02               0.0                delayed            zams               1.63e+03           0.93               end                end            676754183689201  
714        701959892788465      47.532             0.02               0.0                delayed            zams               42.881             0.02               0.0                delayed            zams               86.4               0.0258             end                end            425337021771808  
715        379872160258335      38.928             0.02               0.0                delayed            zams               35.513             0.02               0.0                delayed            zams               143                0.694              end                end            341976878902377  
716        457847041123043      53.290             0.02               0.0                delayed            zams               32.841             0.02               0.0                delayed            zams               40.9               0.0864             end                end            573775198966842  
717        413777761181825      33.527             0.02               0.0                delayed            zams               11.688             0.02               0.0                delayed            zams               28.3               0.00393            end                end            335390860252838  
718        625412479381910      54.470             0.02               0.0                delayed            zams               30.522             0.02               0.0                delayed            zams               64.1               0.361              end                end            890617224891982  
719        136065678127622      146.075            0.02               0.0                delayed            zams               131.044            0.02               0.0                delayed            zams               68.6               0.00865            end                end            490395413647550  
720        571408026618286      79.173             0.02               0.0                delayed            zams               19.905             0.02               0.0                delayed            zams               56.6               0.134              end                end            715221504174463  
721        903494381766293      134.478            0.02               0.0                delayed            zams               72.232             0.02               0.0                delayed            zams               54                 0.111              end                end            847430797739529  
722        911341932081041      31.716             0.02               0.0                delayed            zams               28.097             0.02               0.0                delayed            zams               40.3               0.127              end                end            969419889877649  
723        762830370995412      22.145             0.02               0.0                delayed            zams               16.552             0.02               0.0                delayed            zams               509                0.734              end                end            767793618416195  
724        346239394673923      26.290             0.02               0.0                delayed            zams               4.858              0.02               0.0                delayed            zams               1.44e+04           0.0132             end                end            325715217586972  
725        939253791017757      131.036            0.02               0.0                delayed            zams               24.100             0.02               0.0                delayed            zams               7.63e+04           0.00475            end                end            314452807314481  
726        849674214592188      41.002             0.02               0.0                delayed            zams               20.627             0.02               0.0                delayed            zams               144                0.204              end                end            506682254748773  
727        159976608438675      66.335             0.02               0.0                delayed            zams               14.219             0.02               0.0                delayed            zams               295                0.0883             end                end            707119989007768  
728        945297811192252      62.382             0.02               0.0                delayed            zams               11.638             0.02               0.0                delayed            zams               144                0.0283             end                end            458587094832006  
729        185216653388417      146.500            0.02               0.0                delayed            zams               132.278            0.02               0.0                delayed            zams               4.85e+04           0.0374             end                end            857034019626054  
730        829126696745440      38.443             0.02               0.0                delayed            zams               33.102             0.02               0.0                delayed            zams               1.58e+04           0.00845            end                end            743424551622940  
731        954129169953198      125.396            0.02               0.0                delayed            zams               101.591            0.02               0.0                delayed            zams               1.38e+03           0.0511             end                end            833025959077697  
732        787512256969942      22.877             0.02               0.0                delayed            zams               3.719              0.02               0.0                delayed            zams               186                0.423              end                end            182451879265155  
733        989646315352649      39.101             0.02               0.0                delayed            zams               13.363             0.02               0.0                delayed            zams               28.5               0.0657             end                end            188670283255214  
734        947944824609246      95.014             0.02               0.0                delayed            zams               32.340             0.02               0.0                delayed            zams               4.42e+03           0.561              end                end            301695089879787  
735        330879596400328      60.782             0.02               0.0                delayed            zams               43.668             0.02               0.0                delayed            zams               8.68e+03           0.299              end                end            608056847754682  
736        915428932640613      67.344             0.02               0.0                delayed            zams               24.084             0.02               0.0                delayed            zams               4.51e+04           0.975              end                end            316061625426386  
737        703239743655421      67.071             0.02               0.0                delayed            zams               55.310             0.02               0.0                delayed            zams               8.57e+04           0.0792             end                end            818132135464340  
738        103655109656286      74.410             0.02               0.0                delayed            zams               10.524             0.02               0.0                delayed            zams               3.68e+04           0.84               end                end            304340925985642  
739        129455471197478      26.775             0.02               0.0                delayed            zams               3.270              0.02               0.0                delayed            zams               23.1               0.0955             end                end            299726029733546  
740        569229570980646      142.178            0.02               0.0                delayed            zams               129.261            0.02               0.0                delayed            zams               130                0.034              end                end            117647007675093  
741        963077762124439      114.040            0.02               0.0                delayed            zams               11.423             0.02               0.0                delayed            zams               60.8               0.0558             end                end            408082827070835  
742        844437683934534      78.715             0.02               0.0                delayed            zams               41.674             0.02               0.0                delayed            zams               1.85e+04           0.0295             end                end            64762331457268   
743        437097663550074      26.258             0.02               0.0                delayed            zams               9.157              0.02               0.0                delayed            zams               3.14e+03           0.00617            end                end            777069078849067  
744        427931979590459      47.959             0.02               0.0                delayed            zams               9.152              0.02               0.0                delayed            zams               67.8               0.0497             end                end            808373236742313  
