0.00000000e+00   0   4.54527674e+02   1   3.02726790e+04   2   3.15724142e+04   3   3.45635577e+04   4   3.46672542e+04   5   3.46673645e+04   6   
0.00000000e+00   0   3.61337089e+02   1   2.32684365e+04   2   2.43279284e+04   3   2.69205127e+04   4   2.70208477e+04   5   2.70209447e+04   6   
0.00000000e+00   0   2.93947993e+02   1   1.80689068e+04   2   1.91108980e+04   3   2.12851921e+04   4   2.13872356e+04   5   2.13873322e+04   6   
0.00000000e+00   0   2.47312433e+02   1   1.42815810e+04   2   1.51887713e+04   3   1.70514930e+04   4   1.71533107e+04   5   1.71534082e+04   6   
0.00000000e+00   0   1.98966680e+02   1   1.14391886e+04   2   1.21466952e+04   3   1.38149236e+04   4   1.39153885e+04   5   1.39154802e+04   6   
0.00000000e+00   0   1.69408274e+02   1   9.18338177e+03   2   9.87410672e+03   3   1.13112118e+04   4   1.14114580e+04   5   1.14115496e+04   6   
0.00000000e+00   0   1.59972438e+02   1   8.43039224e+03   2   9.09706431e+03   3   1.04712262e+04   4   1.05729372e+04   5   1.05730283e+04   6   
0.00000000e+00   0   1.45192984e+02   1   7.80508726e+03   2   8.40798168e+03   3   9.70908599e+03   4   9.81168230e+03   5   9.81177279e+03   6   
0.00000000e+00   0   1.38938132e+02   1   7.14715920e+03   2   7.78424154e+03   3   9.01575114e+03   4   9.11601748e+03   5   9.11610681e+03   6   
0.00000000e+00   0   1.28381092e+02   1   6.59734342e+03   2   7.19389353e+03   3   8.38550602e+03   4   8.48495412e+03   5   8.48503199e+03   6   
0.00000000e+00   0   1.21675003e+02   1   6.12444166e+03   2   6.66458581e+03   3   7.81133244e+03   4   7.91191090e+03   5   7.91200355e+03   6   
0.00000000e+00   0   1.12449240e+02   1   5.65523992e+03   2   6.19318944e+03   3   7.28747717e+03   4   7.38932107e+03   5   7.38941098e+03   6   
0.00000000e+00   0   1.06914678e+02   1   5.25348914e+03   2   5.76960538e+03   3   6.80915170e+03   4   6.91201331e+03   5   6.91210468e+03   6   
0.00000000e+00   0   9.93272818e+01   1   4.87659413e+03   2   5.36258548e+03   3   6.37102851e+03   4   6.47287151e+03   5   6.47296123e+03   6   
