#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
31         534724816140368      9.0603             0.0002             0.0                delayed            zams               6.8275             0.0002             0.0                delayed            zams               134.7042520509638    0.7673             end                events         3691043720       
32         215940668400233      6.1922             0.0002             0.0                delayed            zams               5.0156             0.0002             0.0                delayed            zams               5778.730754379109    0.1581             end                events         1109610582       
33         274923205805293      5.8026             0.0002             0.0                delayed            zams               4.6391             0.0002             0.0                delayed            zams               289.6030999733328    0.1217             end                events         3661535673       
34         317044650822955      7.2637             0.0002             0.0                delayed            zams               3.1666             0.0002             0.0                delayed            zams               13863.654515988794    0.7341             end                events         570152650        
35         478928702533559      5.3389             0.0002             0.0                delayed            zams               2.8626             0.0002             0.0                delayed            zams               2276.719962291052    0.0795             end                events         1202312105       
36         589931168942283      15.5436            0.0002             0.0                delayed            zams               7.8549             0.0002             0.0                delayed            zams               92.2117242412688    0.2442             end                events         429427317        
37         223901863019639      11.711             0.0002             0.0                delayed            zams               8.0888             0.0002             0.0                delayed            zams               735.7398424647396    0.0008             end                events         4094076902       
38         311003752607587      13.0334            0.0002             0.0                delayed            zams               9.7296             0.0002             0.0                delayed            zams               15.612970711672803    0.4824             end                events         206369220        
39         454519135719958      6.9242             0.0002             0.0                delayed            zams               3.7274             0.0002             0.0                delayed            zams               42.45524929411252    0.011              end                events         2277729279       
40         874099534860899      25.2727            0.0002             0.0                delayed            zams               2.9185             0.0002             0.0                delayed            zams               17.503036355142424    0.2476             end                events         1999453047       
41         415473253605920      11.1976            0.0002             0.0                delayed            zams               8.9388             0.0002             0.0                delayed            zams               1613.0236638622328    0.5487             end                events         336710920        
42         358340624376727      10.03              0.0002             0.0                delayed            zams               4.2442             0.0002             0.0                delayed            zams               49.56402334101043    0.2305             end                events         85370991         
43         581193616653804      6.3514             0.0002             0.0                delayed            zams               3.1686             0.0002             0.0                delayed            zams               12.065282124644106    0.0127             end                events         2464291755       
44         440324596835965      18.0631            0.0002             0.0                delayed            zams               7.4685             0.0002             0.0                delayed            zams               206.81796495428992    0.3805             end                events         3460589822       
45         454301945635434      26.1839            0.0002             0.0                delayed            zams               18.1609            0.0002             0.0                delayed            zams               19.99342728073995    0.0642             end                events         2854042362       
46         337390650257719      20.2647            0.0002             0.0                delayed            zams               17.9394            0.0002             0.0                delayed            zams               873.0824480128401    0.0911             end                events         3628763511       
47         373603863825425      7.0411             0.0002             0.0                delayed            zams               4.7558             0.0002             0.0                delayed            zams               13.300611358172423    0.265              end                events         1901333277       
48         677330448548687      5.2318             0.0002             0.0                delayed            zams               2.7192             0.0002             0.0                delayed            zams               27.639791618416155    0.036              end                events         1070344909       
49         741997544330775      5.995              0.0002             0.0                delayed            zams               4.3355             0.0002             0.0                delayed            zams               927.2034027200444    0.6055             end                events         578800859        
50         959553915727584      11.3649            0.0002             0.0                delayed            zams               3.3635             0.0002             0.0                delayed            zams               76.9144110343838    0.6777             end                events         3904256359       
51         178284553894845      20.5891            0.0002             0.0                delayed            zams               9.8645             0.0002             0.0                delayed            zams               177.54290201737982    0.0073             end                events         1344732801       
52         280269143197377      6.3914             0.0002             0.0                delayed            zams               5.133              0.0002             0.0                delayed            zams               14127.878226854828    0.0421             end                events         450618510        
53         246639775873066      5.628              0.0002             0.0                delayed            zams               4.0498             0.0002             0.0                delayed            zams               314.9955563840383    0.7341             end                events         3858767016       
54         559660277115564      21.1381            0.0002             0.0                delayed            zams               8.7342             0.0002             0.0                delayed            zams               20.94273153471719    0.7041             end                events         4230280595       
55         320571501194462      18.4379            0.0002             0.0                delayed            zams               2.3603             0.0002             0.0                delayed            zams               12487.707190062156    0.6677             end                events         1976284699       
56         130015740155767      5.0794             0.0002             0.0                delayed            zams               4.8358             0.0002             0.0                delayed            zams               988.8207418893144    0.1141             end                events         3438188773       
57         831664849973915      8.8499             0.0002             0.0                delayed            zams               3.9172             0.0002             0.0                delayed            zams               7659.243379394711    0.152              end                events         757164609        
58         659105961345399      40.205             0.0002             0.0                delayed            zams               5.2069             0.0002             0.0                delayed            zams               685.8992307183457    0.7815             end                events         2148295308       
59         702590014380658      7.4522             0.0002             0.0                delayed            zams               3.9402             0.0002             0.0                delayed            zams               20648.647672801268    0.8852             end                events         2039662987       
60         730078657186918      5.125              0.0002             0.0                delayed            zams               4.4872             0.0002             0.0                delayed            zams               10103.664241081717    0.0055             end                events         112268936        
61         304279196466135      6.42               0.0002             0.0                delayed            zams               2.2842             0.0002             0.0                delayed            zams               71.78456335968178    0.5568             end                events         3603550697       
62         760635503082066      32.1407            0.0002             0.0                delayed            zams               10.4236            0.0002             0.0                delayed            zams               94.87820314195848    0.5002             end                events         868558785        
63         255801077654133      6.6779             0.0002             0.0                delayed            zams               3.7477             0.0002             0.0                delayed            zams               21.47346994325912    0.303              end                events         1888456231       
64         745778984640148      11.3219            0.0002             0.0                delayed            zams               2.6801             0.0002             0.0                delayed            zams               120.81877610312488    0.8444             end                events         4013396187       
65         346497601856174      8.8031             0.0002             0.0                delayed            zams               7.2577             0.0002             0.0                delayed            zams               1827.290981842915    0.0063             end                events         2293910618       
66         446683599843357      8.8306             0.0002             0.0                delayed            zams               3.7551             0.0002             0.0                delayed            zams               55.67069584680124    0.1663             end                events         2682963789       
67         328061161057631      5.6722             0.0002             0.0                delayed            zams               4.8679             0.0002             0.0                delayed            zams               12.00777155228452    0.4495             end                events         179667326        
68         589598530999702      5.2764             0.0002             0.0                delayed            zams               4.2141             0.0002             0.0                delayed            zams               15.614328038897478    0.8967             end                events         1048745223       
69         287940305842919      9.5924             0.0002             0.0                delayed            zams               8.5501             0.0002             0.0                delayed            zams               378.2885757837939    0.3283             end                events         2855082917       
70         245028160511235      5.7678             0.0002             0.0                delayed            zams               2.4176             0.0002             0.0                delayed            zams               19.07723193718421    0.7368             end                events         439311923        
71         689608351281878      7.4003             0.0002             0.0                delayed            zams               2.764              0.0002             0.0                delayed            zams               15.561172335677384    0.343              end                events         837370121        
72         285331740803968      8.8403             0.0002             0.0                delayed            zams               8.0631             0.0002             0.0                delayed            zams               23.896689286109755    0.028              end                events         4218981254       
73         176276971517247      7.0774             0.0002             0.0                delayed            zams               6.4974             0.0002             0.0                delayed            zams               56.15427924192073    0.659              end                events         456819404        
74         175474602771079      6.8924             0.0002             0.0                delayed            zams               4.3746             0.0002             0.0                delayed            zams               11838.245271890237    0.0016             end                events         1254621332       
75         166616801012774      11.7955            0.0002             0.0                delayed            zams               9.6668             0.0002             0.0                delayed            zams               546.5672483783794    0.8438             end                events         1658285489       
76         538001328225258      61.5742            0.0002             0.0                delayed            zams               26.081             0.0002             0.0                delayed            zams               34149.293195084814    0.0109             end                events         2028459051       
77         808765630083572      6.2184             0.0002             0.0                delayed            zams               2.7772             0.0002             0.0                delayed            zams               11.179961365341624    0.3953             end                events         3203692542       
78         911134837437726      53.2804            0.0002             0.0                delayed            zams               18.614             0.0002             0.0                delayed            zams               189.4738564698472    0.0372             end                events         1825863071       
79         890538232984129      13.8351            0.0002             0.0                delayed            zams               4.7097             0.0002             0.0                delayed            zams               228.7919683485204    0.7859             end                events         1554011060       
80         758387135569436      5.0005             0.0002             0.0                delayed            zams               3.777              0.0002             0.0                delayed            zams               5790.489163269359    0.0837             end                events         3876663394       
81         827505872303177      6.9301             0.0002             0.0                delayed            zams               5.3367             0.0002             0.0                delayed            zams               4085.4773595156807    0.6522             end                events         3887218964       
82         897964808317784      10.1926            0.0002             0.0                delayed            zams               4.1568             0.0002             0.0                delayed            zams               181.13959206366172    0.0946             end                events         3449736869       
83         685340852149623      17.0101            0.0002             0.0                delayed            zams               7.0926             0.0002             0.0                delayed            zams               15884.61923691654    0.7232             end                events         2281964002       
84         813139335134102      44.4016            0.0002             0.0                delayed            zams               11.1492            0.0002             0.0                delayed            zams               246.87170378997183    0.6973             end                events         706987218        
85         742567714387407      12.9505            0.0002             0.0                delayed            zams               7.8911             0.0002             0.0                delayed            zams               86.07445055630511    0.4353             end                events         2498237901       
86         742342520098261      20.073             0.0002             0.0                delayed            zams               9.5334             0.0002             0.0                delayed            zams               43.57962435096726    0.5506             end                events         2498069209       
87         815959193012009      6.9345             0.0002             0.0                delayed            zams               3.4737             0.0002             0.0                delayed            zams               60.61116174359703    0.0065             end                events         1974914403       
88         385452718451844      23.4943            0.0002             0.0                delayed            zams               4.6694             0.0002             0.0                delayed            zams               2110.650269823961    0.73               end                events         322686157        
89         925534345354465      45.693             0.0002             0.0                delayed            zams               42.1512            0.0002             0.0                delayed            zams               40.19769324578087    0.0157             end                events         486559291        
90         314567875748127      11.5159            0.0002             0.0                delayed            zams               7.2017             0.0002             0.0                delayed            zams               154.66172938821978    0.5997             end                events         2519776181       
91         979372449629832      6.4588             0.0002             0.0                delayed            zams               6.3979             0.0002             0.0                delayed            zams               1014.4580538458188    0.0031             end                events         1817577407       
92         623198111468628      44.6782            0.0002             0.0                delayed            zams               31.7918            0.0002             0.0                delayed            zams               10535.057561676904    0.6549             end                events         1161149332       
93         845748150622689      6.2737             0.0002             0.0                delayed            zams               4.7315             0.0002             0.0                delayed            zams               1077.1113176370943    0.7754             end                events         452912679        
94         621142539855485      7.9711             0.0002             0.0                delayed            zams               2.3042             0.0002             0.0                delayed            zams               21.823293029366017    0.4684             end                events         1698564918       
95         743445732483508      5.0912             0.0002             0.0                delayed            zams               2.7843             0.0002             0.0                delayed            zams               30200.503460123866    0.0632             end                events         2068024796       
96         953536891188246      29.8727            0.0002             0.0                delayed            zams               9.4535             0.0002             0.0                delayed            zams               7626.796587836012    0.8986             end                events         984278580        
97         596114514226077      7.2405             0.0002             0.0                delayed            zams               3.3513             0.0002             0.0                delayed            zams               23699.172014496307    0.3795             end                events         3004837540       
98         601170863448369      10.4341            0.0002             0.0                delayed            zams               5.7356             0.0002             0.0                delayed            zams               94.27761417000345    0.207              end                events         3380959725       
99         498989978811897      10.228             0.0002             0.0                delayed            zams               5.2439             0.0002             0.0                delayed            zams               266.3202888251542    0.2836             end                events         1881526076       
100        905939140842432      5.8592             0.0002             0.0                delayed            zams               3.0721             0.0002             0.0                delayed            zams               529.6762885432155    0.1571             end                events         2326793682       
101        454494777553528      5.5468             0.0002             0.0                delayed            zams               3.5918             0.0002             0.0                delayed            zams               212.85706145231413    0.1086             end                events         3331249370       
102        960911530488306      5.4125             0.0002             0.0                delayed            zams               4.1866             0.0002             0.0                delayed            zams               11.942855477366264    0.1942             end                events         1516986931       
103        484912502760652      8.5249             0.0002             0.0                delayed            zams               7.3224             0.0002             0.0                delayed            zams               40833.54551174733    0.401              end                events         778969155        
104        326589724081152      5.6395             0.0002             0.0                delayed            zams               5.0818             0.0002             0.0                delayed            zams               272.9007793829192    0.2965             end                events         1552581396       
105        318054969050981      6.1948             0.0002             0.0                delayed            zams               2.7122             0.0002             0.0                delayed            zams               2068.6516298844035    0.8035             end                events         2130059422       
106        759472058660893      6.9548             0.0002             0.0                delayed            zams               4.2527             0.0002             0.0                delayed            zams               27.573814043836588    0.1376             end                events         2018722617       
107        310734199211393      6.5268             0.0002             0.0                delayed            zams               4.6663             0.0002             0.0                delayed            zams               13.49740937683913    0.0704             end                events         3216768470       
108        315496355918451      27.9672            0.0002             0.0                delayed            zams               13.2323            0.0002             0.0                delayed            zams               20.02562658987743    0.5826             end                events         1129039928       
109        562972501211312      40.0524            0.0002             0.0                delayed            zams               25.3353            0.0002             0.0                delayed            zams               567.0837827369479    0.4095             end                events         3340565322       
110        764829870492209      6.2248             0.0002             0.0                delayed            zams               6.0882             0.0002             0.0                delayed            zams               2865.93128815886    0.885              end                events         3002520564       
111        137383279710529      18.6039            0.0002             0.0                delayed            zams               3.7457             0.0002             0.0                delayed            zams               544.4042847037067    0.0975             end                events         476094947        
112        586465437076249      54.3871            0.0002             0.0                delayed            zams               39.8539            0.0002             0.0                delayed            zams               156.34641421008817    0.589              end                events         725385068        
113        239112413649104      6.8939             0.0002             0.0                delayed            zams               5.4201             0.0002             0.0                delayed            zams               94.67676840794104    0.0027             end                events         2051192947       
114        986188279914407      5.5806             0.0002             0.0                delayed            zams               4.7847             0.0002             0.0                delayed            zams               4347.638364396312    0.1882             end                events         2386030305       
115        227582142854592      8.0933             0.0002             0.0                delayed            zams               4.4487             0.0002             0.0                delayed            zams               4212.421451268196    0.1333             end                events         749544092        
116        887747289669968      17.3335            0.0002             0.0                delayed            zams               3.9661             0.0002             0.0                delayed            zams               235.1724660007312    0.0003             end                events         981473229        
117        251647154174443      5.001              0.0002             0.0                delayed            zams               2.6431             0.0002             0.0                delayed            zams               594.4009252996798    0.5668             end                events         1507106574       
118        333949055602397      34.8844            0.0002             0.0                delayed            zams               10.9371            0.0002             0.0                delayed            zams               207.86421178238984    0.1514             end                events         159718839        
119        132872864822605      5.5029             0.0002             0.0                delayed            zams               2.7863             0.0002             0.0                delayed            zams               704.4323339428106    0.6902             end                events         3841192602       
120        342131091363596      9.0231             0.0002             0.0                delayed            zams               5.3207             0.0002             0.0                delayed            zams               46.88608724740462    0.1473             end                events         4257608661       
121        413478619934349      5.7831             0.0002             0.0                delayed            zams               5.5079             0.0002             0.0                delayed            zams               236.482651224284    0.045              end                events         2952001260       
122        419026323897341      8.0624             0.0002             0.0                delayed            zams               5.0401             0.0002             0.0                delayed            zams               93.94263923051     0.0221             end                events         1584089910       
123        854951411271504      9.1301             0.0002             0.0                delayed            zams               5.2881             0.0002             0.0                delayed            zams               74.31269780690866    0.5001             end                events         550976763        
124        214297123674238      79.4321            0.0002             0.0                delayed            zams               40.5089            0.0002             0.0                delayed            zams               403.30741809460704    0.1733             end                events         3809885241       
125        146258237827027      52.9475            0.0002             0.0                delayed            zams               13.1468            0.0002             0.0                delayed            zams               35.46533912159705    0.3331             end                events         1155908331       
126        682295484651526      6.21               0.0002             0.0                delayed            zams               4.8422             0.0002             0.0                delayed            zams               89.7240548872521    0.1006             end                events         1124479365       
127        779768064229770      29.7091            0.0002             0.0                delayed            zams               13.2057            0.0002             0.0                delayed            zams               56.97085066128503    0.0521             end                events         3643658429       
128        936380324057555      5.7896             0.0002             0.0                delayed            zams               2.8028             0.0002             0.0                delayed            zams               32.533279362971044    0.6528             end                events         3462004215       
129        248804880445615      8.9837             0.0002             0.0                delayed            zams               7.391              0.0002             0.0                delayed            zams               893.6410128071686    0.818              end                events         3919281432       
130        939289038188021      5.1859             0.0002             0.0                delayed            zams               4.3053             0.0002             0.0                delayed            zams               15.103741314438365    0.3702             end                events         1463669342       
131        860513551209578      5.8751             0.0002             0.0                delayed            zams               3.3579             0.0002             0.0                delayed            zams               30.07038460207383    0.5691             end                events         576526815        
132        649791046476278      7.3082             0.0002             0.0                delayed            zams               6.6322             0.0002             0.0                delayed            zams               78.22093132592734    0.1921             end                events         3760122466       
133        409615760211044      22.3056            0.0002             0.0                delayed            zams               7.4879             0.0002             0.0                delayed            zams               17.33659644718103    0.8899             end                events         693518261        
134        347966462694970      8.1744             0.0002             0.0                delayed            zams               2.581              0.0002             0.0                delayed            zams               13.78139031846649    0.3629             end                events         387000095        
135        546345755698506      28.1867            0.0002             0.0                delayed            zams               7.6181             0.0002             0.0                delayed            zams               19.887523677210577    0.0293             end                events         2342651075       
136        413471729373903      6.2459             0.0002             0.0                delayed            zams               2.8847             0.0002             0.0                delayed            zams               123.6622093168314    0.0461             end                events         2464941016       
137        781295804228525      6.6095             0.0002             0.0                delayed            zams               6.4335             0.0002             0.0                delayed            zams               18.972118139750386    0.1975             end                events         1225991259       
138        648365756994296      5.5811             0.0002             0.0                delayed            zams               4.261              0.0002             0.0                delayed            zams               25.291017147473568    0.3456             end                events         35563661         
139        323840884370402      8.41               0.0002             0.0                delayed            zams               3.7364             0.0002             0.0                delayed            zams               5323.544142367535    0.2607             end                events         3098293154       
140        870802050751000      6.0691             0.0002             0.0                delayed            zams               3.0319             0.0002             0.0                delayed            zams               8574.808080175253    0.0001             end                events         3907304700       
141        197410431273308      57.3783            0.0002             0.0                delayed            zams               39.0179            0.0002             0.0                delayed            zams               31.923916760137    0.2737             end                events         3726357132       
142        849301575841722      15.5349            0.0002             0.0                delayed            zams               10.7858            0.0002             0.0                delayed            zams               825.4483382274104    0.2789             end                events         3855702590       
143        365105239103698      7.285              0.0002             0.0                delayed            zams               2.9355             0.0002             0.0                delayed            zams               2457.1006382924875    0.0237             end                events         3621878966       
